Date,Team,Opponent,Location,Spread,Total (O/U),Moneyline,Score,MOV,ATS Margin,Combined,O/U Margin
2022-11-07,Miss Val St,Baylor,Away,45,144,3499,53-117,-64,-19,170,26
2022-11-07,Baylor,Miss Val St,Home,-45,144,-12972,117-53,64,19,170,26
2022-11-07,Lindenwood,Dayton,Away,31.5,137,1703,46-73,-27,4.5,119,-18
2022-11-07,Dayton,Lindenwood,Home,-31.5,137,-3979,73-46,27,-4.5,119,-18
2022-11-07,CS Fullerton,San Diego St,Away,23,136,1374,57-80,-23,0,137,1
2022-11-07,San Diego St,CS Fullerton,Home,-23,136,-2880,80-57,23,0,137,1
2022-11-07,Pacific,Stanford,Away,15,140,870,78-88,-10,5,166,26
2022-11-07,Stanford,Pacific,Home,-15,140,-1500,88-78,10,-5,166,26
2022-11-07,Coppin St,Charlotte,Away,10.5,141,462,59-82,-23,-12.5,141,0
2022-11-07,Charlotte,Coppin St,Home,-10.5,141,-654,82-59,23,12.5,141,0
2022-11-07,New Orleans,Butler,Away,18.5,142,1076,53-89,-36,-17.5,142,0
2022-11-07,Butler,New Orleans,Home,-18.5,142,-2018,89-53,36,17.5,142,0
2022-11-07,La Salle,Villanova,Away,15.5,137,842,68-81,-13,2.5,149,12
2022-11-07,Villanova,La Salle,Home,-15.5,137,-1432,81-68,13,-2.5,149,12
2022-11-07,IPFW,Michigan,Away,16,150,868,56-75,-19,-3,131,-19
2022-11-07,Michigan,IPFW,Home,-16,150,-1495,75-56,19,3,131,-19
2022-11-07,Howard,Kentucky,Away,25,148.5,1355,63-95,-32,-7,158,9.5
2022-11-07,Kentucky,Howard,Home,-25,148.5,-2819,95-63,32,7,158,9.5
2022-11-07,Merrimack,St Johns,Away,20.5,139.5,1126,72-97,-25,-4.5,169,29.5
2022-11-07,St Johns,Merrimack,Home,-20.5,139.5,-2152,97-72,25,4.5,169,29.5
2022-11-07,St Fran (PA),St Bonavent,Away,12,139,531,58-71,-13,-1,129,-10
2022-11-07,St Bonavent,St Fran (PA),Home,-12,139,-779,71-58,13,1,129,-10
2022-11-07,Air Force,Bowling Grn,Away,3.5,135,150,58-62,-4,-0.5,120,-15
2022-11-07,Bowling Grn,Air Force,Home,-3.5,135,-170,62-58,4,0.5,120,-15
2022-11-07,Marshall,Queens,Away,-5.5,167,-188,82-83,-1,-6.5,165,-2
2022-11-07,Queens,Marshall,Home,5.5,167,158,83-82,1,6.5,165,-2
2022-11-07,Brown,Vermont,Away,12.5,140,555,65-80,-15,-2.5,145,5
2022-11-07,Vermont,Brown,Home,-12.5,140,-824,80-65,15,2.5,145,5
2022-11-07,Navy,Wm & Mary,Away,-2,134,-129,74-59,15,13,133,-1
2022-11-07,Wm & Mary,Navy,Home,2,134,110,59-74,-15,-13,133,-1
2022-11-07,Quinnipiac,Rhode Island,Away,9.5,139.5,345,67-62,5,14.5,129,-10.5
2022-11-07,Rhode Island,Quinnipiac,Home,-9.5,139.5,-425,62-67,-5,-14.5,129,-10.5
2022-11-07,Manhattan,VCU,Away,22.5,133.5,1383,56-73,-17,5.5,129,-4.5
2022-11-07,VCU,Manhattan,Home,-22.5,133.5,-2907,73-56,17,-5.5,129,-4.5
2022-11-07,U Penn,Iona,Away,6,148,225,50-78,-28,-22,128,-20
2022-11-07,Iona,U Penn,Home,-6,148,-265,78-50,28,22,128,-20
2022-11-07,Maryland ES,Old Dominion,Away,11,128.5,469,65-84,-19,-8,149,20.5
2022-11-07,Old Dominion,Maryland ES,Home,-11,128.5,-666,84-65,19,8,149,20.5
2022-11-07,Albany,Towson,Away,16.5,132.5,872,62-67,-5,11.5,129,-3.5
2022-11-07,Towson,Albany,Home,-16.5,132.5,-1504,67-62,5,-11.5,129,-3.5
2022-11-07,Hsn Christian,Florida Intl,Away,13,158,522,66-77,-11,2,143,-15
2022-11-07,Florida Intl,Hsn Christian,Home,-13,158,-763,77-66,11,-2,143,-15
2022-11-07,Wagner,Temple,Away,16,132,882,76-73,3,19,149,17
2022-11-07,Temple,Wagner,Home,-16,132,-1528,73-76,-3,-19,149,17
2022-11-07,Kent St,N Kentucky,Away,1,137.5,-105,79-57,22,23,136,-1.5
2022-11-07,N Kentucky,Kent St,Home,-1,137.5,-115,57-79,-22,-23,136,-1.5
2022-11-07,Niagara,Maryland,Away,17,136.5,940,49-71,-22,-5,120,-16.5
2022-11-07,Maryland,Niagara,Home,-17,136.5,-1667,71-49,22,5,120,-16.5
2022-11-07,Beth-Cook,Iowa,Away,28.5,151.5,1772,58-89,-31,-2.5,147,-4.5
2022-11-07,Iowa,Beth-Cook,Home,-28.5,151.5,-4230,89-58,31,2.5,147,-4.5
2022-11-07,Morehead St,Indiana,Away,24.5,138.5,1489,53-88,-35,-10.5,141,2.5
2022-11-07,Indiana,Morehead St,Home,-24.5,138.5,-3245,88-53,35,10.5,141,2.5
2022-11-07,Columbia,Rutgers,Away,19,138,960,35-75,-40,-21,110,-28
2022-11-07,Rutgers,Columbia,Home,-19,138,-1719,75-35,40,21,110,-28
2022-11-07,Winthrop,Penn St,Away,13,142.5,567,68-93,-25,-12,161,18.5
2022-11-07,Penn St,Winthrop,Home,-13,142.5,-848,93-68,25,12,161,18.5
2022-11-07,Rob Morris,Ohio St,Away,20.5,139.5,1221,53-91,-38,-17.5,144,4.5
2022-11-07,Ohio St,Rob Morris,Home,-20.5,139.5,-2420,91-53,38,17.5,144,4.5
2022-11-07,Tarleton St,Arizona St,Away,14,130,825,59-62,-3,11,121,-9
2022-11-07,Arizona St,Tarleton St,Home,-14,130,-1400,62-59,3,-11,121,-9
2022-11-07,Mt St Marys,W Virginia,Away,17,130,916,58-76,-18,-1,134,4
2022-11-07,W Virginia,Mt St Marys,Home,-17,130,-1610,76-58,18,1,134,4
2022-11-07,TN Tech,Tennessee,Away,35,142.5,2220,43-75,-32,3,118,-24.5
2022-11-07,Tennessee,TN Tech,Home,-35,142.5,-6039,75-43,32,-3,118,-24.5
2022-11-07,TN Martin,Pittsburgh,Away,8.5,141,340,58-80,-22,-13.5,138,-3
2022-11-07,Pittsburgh,TN Martin,Home,-8.5,141,-460,80-58,22,13.5,138,-3
2022-11-07,Citadel,Clemson,Away,18,137,999,69-80,-11,7,149,12
2022-11-07,Clemson,Citadel,Home,-18,137,-1818,80-69,11,-7,149,12
2022-11-07,Stetson,Florida St,Away,18,141,933,83-74,9,27,157,16
2022-11-07,Florida St,Stetson,Home,-18,141,-1650,74-83,-9,-27,157,16
2022-11-07,Jacksonville,Duke,Away,14.5,137.5,773,44-71,-27,-12.5,115,-22.5
2022-11-07,Duke,Jacksonville,Home,-14.5,137.5,-1276,71-44,27,12.5,115,-22.5
2022-11-07,N Arizona,Michigan St,Away,21,144,1217,55-73,-18,3,128,-16
2022-11-07,Michigan St,N Arizona,Home,-21,144,-2410,73-55,18,-3,128,-16
2022-11-07,VMI,Richmond,Away,22.5,142.5,1367,48-69,-21,1.5,117,-25.5
2022-11-07,Richmond,VMI,Home,-22.5,142.5,-2857,69-48,21,-1.5,117,-25.5
2022-11-07,S Dakota St,Akron,Away,3.5,145.5,150,80-81,-1,2.5,161,15.5
2022-11-07,Akron,S Dakota St,Home,-3.5,145.5,-170,81-80,1,-2.5,161,15.5
2022-11-07,Valparaiso,Toledo,Away,13,144,700,70-85,-15,-2,155,11
2022-11-07,Toledo,Valparaiso,Home,-13,144,-1100,85-70,15,2,155,11
2022-11-07,Colgate,Buffalo,Away,-2.5,152,-140,87-88,-1,-3.5,175,23
2022-11-07,Buffalo,Colgate,Home,2.5,152,119,88-87,1,3.5,175,23
2022-11-07,Siena,Holy Cross,Away,-1,135,-117,75-68,7,6,143,8
2022-11-07,Holy Cross,Siena,Home,1,135,-100,68-75,-7,-6,143,8
2022-11-07,NJIT,St Peters,Away,8.5,129.5,291,59-73,-14,-5.5,132,2.5
2022-11-07,St Peters,NJIT,Home,-8.5,129.5,-374,73-59,14,5.5,132,2.5
2022-11-07,Lafayette,Miami,Away,26.5,142.5,1636,54-67,-13,13.5,121,-21.5
2022-11-07,Miami,Lafayette,Home,-26.5,142.5,-3742,67-54,13,-13.5,121,-21.5
2022-11-07,TX A&M-CC,Miss State,Away,15,141.5,790,44-63,-19,-4,107,-34.5
2022-11-07,Miss State,TX A&M-CC,Home,-15,141.5,-1313,63-44,19,4,107,-34.5
2022-11-07,Ohio,Belmont,Away,6,144.5,215,69-70,-1,5,139,-5.5
2022-11-07,Belmont,Ohio,Home,-6,144.5,-255,70-69,1,-5,139,-5.5
2022-11-07,Central Conn,U Mass,Away,17,144,969,67-94,-27,-10,161,17
2022-11-07,U Mass,Central Conn,Home,-17,144,-1741,94-67,27,10,161,17
2022-11-07,Dartmouth,Fordham,Away,6,127,225,74-88,-14,-8,162,35
2022-11-07,Fordham,Dartmouth,Home,-6,127,-265,88-74,14,8,162,35
2022-11-07,Morgan St,Xavier,Away,23.5,146.5,1369,73-96,-23,0.5,169,22.5
2022-11-07,Xavier,Morgan St,Home,-23.5,146.5,-2864,96-73,23,-0.5,169,22.5
2022-11-07,Stonehill,Connecticut,Away,30.5,142,1950,54-85,-31,-0.5,139,-3
2022-11-07,Connecticut,Stonehill,Home,-30.5,142,-4915,85-54,31,0.5,139,-3
2022-11-07,Alabama St,UAB,Away,26,149.5,1489,70-111,-41,-15,181,31.5
2022-11-07,UAB,Alabama St,Home,-26,149.5,-3245,111-70,41,15,181,31.5
2022-11-07,Hofstra,Princeton,Away,2,152,115,83-77,6,8,160,8
2022-11-07,Princeton,Hofstra,Home,-2,152,-135,77-83,-6,-8,160,8
2022-11-07,Texas St,Wash State,Away,12,132,625,61-83,-22,-10,144,12
2022-11-07,Wash State,Texas St,Home,-12,132,-1010,83-61,22,10,144,12
2022-11-07,Northeastrn,Boston U,Away,2,134,110,63-72,-9,-7,135,1
2022-11-07,Boston U,Northeastrn,Home,-2,134,-130,72-63,9,7,135,1
2022-11-07,Chattanooga,Col Charlestn,Away,4.5,158,168,78-85,-7,-2.5,163,5
2022-11-07,Col Charlestn,Chattanooga,Home,-4.5,158,-201,85-78,7,2.5,163,5
2022-11-07,Youngs St,Canisius,Away,-3.5,145,-168,92-81,11,7.5,173,28
2022-11-07,Canisius,Youngs St,Home,3.5,145,148,81-92,-11,-7.5,173,28
2022-11-07,Loyola-MD,DePaul,Away,14,140,689,66-72,-6,8,138,-2
2022-11-07,DePaul,Loyola-MD,Home,-14,140,-1093,72-66,6,-8,138,-2
2022-11-07,SE Missouri,S Florida,Away,11,141.5,495,64-61,3,14,125,-16.5
2022-11-07,S Florida,SE Missouri,Home,-11,141.5,-735,61-64,-3,-14,125,-16.5
2022-11-07,Central Ark,Wichita St,Away,17.5,145.5,943,55-79,-24,-6.5,134,-11.5
2022-11-07,Wichita St,Central Ark,Home,-17.5,145.5,-1675,79-55,24,6.5,134,-11.5
2022-11-07,Murray St,Saint Louis,Away,13.5,151,700,68-91,-23,-9.5,159,8
2022-11-07,Saint Louis,Murray St,Home,-13.5,151,-1100,91-68,23,9.5,159,8
2022-11-07,F Dickinson,Loyola-Chi,Away,26,143.5,1453,82-88,-6,20,170,26.5
2022-11-07,Loyola-Chi,F Dickinson,Home,-26,143.5,-3130,88-82,6,-20,170,26.5
2022-11-07,Idaho,Denver,Away,9.5,147,420,63-68,-5,4.5,131,-16
2022-11-07,Denver,Idaho,Home,-9.5,147,-525,68-63,5,-4.5,131,-16
2022-11-07,N Dakota St,Arkansas,Away,22.5,142,1349,58-76,-18,4.5,134,-8
2022-11-07,Arkansas,N Dakota St,Home,-22.5,142,-2800,76-58,18,-4.5,134,-8
2022-11-07,N Colorado,Houston,Away,23.5,139.5,1365,36-83,-47,-23.5,119,-20.5
2022-11-07,Houston,N Colorado,Home,-23.5,139.5,-2851,83-36,47,23.5,119,-20.5
2022-11-07,NC-Asheville,UCF,Away,7.5,141,296,98-95,3,10.5,193,52
2022-11-07,UCF,NC-Asheville,Home,-7.5,141,-382,95-98,-3,-10.5,193,52
2022-11-07,Cornell,Boston Col,Away,9,144.5,375,77-79,-2,7,156,11.5
2022-11-07,Boston Col,Cornell,Home,-9,144.5,-510,79-77,2,-7,156,11.5
2022-11-07,Austin Peay,NC State,Away,12.5,147.5,576,50-99,-49,-36.5,149,1.5
2022-11-07,NC State,Austin Peay,Home,-12.5,147.5,-864,99-50,49,36.5,149,1.5
2022-11-07,Memphis,Vanderbilt,Away,-2,139.5,-135,76-67,9,7,143,3.5
2022-11-07,Vanderbilt,Memphis,Home,2,139.5,115,67-76,-9,-7,143,3.5
2022-11-07,Geo Mason,Auburn,Away,9.5,140,445,52-70,-18,-8.5,122,-18
2022-11-07,Auburn,Geo Mason,Home,-9.5,140,-635,70-52,18,8.5,122,-18
2022-11-07,Lehigh,Syracuse,Away,17,143,949,72-90,-18,-1,162,19
2022-11-07,Syracuse,Lehigh,Home,-17,143,-1690,90-72,18,1,162,19
2022-11-07,S Indiana,Missouri,Away,19.5,140.5,1150,91-97,-6,13.5,188,47.5
2022-11-07,Missouri,S Indiana,Home,-19.5,140.5,-2220,97-91,6,-13.5,188,47.5
2022-11-07,Stony Brook,Florida,Away,26.5,143,1627,45-81,-36,-9.5,126,-17
2022-11-07,Florida,Stony Brook,Home,-26.5,143,-3711,81-45,36,9.5,126,-17
2022-11-07,Fairfield,Wake Forest,Away,13,142.5,640,59-71,-12,1,130,-12.5
2022-11-07,Wake Forest,Fairfield,Home,-13,142.5,-1040,71-59,12,-1,130,-12.5
2022-11-07,Neb Omaha,Kansas,Away,33.5,148.5,2032,64-89,-25,8.5,153,4.5
2022-11-07,Kansas,Neb Omaha,Home,-33.5,148.5,-5242,89-64,25,-8.5,153,4.5
2022-11-07,IUPUI,Iowa St,Away,26.5,131,1517,39-88,-49,-22.5,127,-4
2022-11-07,Iowa St,IUPUI,Home,-26.5,131,-3336,88-39,49,22.5,127,-4
2022-11-07,UL Monroe,Texas A&M,Away,20.5,137,1091,54-87,-33,-12.5,141,4
2022-11-07,Texas A&M,UL Monroe,Home,-20.5,137,-2058,87-54,33,12.5,141,4
2022-11-07,Ark Pine Bl,TX Christian,Away,35,143.5,1980,72-73,-1,34,145,1.5
2022-11-07,TX Christian,Ark Pine Bl,Home,-35,143.5,-5033,73-72,1,-34,145,1.5
2022-11-07,Sam Hous St,Oklahoma,Away,16.5,133,887,52-51,1,17.5,103,-30
2022-11-07,Oklahoma,Sam Hous St,Home,-16.5,133,-1538,51-52,-1,-17.5,103,-30
2022-11-07,Chicago St,Northwestern,Away,23.5,140.5,1244,54-85,-31,-7.5,139,-1.5
2022-11-07,Northwestern,Chicago St,Home,-23.5,140.5,-2487,85-54,31,7.5,139,-1.5
2022-11-07,Maine,Nebraska,Away,21,145,1228,66-79,-13,8,145,0
2022-11-07,Nebraska,Maine,Home,-21,145,-2441,79-66,13,-8,145,0
2022-11-07,Jackson St,Abl Christian,Away,17,141,931,56-65,-9,8,121,-20
2022-11-07,Abl Christian,Jackson St,Home,-17,141,-1645,65-56,9,-8,121,-20
2022-11-07,WI-Grn Bay,Indiana St,Away,17.5,141,956,53-80,-27,-9.5,133,-8
2022-11-07,Indiana St,WI-Grn Bay,Home,-17.5,141,-1708,80-53,27,9.5,133,-8
2022-11-07,AR Lit Rock,S Illinois,Away,15,134,775,63-94,-31,-16,157,23
2022-11-07,S Illinois,AR Lit Rock,Home,-15,134,-1280,94-63,31,16,157,23
2022-11-07,W Illinois,Illinois St,Away,9.5,148.5,371,71-68,3,12.5,139,-9.5
2022-11-07,Illinois St,W Illinois,Home,-9.5,148.5,-498,68-71,-3,-12.5,139,-9.5
2022-11-07,South Dakota,Wisconsin,Away,12,137.5,615,59-85,-26,-14,144,6.5
2022-11-07,Wisconsin,South Dakota,Home,-12,137.5,-850,85-59,26,14,144,6.5
2022-11-07,UC Riverside,Colorado,Away,11.5,136.5,540,66-82,-16,-4.5,148,11.5
2022-11-07,Colorado,UC Riverside,Home,-11.5,136.5,-825,82-66,16,4.5,148,11.5
2022-11-07,W Carolina,Georgia,Away,13.5,142,810,55-68,-13,0.5,123,-19
2022-11-07,Georgia,W Carolina,Home,-13.5,142,-1350,68-55,13,-0.5,123,-19
2022-11-07,North Dakota,Incar Word,Away,-2,142,-145,65-57,8,6,122,-20
2022-11-07,Incar Word,North Dakota,Home,2,142,125,57-65,-8,-6,122,-20
2022-11-07,Radford,Marquette,Away,19.5,139.5,1280,69-79,-10,9.5,148,8.5
2022-11-07,Marquette,Radford,Home,-19.5,139.5,-2841,79-69,10,-9.5,148,8.5
2022-11-07,St. Thomas,Creighton,Away,28,149.5,1780,60-72,-12,16,132,-17.5
2022-11-07,Creighton,St. Thomas,Home,-28,149.5,-4260,72-60,12,-16,132,-17.5
2022-11-07,Maryland BC,Tulane,Away,16,147,867,67-89,-22,-6,156,9
2022-11-07,Tulane,Maryland BC,Home,-16,147,-1493,89-67,22,6,156,9
2022-11-07,TX A&M-Com,S Methodist,Away,17,141,962,60-77,-17,0,137,-4
2022-11-07,S Methodist,TX A&M-Com,Home,-17,141,-1724,77-60,17,0,137,-4
2022-11-07,Longwood,Alabama,Away,15,148,797,54-75,-21,-6,129,-19
2022-11-07,Alabama,Longwood,Home,-15,148,-1329,75-54,21,6,129,-19
2022-11-07,Evansville,Miami (OH),Away,6,133.5,220,78-74,4,10,152,18.5
2022-11-07,Miami (OH),Evansville,Home,-6,133.5,-275,74-78,-4,-10,152,18.5
2022-11-07,Gard-Webb,Colorado St,Away,7.5,136.5,297,63-65,-2,5.5,128,-8.5
2022-11-07,Colorado St,Gard-Webb,Home,-7.5,136.5,-383,65-63,2,-5.5,128,-8.5
2022-11-07,S Utah,New Mexico,Away,8,155.5,280,81-89,-8,0,170,14.5
2022-11-07,New Mexico,S Utah,Home,-8,155.5,-350,89-81,8,0,170,14.5
2022-11-07,Utah Valley,Utah St,Away,9,136.5,360,58-75,-17,-8,133,-3.5
2022-11-07,Utah St,Utah Valley,Home,-9,136.5,-450,75-58,17,8,133,-3.5
2022-11-07,TX-Arlington,Oklahoma St,Away,20.5,134,1107,66-77,-11,9.5,143,9
2022-11-07,Oklahoma St,TX-Arlington,Home,-20.5,134,-2102,77-66,11,-9.5,143,9
2022-11-07,Idaho St,BYU,Away,23.5,141.5,1481,56-60,-4,19.5,116,-25.5
2022-11-07,BYU,Idaho St,Home,-23.5,141.5,-3219,60-56,4,-19.5,116,-25.5
2022-11-07,Montana St,Grd Canyon,Away,6.5,140.5,240,54-60,-6,0.5,114,-26.5
2022-11-07,Grd Canyon,Montana St,Home,-6.5,140.5,-285,60-54,6,-0.5,114,-26.5
2022-11-07,NC-Wilmgton,N Carolina,Away,23,151.5,1404,56-69,-13,10,125,-26.5
2022-11-07,N Carolina,NC-Wilmgton,Home,-23,151.5,-2971,69-56,13,-10,125,-26.5
2022-11-07,Delaware St,VA Tech,Away,34,137,1935,57-95,-38,-4,152,15
2022-11-07,VA Tech,Delaware St,Home,-34,137,-4854,95-57,38,4,152,15
2022-11-07,NC Central,Virginia,Away,24,127,1400,61-73,-12,12,134,7
2022-11-07,Virginia,NC Central,Home,-24,127,-2960,73-61,12,-12,134,7
2022-11-07,TX-Pan Am,Kansas St,Away,18,148.5,950,59-93,-34,-16,152,3.5
2022-11-07,Kansas St,TX-Pan Am,Home,-18,148.5,-1693,93-59,34,16,152,3.5
2022-11-07,NW State,Texas Tech,Away,28,141.5,1566,49-73,-24,4,122,-19.5
2022-11-07,Texas Tech,NW State,Home,-28,141.5,-3502,73-49,24,-4,122,-19.5
2022-11-07,W Michigan,Minnesota,Away,9.5,135.5,400,60-61,-1,8.5,121,-14.5
2022-11-07,Minnesota,W Michigan,Home,-9.5,135.5,-555,61-60,1,-8.5,121,-14.5
2022-11-07,E Illinois,Illinois,Away,31.5,134,1776,57-87,-30,1.5,144,10
2022-11-07,Illinois,E Illinois,Home,-31.5,134,-4245,87-57,30,-1.5,144,10
2022-11-07,Alcorn St,Mississippi,Away,20,135,1188,58-73,-15,5,131,-4
2022-11-07,Mississippi,Alcorn St,Home,-20,135,-2326,73-58,15,-5,131,-4
2022-11-07,TX El Paso,Texas,Away,22,129,1300,57-72,-15,7,129,0
2022-11-07,Texas,TX El Paso,Home,-22,129,-2652,72-57,15,-7,129,0
2022-11-07,N Florida,Gonzaga,Away,30.5,160.5,1906,63-104,-41,-10.5,167,6.5
2022-11-07,Gonzaga,N Florida,Home,-30.5,160.5,-4741,104-63,41,10.5,167,6.5
2022-11-07,Fla Gulf Cst,USC,Away,18,145,1023,74-61,13,31,135,-10
2022-11-07,USC,Fla Gulf Cst,Home,-18,145,-1878,61-74,-13,-31,135,-10
2022-11-07,Nicholls,Arizona,Away,24.5,160,1393,75-117,-42,-17.5,192,32
2022-11-07,Arizona,Nicholls,Home,-24.5,160,-2937,117-75,42,17.5,192,32
2022-11-07,Oral Roberts,St Marys,Away,9,142,355,70-78,-8,1,148,6
2022-11-07,St Marys,Oral Roberts,Home,-9,142,-474,78-70,8,-1,148,6
2022-11-07,E Washingtn,Santa Clara,Away,6.5,155,230,72-84,-12,-5.5,156,1
2022-11-07,Santa Clara,E Washingtn,Home,-6.5,155,-275,84-72,12,5.5,156,1
2022-11-07,Utah Tech,Nevada,Away,11.5,151.5,550,71-84,-13,-1.5,155,3.5
2022-11-07,Nevada,Utah Tech,Home,-11.5,151.5,-750,84-71,13,1.5,155,3.5
2022-11-07,Rice,Pepperdine,Away,4.5,152,175,67-106,-39,-34.5,173,21
2022-11-07,Pepperdine,Rice,Home,-4.5,152,-205,106-67,39,34.5,173,21
2022-11-07,Lg Beach St,Cal Baptist,Away,4,148,160,79-64,15,19,143,-5
2022-11-07,Cal Baptist,Lg Beach St,Home,-4,148,-180,64-79,-15,-19,143,-5
2022-11-07,Seattle,UCSD,Away,-3,145,-152,85-71,14,11,156,11
2022-11-07,UCSD,Seattle,Home,3,145,130,71-85,-14,-11,156,11
2022-11-07,Florida A&M,Oregon,Away,31,136,1775,45-80,-35,-4,125,-11
2022-11-07,Oregon,Florida A&M,Home,-31,136,-4242,80-45,35,4,125,-11
2022-11-07,TX Southern,San Francisco,Away,15,144,795,77-90,-13,2,167,23
2022-11-07,San Francisco,TX Southern,Home,-15,144,-1325,90-77,13,-2,167,23
2022-11-07,Southern,UNLV,Away,14,135,717,56-66,-10,4,122,-13
2022-11-07,UNLV,Southern,Home,-14,135,-1153,66-56,10,-4,122,-13
2022-11-07,LIU,Utah,Away,25,143,1394,48-89,-41,-16,137,-6
2022-11-07,Utah,LIU,Home,-25,143,-2942,89-48,41,16,137,-6
2022-11-07,UC Davis,California,Away,6,127.5,215,75-65,10,16,140,12.5
2022-11-07,California,UC Davis,Home,-6,127.5,-270,65-75,-10,-16,140,12.5
2022-11-07,Weber St,Washington,Away,13.5,139.5,640,52-69,-17,-3.5,121,-18.5
2022-11-07,Washington,Weber St,Home,-13.5,139.5,-900,69-52,17,3.5,121,-18.5
2022-11-07,Sac State,UCLA,Away,25.5,135.5,1472,50-76,-26,-0.5,126,-9.5
2022-11-07,UCLA,Sac State,Home,-25.5,135.5,-3189,76-50,26,0.5,126,-9.5
2022-11-07,Tulsa,Oregon St,Away,1,142.5,136,70-73,-3,-2,143,0.5
2022-11-07,Oregon St,Tulsa,Home,-1,142.5,-156,73-70,3,2,143,0.5
2022-11-08,WI-Milwkee,Purdue,Away,25,145.5,1411,53-84,-31,-6,137,-8.5
2022-11-08,Purdue,WI-Milwkee,Home,-25,145.5,-2994,84-53,31,6,137,-8.5
2022-11-08,Rider,Providence,Away,12.5,142,650,65-66,-1,11.5,131,-11
2022-11-08,Providence,Rider,Home,-12.5,142,-1000,66-65,1,-11.5,131,-11
2022-11-08,Montana,Duquesne,Away,3.5,135.5,150,63-91,-28,-24.5,154,18.5
2022-11-08,Duquesne,Montana,Home,-3.5,135.5,-170,91-63,28,24.5,154,18.5
2022-11-08,Mercer,E Carolina,Away,-1,132.5,-120,75-77,-2,-3,152,19.5
2022-11-08,E Carolina,Mercer,Home,1,132.5,100,77-75,2,3,152,19.5
2022-11-08,S Car State,S Carolina,Away,25.5,138,1685,77-80,-3,22.5,157,19
2022-11-08,S Carolina,S Car State,Home,-25.5,138,-3916,80-77,3,-22.5,157,19
2022-11-08,Sacred Hrt,Hartford,Away,-6.5,141,-275,77-70,7,0.5,147,6
2022-11-08,Hartford,Sacred Hrt,Home,6.5,141,223,70-77,-7,-0.5,147,6
2022-11-08,Coppin St,Georgetown,Away,18.5,148,1106,89-99,-10,8.5,188,40
2022-11-08,Georgetown,Coppin St,Home,-18.5,148,-2100,99-89,10,-8.5,188,40
2022-11-08,GA Southern,San Jose St,Away,3.5,134.5,150,48-63,-15,-11.5,111,-23.5
2022-11-08,San Jose St,GA Southern,Home,-3.5,134.5,-179,63-48,15,11.5,111,-23.5
2022-11-09,Hampton,James Mad,Away,16,151,919,58-106,-48,-32,164,13
2022-11-09,James Mad,Hampton,Home,-16,151,-1617,106-58,48,32,164,13
2022-11-09,TN Martin,Youngs St,Away,8.5,155,320,72-90,-18,-9.5,162,7
2022-11-09,Youngs St,TN Martin,Home,-8.5,155,-400,90-72,18,9.5,162,7
2022-11-09,Davidson,Wright St,Away,-4,151,-195,102-97,5,1,199,48
2022-11-09,Wright St,Davidson,Home,4,151,160,97-102,-5,-1,199,48
2022-11-09,American,Marist,Away,1.5,131.5,-105,69-73,-4,-2.5,142,10.5
2022-11-09,Marist,American,Home,-1.5,131.5,-111,73-69,4,2.5,142,10.5
2022-11-09,Kansas City,LSU,Away,23,137.5,1397,63-74,-11,12,137,-0.5
2022-11-09,LSU,Kansas City,Home,-23,137.5,-2949,74-63,11,-12,137,-0.5
2022-11-09,Lipscomb,South Dakota,Away,6,149,198,77-85,-8,-2,162,13
2022-11-09,South Dakota,Lipscomb,Home,-6,149,-241,85-77,8,2,162,13
2022-11-09,Monmouth,Seton Hall,Away,19.5,134.5,1129,52-79,-27,-7.5,131,-3.5
2022-11-09,Seton Hall,Monmouth,Home,-19.5,134.5,-2162,79-52,27,7.5,131,-3.5
2022-11-09,IUPUI,Drake,Away,27,131,1600,48-80,-32,-5,128,-3
2022-11-09,Drake,IUPUI,Home,-27,131,-3619,80-48,32,5,128,-3
2022-11-09,Bellarmine,Louisville,Away,7.5,136,305,67-66,1,8.5,133,-3
2022-11-09,Louisville,Bellarmine,Home,-7.5,136,-395,66-67,-1,-8.5,133,-3
2022-11-09,S Dakota St,Boise St,Away,6.5,145.5,235,68-66,2,8.5,134,-11.5
2022-11-09,Boise St,S Dakota St,Home,-6.5,145.5,-280,66-68,-2,-8.5,134,-11.5
2022-11-09,Fla Gulf Cst,San Diego,Away,4.5,146.5,158,73-79,-6,-1.5,152,5.5
2022-11-09,San Diego,Fla Gulf Cst,Home,-4.5,146.5,-188,79-73,6,1.5,152,5.5
2022-11-09,Florida A&M,Portland,Away,23.5,141,1530,54-91,-37,-13.5,145,4
2022-11-09,Portland,Florida A&M,Home,-23.5,141,-3379,91-54,37,13.5,145,4
2022-11-10,Cleveland St,Cincinnati,Away,22.5,138,1429,58-69,-11,11.5,127,-11
2022-11-10,Cincinnati,Cleveland St,Home,-22.5,138,-3052,69-58,11,-11.5,127,-11
2022-11-10,N Alabama,Alab A&M,Away,0,137,-119,84-76,8,8,160,23
2022-11-10,Alab A&M,N Alabama,Home,0,137,102,76-84,-8,-8,160,23
2022-11-10,Lehigh,VA Tech,Away,22,139.5,1223,52-78,-26,-4,130,-9.5
2022-11-10,VA Tech,Lehigh,Home,-22,139.5,-2426,78-52,26,4,130,-9.5
2022-11-10,Charl South,Ohio St,Away,27,149,1739,56-82,-26,1,138,-11
2022-11-10,Ohio St,Charl South,Home,-27,149,-4111,82-56,26,-1,138,-11
