Date,Team,Opponent,Location,Spread,Total (O/U),Moneyline,Score,MOV,ATS Margin,Combined,O/U Margin
12/3/22,Richmond,Wm & Mary,Away,-8,132,-385,57-58,-1,-9,115,-17
12/3/22,Toledo,Geo Mason,Away,-3,150,-155,73-80,-7,-10,153,3
12/3/22,TN Tech,Butler,Away,20,139,1119,66-80,-14,6,146,7
12/3/22,Florida St,Virginia,Away,18,129.5,1001,57-62,-5,13,119,-10.5
12/3/22,Coastal Car,Winthrop,Away,2.5,145.5,118,86-81,5,7.5,167,21.5
12/3/22,Mass Lowell,Sacred Hrt,Away,-6.5,153,-291,70-59,11,4.5,129,-24
12/3/22,Maryland BC,Lehigh,Away,1.5,157.5,110,88-62,26,27.5,150,-7.5
12/3/22,N Florida,High Point,Away,5.5,155,186,88-93,-5,0.5,181,26
12/3/22,Bucknell,NJIT,Away,-6,131,-243,79-63,16,10,142,11
12/3/22,N Alabama,Morehead St,Away,7.5,141.5,251,81-75,6,13.5,156,14.5
12/3/22,Troy,SIU Edward,Away,-3,139.5,-160,72-78,-6,-9,150,10.5
12/3/22,Morgan St,Bowling Grn,Away,4,148,159,76-86,-10,-6,162,14
12/3/22,CS Bakersfld,Dartmouth,Away,1,125,101,54-79,-25,-24,133,8
12/3/22,St Bonavent,Buffalo,Away,-2,147,-125,66-83,-17,-19,149,2
12/3/22,La Salle,U Penn,Away,4.5,142,165,84-81,3,7.5,165,23
12/3/22,Detroit,Cleveland St,Away,2,133.5,108,77-92,-15,-13,169,35.5
12/3/22,TX-Pan Am,W Illinois,Away,5.5,156.5,200,72-90,-18,-12.5,162,5.5
12/3/22,NC-Grnsboro,Elon,Away,-7.5,132,-330,65-61,4,-3.5,126,-6
12/3/22,Grd Canyon,Wyoming,Away,4.5,126,160,66-58,8,12.5,124,-2
12/3/22,Boston Col,Duke,Away,18,130,1031,59-75,-16,2,134,4
12/3/22,Air Force,Portland St,Away,4.5,137.5,170,64-68,-4,0.5,132,-5.5
12/3/22,Rider,Mt St Marys,Away,3.5,137.5,145,68-65,3,6.5,133,-4.5
12/3/22,Lg Beach St,Utah Valley,Away,3.5,145.5,138,78-88,-10,-6.5,166,20.5
12/3/22,S Car State,Furman,Away,26,148,1510,76-88,-12,14,164,16
12/3/22,Indiana,Rutgers,Away,-3,135,-158,48-63,-15,-18,111,-24
12/3/22,TN State,Austin Peay,Away,4,134.5,155,61-77,-16,-12,138,3.5
12/3/22,San Jose St,Arkansas,Away,20,133,1192,58-99,-41,-21,157,24
12/3/22,Stonehill,Binghamton,Away,4.5,143,166,69-66,3,7.5,135,-8
12/3/22,N Hampshire,Columbia,Away,-1.5,137,-119,52-56,-4,-5.5,108,-29
12/3/22,Wisconsin,Marquette,Away,5.5,135.5,190,80-77,3,8.5,157,21.5
12/3/22,N Colorado,Colorado St,Away,15.5,151,867,88-83,5,20.5,171,20
12/3/22,Pacific,UCSB,Away,10,139,430,71-82,-11,-1,153,14
12/3/22,Louisiana,New Orleans,Away,-12.5,154.5,-859,78-77,1,-11.5,155,0.5
12/3/22,Incar Word,Grambling St,Away,9.5,132.5,345,39-72,-33,-23.5,111,-21.5
12/3/22,Providence,Rhode Island,Away,-5.5,133,-214,88-74,14,8.5,162,29
12/3/22,Coppin St,Loyola-MD,Away,5,148,172,74-71,3,8,145,-3
12/3/22,Sac State,Santa Clara,Away,12,139,550,65-72,-7,5,137,-2
12/3/22,IL-Chicago,Drake,Away,16.5,143,921,64-77,-13,3.5,141,-2
12/3/22,W Virginia,Xavier,Away,2.5,147.5,118,74-84,-10,-7.5,158,10.5
12/3/22,Boise St,Texas A&M,Neutral,5,133.5,175,86-71,15,20,157,23.5
12/3/22,Lindenwood,Kansas City,Away,8,136,275,47-61,-14,-6,108,-28
12/3/22,St Peters,Fairfield,Away,4,125,162,55-67,-12,-8,122,-3
12/3/22,Princeton,Drexel,Away,-2.5,133.5,-145,83-63,20,17.5,146,12.5
12/3/22,Mississippi,Memphis,Away,6.5,134,245,57-68,-11,-4.5,125,-9
12/3/22,IUPUI,WI-Milwkee,Away,17,136,963,61-74,-13,4,135,-1
12/3/22,North Dakota,Portland,Away,15,145.5,825,69-90,-21,-6,159,13.5
12/3/22,S Utah,Idaho St,Away,-4.5,143.5,-205,69-59,10,5.5,128,-15.5
12/3/22,N Arizona,Pepperdine,Away,10,151.5,395,69-88,-19,-9,157,5.5
12/3/22,Jackson St,S Methodist,Away,13,143,602,69-68,1,14,137,-6
12/3/22,Bradley,Missouri St,Away,2.5,128,120,58-40,18,20.5,98,-30
12/3/22,S Dakota St,Alabama,Away,19,154.5,1098,65-78,-13,6,143,-11.5
12/3/22,Cal Baptist,Cal Poly,Away,-4.5,128,-190,53-64,-11,-15.5,117,-11
12/3/22,Fresno St,UC Irvine,Away,7,125,275,80-66,14,21,146,21
12/3/22,Wichita St,Kansas St,Away,8,130.5,280,50-55,-5,3,105,-25.5
12/3/22,St Marys,Houston,Neutral,10,118.5,420,48-53,-5,5,101,-17.5
12/3/22,Nevada,Loyola Mymt,Away,-2.5,142.5,-151,52-64,-12,-14.5,116,-26.5
12/3/22,UNLV,San Diego,Away,-4,138.5,-180,95-78,17,13,173,34.5
12/4/22,Maine,Marist,Neutral,1,125,-105,61-62,-1,0,123,-2
12/4/22,Brown,Hartford,Away,-10.5,133.5,-597,65-51,14,3.5,116,-17.5
12/4/22,Utah St,San Francisco,Away,-3.5,152.5,-162,82-64,18,14.5,146,-6.5
12/4/22,S Mississippi,NW State,Away,-6.5,134,-251,82-84,-2,-8.5,166,32
12/4/22,Youngs St,Wright St,Away,2.5,154,115,88-77,11,13.5,165,11
12/4/22,Bryant,Cincinnati,Away,12,151.5,441,71-97,-26,-14,168,16.5
12/4/22,S Indiana,Chicago St,Away,-6,147.5,-265,61-78,-17,-23,139,-8.5
12/4/22,Michigan,Kentucky,Neutral,8.5,145,320,69-73,-4,4.5,142,-3
12/4/22,Miami,Louisville,Away,-12,135.5,-656,80-53,27,15,133,-2.5
12/4/22,Canisius,Iona,Away,15.5,142.5,860,60-90,-30,-14.5,150,7.5
12/4/22,Lafayette,Cornell,Away,9,136,322,68-73,-5,4,141,5
12/4/22,S Alabama,UAB,Away,14,152,695,68-76,-8,6,144,-8
12/4/22,Geo Wshgtn,Radford,Away,2,140.5,109,76-86,-10,-8,162,21.5
12/4/22,Samford,UCF,Away,7,139,250,77-80,-3,4,157,18
12/4/22,Georgia St,Northeastrn,Away,-3.5,128.5,-169,46-66,-20,-23.5,112,-16.5
12/4/22,Vermont,Merrimack,Away,-7,126.5,-294,66-43,23,16,109,-17.5
12/4/22,Stetson,Florida,Away,18.5,143.5,1081,51-89,-38,-19.5,140,-3.5
12/4/22,Monmouth,Manhattan,Away,5.5,135,205,76-69,7,12.5,145,10
12/4/22,Belmont,Illinois St,Away,-4.5,134.5,-215,77-87,-10,-14.5,164,29.5
12/4/22,Murray St,Valparaiso,Away,-3,140,-160,77-70,7,4,147,7
12/4/22,Fla Atlantic,E Michigan,Away,-9.5,149.5,-475,101-73,28,18.5,174,24.5
12/4/22,N Carolina,VA Tech,Away,0,141.5,-104,72-80,-8,-8,152,10.5
12/4/22,Rice,Texas St,Away,5,137.5,170,83-71,12,17,154,16.5
12/4/22,Colorado,Washington,Away,-1,142,-123,63-73,-10,-11,136,-6
12/4/22,St Johns,Iowa St,Away,6,143,225,60-71,-11,-5,131,-12
12/4/22,SE Missouri,Missouri,Away,21.5,155,1302,89-96,-7,14.5,185,30
12/4/22,Utah,Wash State,Away,2.5,135.5,122,67-65,2,4.5,132,-3.5
12/4/22,Niagara,Quinnipiac,Away,6,130,225,64-60,4,10,124,-6
12/4/22,TX A&M-Com,Denver,Away,2,139.5,112,75-84,-9,-7,159,19.5
12/4/22,Nebraska,Creighton,Away,14.5,141.5,750,63-53,10,24.5,116,-25.5
12/4/22,California,Arizona,Away,23.5,142,1270,68-81,-13,10.5,149,7
12/4/22,Oregon,UCLA,Away,10,141,430,56-65,-9,1,121,-20
12/4/22,Minnesota,Purdue,Away,19,131.5,1156,70-89,-19,0,159,27.5
12/4/22,Alcorn St,Tennessee,Away,27.5,131,1750,40-94,-54,-26.5,134,3
12/4/22,Florida Intl,Fla Gulf Cst,Away,7,148.5,262,65-74,-9,-2,139,-9.5
12/4/22,Oregon St,USC,Away,13.5,133.5,700,62-63,-1,12.5,125,-8.5
12/4/22,Stanford,Arizona St,Away,5.5,133,198,64-68,-4,1.5,132,-1
12/4/22,Northwestern,Michigan St,Away,6,127.5,228,70-63,7,13,133,5.5
12/5/22,IUPUI,WI-Grn Bay,Away,6,125.5,204,61-68,-7,-1,129,3.5
12/5/22,Kent St,Gonzaga,Away,16,152.5,870,66-73,-7,9,139,-13.5
12/5/22,Troy,San Diego St,Away,16.5,136.5,899,55-60,-5,11.5,115,-21.5
12/5/22,Mass Lowell,LIU,Away,-15.5,144.5,-1600,84-64,20,4.5,148,3.5
12/5/22,Albany,U Mass,Away,13,138,692,73-87,-14,-1,160,22
12/5/22,Kennesaw St,Charl South,Away,-5.5,139,-233,76-65,11,5.5,141,2
12/5/22,N Dakota St,Portland,Away,13.5,150.5,750,67-62,5,18.5,129,-21.5
12/6/22,Maryland BC,Columbia,Away,-8,153.5,-311,73-66,7,-1,139,-14.5
12/6/22,Coastal Car,Wofford,Away,6.5,137.5,230,61-71,-10,-3.5,132,-5.5
12/6/22,WI-Grn Bay,Loyola-Chi,Away,18.5,126,1010,46-70,-24,-5.5,116,-10
12/6/22,Col Charlestn,Presbyterian,Away,-14.5,144,-1195,67-62,5,-9.5,129,-15
12/6/22,South Dakota,Air Force,Away,4.5,126.5,165,58-79,-21,-16.5,137,10.5
12/6/22,Oakland,Syracuse,Away,16.5,144.5,927,66-95,-29,-12.5,161,16.5
12/6/22,Yale,Butler,Away,6.5,132,235,61-71,-10,-3.5,132,0
12/6/22,NC-Grnsboro,Arkansas,Away,20,135.5,1273,58-65,-7,13,123,-12.5
12/6/22,E Carolina,NC-Wilmgton,Away,5,137,180,61-74,-13,-8,135,-2
12/6/22,American,Mt St Marys,Away,3,127.5,154,69-61,8,11,130,2.5
12/6/22,Vermont,Dartmouth,Away,-5,138,-202,68-52,16,11,120,-18
12/6/22,Bucknell,La Salle,Away,5,140,183,72-82,-10,-5,154,14
12/6/22,Maryland ES,Geo Mason,Away,14.5,134,736,54-67,-13,1.5,121,-13
12/6/22,Wagner,Fordham,Away,8.5,135,326,59-72,-13,-4.5,131,-4
12/6/22,Saint Louis,Iona,Away,0,151.5,-111,62-84,-22,-22,146,-5.5
12/6/22,St Josephs,Temple,Away,9.5,142.5,445,60-70,-10,-0.5,130,-12.5
12/6/22,Georgia,GA Tech,Away,4.5,131.5,165,77-79,-2,2.5,156,24.5
12/6/22,N Hampshire,Boston Col,Away,15,126,776,74-71,3,18,145,19
12/6/22,Illinois,Texas,Neutral,3,142,150,85-78,7,10,163,21
12/6/22,Coppin St,NC State,Away,22,160.5,1329,72-94,-22,0,166,5.5
12/6/22,High Point,Furman,Away,12,158,505,85-82,3,15,167,9
12/6/22,S Car State,Winthrop,Away,11,159,503,67-81,-14,-3,148,-11
12/6/22,WI-Milwkee,Chattanooga,Away,8.5,146,355,76-88,-12,-3.5,164,18
12/6/22,Lafayette,Princeton,Away,11.5,131.5,521,58-69,-11,0.5,127,-4.5
12/6/22,Hartford,St Fran (NY),Away,7.5,135,281,50-68,-18,-10.5,118,-17
12/6/22,AR Lit Rock,Memphis,Away,28,150,1863,71-87,-16,12,158,8
12/6/22,Bradley,SIU Edward,Away,-6,137.5,-265,56-54,2,-4,110,-27.5
12/6/22,North Texas,TX-Arlington,Away,-11,115,-650,60-57,3,-8,117,2
12/6/22,N Florida,Houston,Away,32,137.5,2231,42-76,-34,-2,118,-19.5
12/6/22,Arkansas St,Central Ark,Away,-3,142.5,-140,67-72,-5,-8,139,-3.5
12/6/22,Tarleton St,Baylor,Away,16.5,141.5,899,57-80,-23,-6.5,137,-4.5
12/6/22,James Mad,Virginia,Away,12.5,134.5,640,50-55,-5,7.5,105,-29.5
12/6/22,Jackson St,TX Christian,Away,19,139.5,968,51-78,-27,-8,129,-10.5
12/6/22,Kansas City,Oklahoma,Away,16.5,122.5,874,53-75,-22,-5.5,128,5.5
12/6/22,Abl Christian,Kansas St,Away,12.5,137,670,64-81,-17,-4.5,145,8
12/6/22,NC Central,Marquette,Away,19,145.5,1064,78-90,-12,7,168,22.5
12/6/22,Toledo,N Iowa,Away,-4.5,154.5,-190,83-75,8,3.5,158,3.5
12/6/22,North Dakota,Idaho,Away,3.5,139.5,155,66-76,-10,-6.5,142,2.5
12/6/22,Maryland,Wisconsin,Away,2.5,131,119,59-64,-5,-2.5,123,-8
12/6/22,TX A&M-Com,Wyoming,Away,11,131.5,490,76-91,-15,-4,167,35.5
12/6/22,Sam Hous St,Oklahoma St,Away,8.5,132,355,51-65,-14,-5.5,116,-16
12/6/22,S Dakota St,Montana,Away,0,138,-107,56-81,-25,-25,137,-1
12/6/22,Iowa,Duke,Neutral,1,149.5,-110,62-74,-12,-11,136,-13.5
12/6/22,N Arizona,Pacific,Away,6,146,215,73-69,4,10,142,-4
12/6/22,Nevada,Pepperdine,Away,2.5,145.5,115,85-77,8,10.5,162,16.5
12/6/22,CS Bakersfld,San Jose St,Away,8,123,280,48-58,-10,-2,106,-17
12/7/22,Jacksonville,VCU,Away,8.5,125.5,278,73-62,11,19.5,135,9.5
12/7/22,Wm & Mary,Old Dominion,Away,9,132.5,370,62-72,-10,-1,134,1.5
12/7/22,Hofstra,Purdue,Away,23.5,143.5,1669,66-85,-19,4.5,151,7.5
12/7/22,Sacred Hrt,Fairfield,Away,7,139.5,251,59-61,-2,5,120,-19.5
12/7/22,N Mex State,Santa Clara,Away,7,156,238,65-66,-1,6,131,-25
12/7/22,Merrimack,San Francisco,Away,20.5,138,1180,51-69,-18,2.5,120,-18
12/7/22,IPFW,SE Missouri,Away,-1.5,145.5,-119,89-68,21,19.5,157,11.5
12/7/22,Alabama St,N Alabama,Away,6.5,144.5,244,63-71,-8,-1.5,134,-10.5
12/7/22,Indiana St,S Illinois,Away,4,137.5,155,74-71,3,7,145,7.5
12/7/22,Quinnipiac,Holy Cross,Away,-8.5,142,-502,75-71,4,-4.5,146,4
12/7/22,Loyola-MD,Hampton,Away,-2,141,-131,61-66,-5,-7,127,-14
12/7/22,Delaware St,Delaware,Away,19,139.5,1114,69-77,-8,11,146,6.5
12/7/22,Michigan St,Penn St,Away,4,136,158,67-58,9,13,125,-11
12/7/22,Siena,Georgetown,Away,5,143.5,195,68-75,-7,-2,143,-0.5
12/7/22,DePaul,St Johns,Away,9.5,158,375,67-86,-19,-9.5,153,-5
12/7/22,Fla Gulf Cst,Fla Atlantic,Away,7,144,265,53-85,-32,-25,138,-6
12/7/22,Brown,Rhode Island,Away,5,129.5,185,59-58,1,6,117,-12.5
12/7/22,Cleveland St,St Bonavent,Away,7.5,130.5,285,42-61,-19,-11.5,103,-27.5
12/7/22,W Carolina,Davidson,Away,15.5,144,795,64-72,-8,7.5,136,-8
12/7/22,Navy,W Virginia,Away,17.5,134.5,981,64-85,-21,-3.5,149,14.5
12/7/22,E Kentucky,Tennessee,Away,27,141.5,1732,49-84,-35,-8,133,-8.5
12/7/22,U Penn,Villanova,Away,14.5,139.5,716,59-70,-11,3.5,129,-10.5
12/7/22,Cornell,Miami,Away,14.5,154,729,105-107,-2,12.5,212,58
12/7/22,Boston U,Notre Dame,Away,14,133,710,75-81,-6,8,156,23
12/7/22,Rider,Stonehill,Away,-4,142.5,-170,78-67,11,7,145,2.5
12/7/22,Rob Morris,Central Mich,Away,1,138.5,-103,71-66,5,6,137,-1.5
12/7/22,Campbell,Evansville,Away,-3.5,126.5,-164,66-72,-6,-9.5,138,11.5
12/7/22,NJIT,Army,Away,7,137.5,309,62-63,-1,6,125,-12.5
12/7/22,Colgate,Binghamton,Away,-12,146,-655,81-62,19,7,143,-3
12/7/22,Dayton,VA Tech,Away,6.5,127.5,235,49-77,-28,-21.5,126,-1.5
12/7/22,Nicholls,Texas Tech,Away,21.5,140,1346,71-78,-7,14.5,149,9
12/7/22,Neb Omaha,Drake,Away,20.5,141.5,1220,65-78,-13,7.5,143,1.5
12/7/22,Detroit,Tulsa,Away,4.5,152,175,76-72,4,8.5,148,-4
12/7/22,E Michigan,Illinois St,Away,5.5,143,210,81-87,-6,-0.5,168,25
12/7/22,Ball St,E Illinois,Away,-11,135.5,-650,76-59,17,6,135,-0.5
12/7/22,Manhattan,Providence,Away,20.5,134,1180,59-99,-40,-19.5,158,24
12/7/22,Nebraska,Indiana,Away,13,133,660,65-81,-16,-3,146,13
12/7/22,Pittsburgh,Vanderbilt,Away,3.5,138,140,74-75,-1,2.5,149,11
12/7/22,Connecticut,Florida,Away,-4,144,-180,75-54,21,17,129,-15
12/7/22,Arizona St,S Methodist,Away,-5,135.5,-220,75-57,18,13,132,-3.5
12/7/22,Towson,Clemson,Away,7,132,250,75-80,-5,2,155,23
12/7/22,Utah Valley,BYU,Away,7,143.5,270,75-60,15,22,135,-8.5
12/7/22,N Kentucky,Wash State,Away,12.5,126.5,580,47-68,-21,-8.5,115,-11.5
12/7/22,Denver,Sac State,Away,6.5,133.5,235,85-87,-2,4.5,172,38.5
12/7/22,Weber St,Cal Baptist,Away,8.5,134.5,360,52-64,-12,-3.5,116,-18.5
12/7/22,Loyola Mymt,Grd Canyon,Away,3.5,132.5,155,69-65,4,7.5,134,1.5
12/7/22,Missouri St,St Marys,Away,14.5,120,708,46-66,-20,-5.5,112,-8
12/7/22,Hawaii,UNLV,Neutral,8,131.5,310,62-77,-15,-7,139,7.5
12/7/22,E Washingtn,California,Away,2.5,129,125,50-48,2,4.5,98,-31
12/7/22,Cal St Nrdge,Fresno St,Away,13,125,667,56-65,-9,4,121,-4
12/7/22,CS Fullerton,USC,Away,14.5,135.5,770,50-64,-14,0.5,114,-21.5
12/8/22,St. Thomas,Montana St,Away,7,143,250,65-82,-17,-10,147,4
12/8/22,Mass Lowell,U Mass,Away,3,145,135,85-80,5,8,165,20
12/8/22,Marshall,Duquesne,Away,2,151.5,118,82-71,11,13,153,1.5
12/8/22,Rutgers,Ohio St,Away,5.5,136,210,66-67,-1,4.5,133,-3
12/8/22,Iowa St,Iowa,Away,3.5,137,150,56-75,-19,-15.5,131,-6
12/8/22,Colorado St,Colorado,Away,4,143,165,65-93,-28,-24,158,15
12/8/22,Michigan,Minnesota,Away,-4,135.5,-190,90-75,15,11,165,29.5
12/8/22,Jksnville St,Utah,Away,15.5,134.5,860,58-99,-41,-25.5,157,22.5
12/9/22,Lipscomb,Alab A&M,Away,-9.5,151,-462,59-63,-4,-13.5,122,-29
12/9/22,Washington,Gonzaga,Away,17,149,963,60-77,-17,0,137,-12
12/9/22,Stony Brook,Bryant,Away,12,149,580,60-79,-19,-7,139,-10
12/9/22,F Dickinson,Columbia,Away,-1,153.5,-115,76-73,3,2,149,-4.5
12/9/22,Binghamton,Fordham,Away,13,137,605,62-77,-15,-2,139,2
12/9/22,Queens,High Point,Away,2.5,154,136,87-79,8,10.5,166,12
12/9/22,Dartmouth,Central Conn,Away,-1.5,131,-112,50-59,-9,-10.5,109,-22
12/9/22,Grambling St,Vanderbilt,Away,14,137,704,64-62,2,16,126,-11
12/9/22,McNeese St,N Iowa,Away,16,137,843,52-49,3,19,101,-36
12/9/22,Arkansas St,Air Force,Away,6,120.5,205,55-80,-25,-19,135,14.5
12/10/22,LIU,Connecticut,Away,39.5,144.5,2748,61-114,-53,-13.5,175,30.5
12/10/22,Tulane,Buffalo,Neutral,-8,157.5,-330,88-63,25,17,151,-6.5
12/10/22,Grd Canyon,North Texas,Neutral,3.5,113.5,145,58-60,-2,1.5,118,4.5
12/10/22,San Diego St,St Marys,Neutral,-1.5,126.5,-133,61-68,-7,-8.5,129,2.5
12/10/22,American,Geo Wshgtn,Away,5,133.5,208,69-64,5,10,133,-0.5
12/10/22,Boise St,Saint Louis,Away,6,142.5,205,57-52,5,11,109,-33.5
12/10/22,Lg Beach St,Sac State,Away,-2,141.5,-123,74-76,-2,-4,150,8.5
12/10/22,Morgan St,Maryland BC,Away,8.5,149,315,63-75,-12,-3.5,138,-11
12/10/22,Vermont,Colgate,Away,4.5,137.5,177,73-72,1,5.5,145,7.5
12/10/22,Gard-Webb,Old Dominion,Away,5.5,126,196,43-44,-1,4.5,87,-39
12/10/22,Wofford,GA Southern,Away,-5.5,134.5,-224,57-79,-22,-27.5,136,1.5
12/10/22,Neb Omaha,Montana St,Away,12,137.5,580,54-82,-28,-16,136,-1.5
12/10/22,CS Fullerton,S Utah,Neutral,4.5,141.5,175,60-67,-7,-2.5,127,-14.5
12/10/22,Texas St,TX-Arlington,Neutral,-5.5,124,-205,71-65,6,0.5,136,12
12/10/22,E Washingtn,S Dakota St,Away,8.5,145.5,295,76-77,-1,7.5,153,7.5
12/11/22,Utah St,Loyola Mymt,Neutral,-7.5,148.5,-327,79-67,12,4.5,146,-2.5
12/10/22,Drexel,La Salle,Away,3,131,136,65-58,7,10,123,-8
12/10/22,Penn St,Illinois,Away,10.5,139,460,74-59,15,25.5,133,-6
12/10/22,Samford,Louisiana,Away,2.5,152,120,58-75,-17,-14.5,133,-19
12/10/22,TN Tech,Troy,Away,13.5,134,640,64-87,-23,-9.5,151,17
12/10/22,Beth-Cook,N Florida,Away,9,146,308,48-88,-40,-31,136,-10
12/10/22,Alcorn St,S Illinois,Away,15,129,761,68-74,-6,9,142,13
12/10/22,SIU Edward,Illinois St,Away,2.5,135,124,71-77,-6,-3.5,148,13
12/10/22,IL-Chicago,W Michigan,Away,-1.5,141,-109,62-56,6,4.5,118,-23
12/10/22,Radford,VMI,Away,-8,144,-347,74-77,-3,-11,151,7
12/10/22,Ark Pine Bl,Texas,Away,37.5,139,2545,43-88,-45,-7.5,131,-8
12/10/22,Georgetown,Syracuse,Away,7,144,280,64-83,-19,-12,147,3
12/10/22,Oklahoma,Arkansas,Neutral,4,135.5,155,78-88,-10,-6,166,30.5
12/10/22,Louisville,Florida St,Away,9.5,139,395,53-75,-22,-12.5,128,-11
12/10/22,St Peters,St Josephs,Away,5.5,133,195,57-73,-16,-10.5,130,-3
12/10/22,Yale,Kentucky,Away,17,137.5,960,59-69,-10,7,128,-9.5
12/10/22,Temple,U Penn,Away,-4.5,137,-190,57-77,-20,-24.5,134,-3
12/10/22,Lafayette,Quinnipiac,Away,7,131,243,63-76,-13,-6,139,8
12/10/22,Albany,Providence,Away,23,139.5,1539,55-93,-38,-15,148,8.5
12/10/22,Detroit,Charlotte,Away,8,132.5,290,80-82,-2,6,162,29.5
12/10/22,Drake,Richmond,Away,-2.5,133.5,-135,52-82,-30,-32.5,134,0.5
12/10/22,Army,Rhode Island,Away,7,140,234,67-77,-10,-3,144,4
12/10/22,UC Irvine,South Dakota,Away,-5.5,135.5,-217,83-71,12,6.5,154,18.5
12/10/22,NC State,Miami,Away,4.5,154,164,73-80,-7,-2.5,153,-1
12/10/22,LSU,Wake Forest,Neutral,2,142.5,115,72-70,2,4,142,-0.5
12/10/22,NC-Asheville,Dayton,Away,10.5,136,432,56-79,-23,-12.5,135,-1
12/10/22,Canisius,Toledo,Away,17,155,921,68-69,-1,16,137,-18
12/10/22,Holy Cross,Northeastrn,Away,10,140.5,404,58-59,-1,9,117,-23.5
12/10/22,Wright St,W Kentucky,Away,7,145,270,60-64,-4,3,124,-21
12/10/22,Evansville,Ball St,Away,10,135,445,69-88,-19,-9,157,22
12/10/22,Purdue,Nebraska,Away,-7.5,138,-360,65-62,3,-4.5,127,-11
12/10/22,Valparaiso,Mississippi,Away,15,130.5,784,61-98,-37,-22,159,28.5
12/10/22,Denver,UCLA,Away,26.5,146.5,1497,64-87,-23,3.5,151,4.5
12/10/22,Lamar,S Mississippi,Away,19.5,133,1113,59-95,-36,-16.5,154,21
12/10/22,S Car State,SC Upstate,Away,6.5,150,229,84-89,-5,1.5,173,23
12/10/22,Kent St,Cleveland St,Away,-8.5,134,-425,67-58,9,0.5,125,-9
12/10/22,Alabama,Houston,Away,9,139,290,71-65,6,15,136,-3
12/10/22,Xavier,Cincinnati,Away,-3.5,149.5,-160,80-77,3,-0.5,157,7.5
12/10/22,TX A&M-Com,Abl Christian,Away,8,142,284,64-83,-19,-11,147,5
12/10/22,W Illinois,E Illinois,Away,-4,139,-195,79-75,4,0,154,15
12/10/22,Central Mich,Tulsa,Away,8.5,149.5,320,63-70,-7,1.5,133,-16.5
12/10/22,GA Tech,N Carolina,Away,13.5,143,637,59-75,-16,-2.5,134,-9
12/10/22,Sacred Hrt,Pittsburgh,Away,15.5,150.5,843,66-91,-25,-9.5,157,6.5
12/10/22,Winthrop,Furman,Away,13.5,154,654,67-82,-15,-1.5,149,-5
12/10/22,Seattle,North Dakota,Away,-6.5,144.5,-300,80-78,2,-4.5,158,13.5
12/10/22,UTSA,New Mexico,Away,20,148,1129,76-94,-18,2,170,22
12/10/22,Norfolk St,Wm & Mary,Away,-1.5,136,-117,67-53,14,12.5,120,-16
12/10/22,Murray St,Bellarmine,Away,-2,133,-132,58-69,-11,-13,127,-6
12/10/22,Longwood,Wichita St,Away,7.5,132,288,63-81,-18,-10.5,144,12
12/10/22,Jacksonville,NC-Wilmgton,Away,2,124.5,121,53-81,-28,-26,134,9.5
12/10/22,UNLV,Wash State,Neutral,-2.5,135.5,-136,74-70,4,1.5,144,8.5
12/10/22,UL Monroe,NW State,Away,7.5,139.5,269,73-91,-18,-10.5,164,24.5
12/10/22,Brown,Michigan St,Away,15,131.5,807,50-68,-18,-3,118,-13.5
12/10/22,Butler,California,Away,-8.5,123,-400,82-58,24,15.5,140,17
12/10/22,Villanova,Boston Col,Neutral,-9.5,130,-480,77-56,21,11.5,133,3
12/10/22,Auburn,Memphis,Neutral,-1,139,-116,73-82,-9,-10,155,16
12/10/22,Utah Valley,N Arizona,Away,-4,139,-180,80-75,5,1,155,16
12/10/22,Middle Tenn,Belmont,Away,1,143.5,107,85-75,10,11,160,16.5
12/10/22,St Fran (NY),Mass Lowell,Away,18,141,1008,59-68,-9,9,127,-14
12/10/22,Fresno St,Pacific,Away,-4.5,134.5,-195,72-76,-4,-8.5,148,13.5
12/10/22,San Jose St,Santa Clara,Away,8,140,320,75-64,11,19,139,-1
12/10/22,Kansas,Missouri,Away,-3,154.5,-165,95-67,28,25,162,7.5
12/10/22,Maryland ES,Duke,Away,31.5,136.5,2184,55-82,-27,4.5,137,0.5
12/10/22,UAB,W Virginia,Away,6,153.5,220,70-81,-11,-5,151,-2.5
12/10/22,N Hampshire,St Johns,Away,22,144,1246,51-64,-13,9,115,-29
12/10/22,TX El Paso,DePaul,Away,5.5,140.5,198,70-91,-21,-15.5,161,20.5
12/10/22,Mercer,Fla Gulf Cst,Away,6.5,139,214,62-67,-5,1.5,129,-10
12/10/22,Nevada,Oregon,Away,8.5,137,310,65-78,-13,-4.5,143,6
12/10/22,Loyola-MD,Mt St Marys,Away,4.5,132,147,34-51,-17,-12.5,85,-47
12/10/22,Monmouth,Princeton,Away,15.5,140.5,866,54-91,-37,-21.5,145,4.5
12/10/22,Boston U,Marist,Away,-2.5,122.5,-149,72-70,2,-0.5,142,19.5
12/10/22,Marshall,Rob Morris,Away,-8.5,147,-365,69-60,9,0.5,129,-18
12/10/22,Loyola-Chi,Clemson,Neutral,4.5,130.5,175,76-58,18,22.5,134,3.5
12/10/22,Arizona,Indiana,Neutral,-2,157.5,-143,89-75,14,12,164,6.5
12/10/22,Montana,N Dakota St,Away,-2.5,138.5,-135,82-75,7,4.5,157,18.5
12/10/22,TX-Pan Am,Hsn Christian,Away,-3,160,-156,95-82,13,10,177,17
