Team,Conference,Gtm,Date,Location,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
george-mason,Atlantic 10,8,12/2/23,@,Toledo,REG (Non-Conf),W,86,77,,31,60,0.517,8,15,0.533,23,45,0.511,0.583,16,18,0.889,12,24,36,12,6,5,13,24,24,57,0.421,5,14,0.357,19,43,0.442,0.465,24,30,0.8,10,17,27,9,8,7,9,19
george-mason,Atlantic 10,9,12/5/23,@,Tennessee,REG (Non-Conf),L,66,87,,24,56,0.429,11,25,0.44,13,31,0.419,0.527,7,11,0.636,4,21,25,11,6,4,13,15,32,65,0.492,9,26,0.346,23,39,0.59,0.562,14,22,0.636,11,29,40,27,8,4,9,12
george-mason,Atlantic 10,10,12/16/23,,Loyola (MD),REG (Non-Conf),W,62,54,,19,49,0.388,4,20,0.2,15,29,0.517,0.429,20,29,0.69,11,30,41,8,1,5,8,14,18,58,0.31,6,23,0.261,12,35,0.343,0.362,12,17,0.706,10,23,33,10,6,1,7,19
george-mason,Atlantic 10,11,12/19/23,,Bridgewater (VA),REG (Non-Conf),W,84,60,,31,52,0.596,3,11,0.273,28,41,0.683,0.625,19,25,0.76,5,35,40,9,4,7,16,16,21,68,0.309,12,35,0.343,9,33,0.273,0.397,6,12,0.5,12,16,28,14,8,4,10,17
george-mason,Atlantic 10,12,12/22/23,@,Tulane,REG (Non-Conf),W,69,66,,23,53,0.434,8,21,0.381,15,32,0.469,0.509,15,21,0.714,7,34,41,15,5,6,15,18,20,58,0.345,10,31,0.323,10,27,0.37,0.431,16,21,0.762,5,23,28,12,12,4,8,16
george-mason,Atlantic 10,13,12/30/23,,North Carolina A&T,REG (Non-Conf),W,94,69,,34,58,0.586,6,22,0.273,28,36,0.778,0.638,20,25,0.8,10,25,35,16,6,4,11,18,23,56,0.411,7,21,0.333,16,35,0.457,0.473,16,25,0.64,8,15,23,8,8,1,10,18
george-mason,Atlantic 10,14,1/3/24,@,La Salle,REG (Conf),W,77,62,,29,55,0.527,7,13,0.538,22,42,0.524,0.591,12,15,0.8,9,29,38,15,4,2,13,13,23,61,0.377,9,29,0.31,14,32,0.438,0.451,7,9,0.778,3,17,20,12,7,4,7,13
george-mason,Atlantic 10,15,1/6/24,,Saint Louis,REG (Conf),W,79,67,,22,50,0.44,8,22,0.364,14,28,0.5,0.52,27,34,0.794,8,15,23,7,6,2,5,13,26,54,0.481,7,20,0.35,19,34,0.559,0.546,8,11,0.727,6,22,28,11,3,4,16,26
george-mason,Atlantic 10,16,1/9/24,,VCU,REG (Conf),L,50,54,,20,54,0.37,0,15,0,20,39,0.513,0.37,10,13,0.769,9,20,29,3,9,2,11,14,18,51,0.353,7,25,0.28,11,26,0.423,0.422,11,15,0.733,9,25,34,10,10,5,11,14
george-mason,Atlantic 10,17,1/13/24,@,Richmond,REG (Conf),L,70,77,,25,55,0.455,8,22,0.364,17,33,0.515,0.527,12,14,0.857,8,23,31,14,3,1,10,20,24,50,0.48,10,20,0.5,14,30,0.467,0.58,19,21,0.905,4,22,26,10,7,2,7,14
george-mason,Atlantic 10,18,1/15/24,@,George Washington,REG (Conf),L,62,75,,22,67,0.328,5,23,0.217,17,44,0.386,0.366,13,15,0.867,11,21,32,12,12,3,11,17,23,54,0.426,8,21,0.381,15,33,0.455,0.5,21,24,0.875,10,29,39,11,4,7,16,13
george-mason,Atlantic 10,19,1/20/24,,St. Bonaventure,REG (Conf),W,69,60,,23,49,0.469,7,21,0.333,16,28,0.571,0.541,16,23,0.696,7,22,29,10,3,1,12,14,21,59,0.356,7,25,0.28,14,34,0.412,0.415,11,12,0.917,11,19,30,6,4,3,10,23
george-mason,Atlantic 10,20,1/27/24,,Rhode Island,REG (Conf),W,92,84,,30,59,0.508,7,22,0.318,23,37,0.622,0.568,25,33,0.758,9,27,36,10,3,4,2,18,29,57,0.509,13,27,0.481,16,30,0.533,0.623,13,24,0.542,6,23,29,12,1,1,8,29
george-mason,Atlantic 10,21,1/31/24,@,Saint Joseph's,REG (Conf),L,73,75,,28,61,0.459,10,27,0.37,18,34,0.529,0.541,7,11,0.636,4,21,25,16,6,1,9,13,28,55,0.509,8,22,0.364,20,33,0.606,0.582,11,17,0.647,8,24,32,12,8,7,11,11
george-mason,Atlantic 10,22,2/3/24,@,Massachusetts,REG (Conf),L,65,66,,22,53,0.415,7,18,0.389,15,35,0.429,0.481,14,19,0.737,9,14,23,14,10,1,13,22,21,54,0.389,7,22,0.318,14,32,0.438,0.454,17,24,0.708,16,21,37,13,9,4,16,19
george-mason,Atlantic 10,23,2/7/24,,Loyola Chicago,REG (Conf),L,79,85,,22,37,0.595,9,17,0.529,13,20,0.65,0.716,26,33,0.788,4,21,25,9,3,2,17,23,27,53,0.509,11,26,0.423,16,27,0.593,0.613,20,26,0.769,4,11,15,14,7,3,6,26
george-mason,Atlantic 10,24,2/10/24,@,Davidson,REG (Conf),W,57,55,,19,46,0.413,6,16,0.375,13,30,0.433,0.478,13,18,0.722,9,25,34,8,4,2,14,16,18,52,0.346,7,27,0.259,11,25,0.44,0.413,12,13,0.923,9,18,27,11,7,4,10,15
george-mason,Atlantic 10,25,2/13/24,,George Washington,REG (Conf),W,90,67,,34,60,0.567,10,26,0.385,24,34,0.706,0.65,12,17,0.706,8,31,39,14,5,4,9,14,26,65,0.4,8,27,0.296,18,38,0.474,0.462,7,10,0.7,7,21,28,10,7,2,7,16
george-mason,Atlantic 10,26,2/21/24,,Dayton,REG (Conf),W,71,67,,21,44,0.477,5,17,0.294,16,27,0.593,0.534,24,29,0.828,9,20,29,9,2,4,11,15,23,56,0.411,11,26,0.423,12,30,0.4,0.509,10,14,0.714,9,13,22,17,6,1,6,20
george-mason,Atlantic 10,27,2/24/24,@,Loyola Chicago,REG (Conf),L,59,80,,18,54,0.333,5,22,0.227,13,32,0.406,0.38,18,24,0.75,12,17,29,11,8,4,15,20,30,54,0.556,10,21,0.476,20,33,0.606,0.648,10,20,0.5,11,21,32,24,12,3,11,21
george-mason,Atlantic 10,28,2/27/24,@,Fordham,REG (Conf),L,60,61,,22,51,0.431,5,15,0.333,17,36,0.472,0.48,11,15,0.733,7,27,34,12,3,5,14,15,19,59,0.322,12,30,0.4,7,29,0.241,0.424,11,14,0.786,12,18,30,12,7,8,7,16
george-mason,Atlantic 10,29,3/2/24,,Duquesne,REG (Conf),L,51,59,,18,48,0.375,4,20,0.2,14,28,0.5,0.417,11,19,0.579,10,16,26,8,10,2,15,19,19,39,0.487,3,15,0.2,16,24,0.667,0.526,18,22,0.818,3,23,26,9,12,3,18,21
george-mason,Atlantic 10,30,3/6/24,@,Rhode Island,REG (Conf),W,69,51,,25,57,0.439,9,26,0.346,16,31,0.516,0.518,10,16,0.625,8,29,37,12,5,4,5,19,15,51,0.294,4,19,0.211,11,32,0.344,0.333,17,26,0.654,8,22,30,7,2,6,8,13
george-mason,Atlantic 10,31,3/9/24,,Richmond,REG (Conf),W,64,46,,26,50,0.52,7,17,0.412,19,33,0.576,0.59,5,9,0.556,5,23,28,12,7,3,9,14,19,46,0.413,4,15,0.267,15,31,0.484,0.457,4,8,0.5,4,19,23,8,4,1,13,10
george-mason,Atlantic 10,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
george-mason,Atlantic 10,32,3/13/24,N,Saint Joseph's,CTOURN,L,57,64,,23,56,0.411,1,13,0.077,22,43,0.512,0.42,10,11,0.909,8,21,29,8,5,6,8,13,23,51,0.451,10,27,0.37,13,24,0.542,0.549,8,10,0.8,5,20,25,14,6,4,8,12
george-mason,Atlantic 10,,,,,,20-12,2273,2109,,791,1720,0.46,218,637,0.342,573,1083,0.529,0.523,473,637,0.743,268,775,1043,365,175,110,355,527,723,1791,0.404,261,752,0.347,462,1039,0.445,0.477,402,559,0.719,260,657,917,373,217,115,314,566
loyola-il,Atlantic 10,1,11/8/23,N,Florida Atlantic,REG (Non-Conf),L,62,75,,22,51,0.431,6,17,0.353,16,34,0.471,0.49,12,19,0.632,7,19,26,9,6,4,18,18,26,56,0.464,8,23,0.348,18,33,0.545,0.536,15,21,0.714,7,23,30,16,11,5,12,19
loyola-il,Atlantic 10,2,11/11/23,,Eastern Illinois,REG (Non-Conf),W,89,65,,32,54,0.593,12,31,0.387,20,23,0.87,0.704,13,17,0.765,2,28,30,23,4,9,10,14,24,69,0.348,6,16,0.375,18,53,0.34,0.391,11,15,0.733,11,19,30,9,6,1,10,11
loyola-il,Atlantic 10,3,11/14/23,,IllinoisâChicago,REG (Non-Conf),L,67,72,,19,58,0.328,6,25,0.24,13,33,0.394,0.379,23,25,0.92,6,25,31,12,9,3,12,19,24,55,0.436,10,24,0.417,14,31,0.452,0.527,14,15,0.933,5,26,31,15,7,8,16,17
loyola-il,Atlantic 10,4,11/18/23,,New Orleans,REG (Non-Conf),W,73,70,,25,58,0.431,6,20,0.3,19,38,0.5,0.483,17,24,0.708,10,33,43,17,4,8,14,19,23,66,0.348,9,25,0.36,14,41,0.341,0.417,15,22,0.682,11,21,32,13,6,3,7,19
loyola-il,Atlantic 10,5,11/22/23,N,Creighton,REG (Non-Conf),L,65,88,,27,61,0.443,6,15,0.4,21,46,0.457,0.492,5,9,0.556,5,19,24,11,6,4,10,18,32,58,0.552,14,27,0.519,18,31,0.581,0.672,10,13,0.769,7,29,36,16,2,5,10,10
loyola-il,Atlantic 10,6,11/23/23,N,Boston College,REG (Non-Conf),W,71,68,,22,53,0.415,13,29,0.448,9,24,0.375,0.538,14,18,0.778,6,29,35,16,4,4,16,13,27,64,0.422,4,23,0.174,23,41,0.561,0.453,10,11,0.909,5,24,29,11,9,3,8,15
loyola-il,Atlantic 10,7,11/28/23,,Chicago State,REG (Non-Conf),W,62,53,,19,43,0.442,7,23,0.304,12,20,0.6,0.523,17,24,0.708,7,20,27,15,7,5,12,16,17,52,0.327,5,13,0.385,12,39,0.308,0.375,14,16,0.875,8,16,24,8,8,2,14,21
loyola-il,Atlantic 10,8,12/2/23,,Harvard,REG (Non-Conf),W,75,53,,30,68,0.441,9,28,0.321,21,40,0.525,0.507,6,13,0.462,8,36,44,23,7,6,9,25,13,53,0.245,4,21,0.19,9,32,0.281,0.283,23,35,0.657,7,27,34,8,5,3,11,13
loyola-il,Atlantic 10,9,12/5/23,@,Tulsa,REG (Non-Conf),L,77,88,,28,61,0.459,13,34,0.382,15,27,0.556,0.566,8,14,0.571,5,21,26,16,9,4,20,28,26,51,0.51,14,29,0.483,12,22,0.545,0.647,22,33,0.667,4,26,30,14,11,2,18,16
loyola-il,Atlantic 10,10,12/9/23,,Goshen,REG (Non-Conf),W,115,64,,43,73,0.589,16,35,0.457,27,38,0.711,0.699,13,19,0.684,14,30,44,33,11,5,9,20,19,52,0.365,7,19,0.368,12,33,0.364,0.433,19,27,0.704,4,15,19,13,3,0,17,16
loyola-il,Atlantic 10,11,12/16/23,@,South Florida,REG (Non-Conf),L,64,77,,24,56,0.429,7,24,0.292,17,32,0.531,0.491,9,14,0.643,5,20,25,15,4,7,13,19,27,53,0.509,8,19,0.421,19,34,0.559,0.585,15,23,0.652,3,25,28,13,8,4,8,14
loyola-il,Atlantic 10,12,12/19/23,,Charleston Southern,REG (Non-Conf),W,72,59,,31,58,0.534,4,15,0.267,27,43,0.628,0.569,6,10,0.6,6,27,33,18,4,5,5,15,20,52,0.385,5,17,0.294,15,35,0.429,0.433,14,20,0.7,5,22,27,9,4,4,6,10
loyola-il,Atlantic 10,13,12/30/23,,Central Michigan,REG (Non-Conf),W,73,35,,27,57,0.474,8,22,0.364,19,35,0.543,0.544,11,16,0.688,9,36,45,21,5,7,13,15,14,59,0.237,1,12,0.083,13,47,0.277,0.246,6,12,0.5,8,23,31,6,6,4,11,14
loyola-il,Atlantic 10,14,1/3/24,@,Saint Louis,REG (Conf),W,80,73,,28,55,0.509,10,23,0.435,18,32,0.563,0.6,14,23,0.609,5,24,29,16,12,5,9,22,28,66,0.424,9,26,0.346,19,40,0.475,0.492,8,19,0.421,14,24,38,10,6,3,14,16
loyola-il,Atlantic 10,15,1/6/24,,Duquesne,REG (Conf),W,72,67,,27,54,0.5,4,16,0.25,23,38,0.605,0.537,14,21,0.667,5,27,32,19,6,3,21,15,26,66,0.394,6,21,0.286,20,45,0.444,0.439,9,13,0.692,10,27,37,16,9,4,17,21
loyola-il,Atlantic 10,16,1/9/24,,Richmond,REG (Conf),L,56,58,,20,52,0.385,8,22,0.364,12,30,0.4,0.462,8,14,0.571,3,32,35,13,9,3,15,16,22,57,0.386,10,22,0.455,12,35,0.343,0.474,4,8,0.5,2,28,30,15,6,3,11,14
loyola-il,Atlantic 10,17,1/13/24,@,Saint Joseph's,REG (Conf),W,78,75,,28,64,0.438,10,27,0.37,18,37,0.486,0.516,12,20,0.6,9,25,34,13,7,4,16,23,24,57,0.421,9,25,0.36,15,32,0.469,0.5,18,24,0.75,5,22,27,12,10,4,11,16
loyola-il,Atlantic 10,18,1/17/24,,Massachusetts,REG (Conf),W,79,78,,26,56,0.464,6,21,0.286,20,35,0.571,0.518,21,31,0.677,12,20,32,20,7,4,12,24,24,58,0.414,8,20,0.4,16,38,0.421,0.483,22,31,0.71,13,18,31,10,7,1,10,24
loyola-il,Atlantic 10,19,1/20/24,@,Fordham,REG (Conf),W,65,61,,23,48,0.479,4,10,0.4,19,38,0.5,0.521,15,20,0.75,8,22,30,10,6,1,14,21,21,58,0.362,6,20,0.3,15,38,0.395,0.414,13,18,0.722,11,19,30,10,7,5,10,18
loyola-il,Atlantic 10,20,1/23/24,@,VCU,REG (Conf),L,67,74,,25,60,0.417,4,20,0.2,21,40,0.525,0.45,13,17,0.765,9,19,28,10,7,6,9,21,23,52,0.442,9,15,0.6,14,37,0.378,0.529,19,23,0.826,6,26,32,12,7,0,12,16
loyola-il,Atlantic 10,21,1/30/24,,Saint Louis,REG (Conf),W,77,62,,26,55,0.473,9,23,0.391,17,32,0.531,0.555,16,19,0.842,4,26,30,19,5,8,13,22,20,56,0.357,2,14,0.143,18,42,0.429,0.375,20,28,0.714,7,22,29,9,6,6,12,23
loyola-il,Atlantic 10,22,2/4/24,,Davidson,REG (Conf),W,76,63,,25,54,0.463,14,28,0.5,11,26,0.423,0.593,12,20,0.6,6,23,29,21,6,4,12,16,24,61,0.393,6,23,0.261,18,38,0.474,0.443,9,13,0.692,6,24,30,8,4,6,9,17
loyola-il,Atlantic 10,23,2/7/24,@,George Mason,REG (Conf),W,85,79,,27,53,0.509,11,26,0.423,16,27,0.593,0.613,20,26,0.769,4,11,15,14,7,3,6,26,22,37,0.595,9,17,0.529,13,20,0.65,0.716,26,33,0.788,4,21,25,9,3,2,17,23
loyola-il,Atlantic 10,24,2/10/24,@,George Washington,REG (Conf),W,81,73,,30,69,0.435,9,28,0.321,21,41,0.512,0.5,12,14,0.857,11,28,39,18,5,4,6,21,21,60,0.35,10,30,0.333,11,30,0.367,0.433,21,27,0.778,11,22,33,11,5,7,8,19
loyola-il,Atlantic 10,25,2/14/24,,Saint Joseph's,REG (Conf),W,64,59,,22,52,0.423,7,20,0.35,15,32,0.469,0.49,13,16,0.813,9,27,36,19,6,5,14,18,19,58,0.328,7,29,0.241,12,29,0.414,0.388,14,15,0.933,7,16,23,9,7,8,8,17
loyola-il,Atlantic 10,26,2/18/24,@,Rhode Island,REG (Conf),W,77,67,,28,61,0.459,6,24,0.25,22,37,0.595,0.508,15,17,0.882,11,30,41,15,6,9,12,21,25,56,0.446,4,17,0.235,21,39,0.538,0.482,13,22,0.591,4,20,24,13,8,4,8,16
loyola-il,Atlantic 10,27,2/24/24,,George Mason,REG (Conf),W,80,59,,30,54,0.556,10,21,0.476,20,33,0.606,0.648,10,20,0.5,11,21,32,24,12,3,11,21,18,54,0.333,5,22,0.227,13,32,0.406,0.38,18,24,0.75,12,17,29,11,8,4,15,20
loyola-il,Atlantic 10,28,2/27/24,@,St. Bonaventure,REG (Conf),L,64,79,,21,55,0.382,10,31,0.323,11,24,0.458,0.473,12,21,0.571,7,24,31,17,7,2,18,22,23,51,0.451,7,17,0.412,16,34,0.471,0.52,26,29,0.897,5,30,35,10,8,7,14,19
loyola-il,Atlantic 10,29,3/1/24,,Dayton,REG (Conf),W,77,72,,26,59,0.441,11,27,0.407,15,32,0.469,0.534,14,19,0.737,4,20,24,20,15,7,11,19,24,46,0.522,7,15,0.467,17,31,0.548,0.598,17,20,0.85,2,25,27,10,8,7,20,16
loyola-il,Atlantic 10,30,3/6/24,@,Davidson,REG (Conf),W,69,59,,24,53,0.453,9,23,0.391,15,30,0.5,0.538,12,21,0.571,6,27,33,13,8,7,11,20,21,55,0.382,5,16,0.313,16,39,0.41,0.427,12,17,0.706,4,25,29,11,6,2,10,18
loyola-il,Atlantic 10,31,3/9/24,,La Salle,REG (Conf),W,64,54,,22,58,0.379,7,19,0.368,15,39,0.385,0.44,13,24,0.542,12,22,34,11,7,7,11,13,23,59,0.39,6,18,0.333,17,41,0.415,0.441,2,4,0.5,7,23,30,13,4,7,14,21
loyola-il,Atlantic 10,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
loyola-il,Atlantic 10,32,3/14/24,N,St. Bonaventure,CTOURN,L,74,75,2OT,25,75,0.333,6,23,0.261,19,52,0.365,0.373,18,27,0.667,20,24,44,18,8,8,12,24,22,60,0.367,4,18,0.222,18,42,0.429,0.4,27,31,0.871,12,30,42,8,9,6,16,23
loyola-il,Atlantic 10,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
loyola-il,Atlantic 10,33,3/20/24,@,Bradley,NIT,L,62,74,,23,62,0.371,6,25,0.24,17,37,0.459,0.419,10,17,0.588,14,21,35,8,7,2,12,19,25,51,0.49,4,15,0.267,21,36,0.583,0.529,20,25,0.8,8,25,33,12,6,7,12,15
loyola-il,Atlantic 10,,,,,,23-10,2412,2228,,855,1900,0.45,274,775,0.354,581,1125,0.516,0.522,428,629,0.68,260,816,1076,547,233,166,406,643,747,1858,0.402,228,668,0.341,519,1190,0.436,0.463,506,687,0.737,235,760,995,370,220,137,396,567
dayton,Atlantic 10,1,11/6/23,,SIU Edwardsville,REG (Non-Conf),W,63,47,,20,48,0.417,5,23,0.217,15,25,0.6,0.469,18,22,0.818,6,27,33,17,6,3,10,16,16,50,0.32,5,12,0.417,11,38,0.289,0.37,10,15,0.667,6,22,28,7,7,1,12,20
dayton,Atlantic 10,2,11/10/23,@,Northwestern,REG (Non-Conf),L,66,71,,21,39,0.538,12,23,0.522,9,16,0.563,0.692,12,15,0.8,3,18,21,16,3,1,15,17,25,53,0.472,5,14,0.357,20,39,0.513,0.519,16,20,0.8,10,15,25,14,9,1,6,14
dayton,Atlantic 10,3,11/16/23,N,Louisiana State,REG (Non-Conf),W,70,67,,22,56,0.393,11,34,0.324,11,22,0.5,0.491,15,22,0.682,11,19,30,12,9,2,10,11,26,49,0.531,7,16,0.438,19,33,0.576,0.602,8,12,0.667,4,23,27,13,8,4,14,18
dayton,Atlantic 10,4,11/17/23,N,St. John's (NY),REG (Non-Conf),W,88,81,,29,56,0.518,7,17,0.412,22,39,0.564,0.58,23,28,0.821,7,21,28,12,8,3,11,17,30,62,0.484,7,18,0.389,23,44,0.523,0.54,14,18,0.778,12,23,35,13,4,1,14,22
dayton,Atlantic 10,5,11/19/23,N,Houston,REG (Non-Conf),L,55,69,,19,47,0.404,4,18,0.222,15,29,0.517,0.447,13,16,0.813,5,17,22,15,3,3,11,10,27,63,0.429,8,20,0.4,19,43,0.442,0.492,7,8,0.875,13,20,33,11,7,4,6,14
dayton,Atlantic 10,6,11/24/23,,Youngstown State,REG (Non-Conf),W,77,69,,26,51,0.51,10,23,0.435,16,28,0.571,0.608,15,26,0.577,6,29,35,15,3,9,8,11,25,61,0.41,13,29,0.448,12,32,0.375,0.516,6,10,0.6,4,26,30,14,4,2,7,20
dayton,Atlantic 10,7,11/29/23,@,SMU,REG (Non-Conf),W,65,63,,24,51,0.471,10,20,0.5,14,31,0.452,0.569,7,10,0.7,10,18,28,16,8,6,16,9,26,63,0.413,5,22,0.227,21,41,0.512,0.452,6,8,0.75,13,17,30,12,10,5,13,11
dayton,Atlantic 10,8,12/2/23,,Grambling State,REG (Non-Conf),W,76,46,,28,56,0.5,14,28,0.5,14,28,0.5,0.625,6,10,0.6,11,24,35,21,4,8,12,11,18,59,0.305,2,19,0.105,16,40,0.4,0.322,8,10,0.8,11,14,25,9,7,2,8,13
dayton,Atlantic 10,,12/6/23,,UNLV,REG (Non-Conf),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dayton,Atlantic 10,10,12/9/23,,Troy,REG (Non-Conf),W,82,70,,29,55,0.527,10,20,0.5,19,35,0.543,0.618,14,20,0.7,9,26,35,13,5,10,11,20,24,60,0.4,11,28,0.393,13,32,0.406,0.492,11,14,0.786,9,18,27,16,7,5,11,20
dayton,Atlantic 10,11,12/16/23,N,Cincinnati,REG (Non-Conf),W,82,68,,23,49,0.469,8,21,0.381,15,28,0.536,0.551,28,30,0.933,5,27,32,9,3,7,6,13,27,73,0.37,6,25,0.24,21,48,0.438,0.411,8,16,0.5,18,19,37,11,3,3,6,19
dayton,Atlantic 10,12,12/20/23,,Oakland,REG (Non-Conf),W,91,67,,31,62,0.5,18,34,0.529,13,28,0.464,0.645,11,14,0.786,9,23,32,26,4,3,2,11,26,60,0.433,8,25,0.32,18,35,0.514,0.5,7,9,0.778,8,21,29,14,2,5,7,7
dayton,Atlantic 10,13,12/30/23,,Longwood,REG (Non-Conf),W,78,69,,27,51,0.529,11,27,0.407,16,24,0.667,0.637,13,18,0.722,4,21,25,17,7,3,5,14,27,61,0.443,6,15,0.4,21,46,0.457,0.492,9,12,0.75,11,23,34,15,3,1,7,16
dayton,Atlantic 10,14,1/3/24,@,Davidson,REG (Conf),W,72,59,,26,52,0.5,7,21,0.333,19,31,0.613,0.567,13,22,0.591,7,26,33,11,12,2,12,14,21,54,0.389,10,30,0.333,11,24,0.458,0.481,7,11,0.636,7,22,29,15,4,2,14,19
dayton,Atlantic 10,15,1/7/24,,Massachusetts,REG (Conf),W,64,60,,18,47,0.383,10,29,0.345,8,18,0.444,0.489,18,21,0.857,6,23,29,12,4,2,11,11,24,66,0.364,3,22,0.136,21,44,0.477,0.386,9,15,0.6,18,23,41,11,7,1,8,19
dayton,Atlantic 10,16,1/12/24,@,Duquesne,REG (Conf),W,72,62,,25,53,0.472,7,19,0.368,18,34,0.529,0.538,15,19,0.789,10,24,34,14,7,4,15,10,25,62,0.403,8,30,0.267,17,32,0.531,0.468,4,5,0.8,9,16,25,10,10,4,13,14
dayton,Atlantic 10,17,1/16/24,,Saint Louis,REG (Conf),W,70,65,,23,54,0.426,8,28,0.286,15,26,0.577,0.5,16,29,0.552,11,29,40,12,6,6,8,11,27,66,0.409,8,23,0.348,19,43,0.442,0.47,3,7,0.429,10,26,36,15,5,2,10,19
dayton,Atlantic 10,18,1/20/24,,Rhode Island,REG (Conf),W,96,62,,33,59,0.559,16,27,0.593,17,32,0.531,0.695,14,20,0.7,7,27,34,24,5,3,2,16,21,53,0.396,8,20,0.4,13,33,0.394,0.472,12,18,0.667,9,20,29,8,2,1,11,15
dayton,Atlantic 10,19,1/23/24,@,La Salle,REG (Conf),W,66,54,,27,57,0.474,5,19,0.263,22,38,0.579,0.518,7,8,0.875,4,24,28,14,6,3,8,11,21,59,0.356,8,29,0.276,13,30,0.433,0.424,4,5,0.8,7,24,31,12,4,2,8,13
dayton,Atlantic 10,20,1/27/24,@,Richmond,REG (Conf),L,64,69,,20,59,0.339,10,33,0.303,10,26,0.385,0.424,14,20,0.7,12,30,42,7,4,4,11,23,21,55,0.382,4,19,0.211,17,36,0.472,0.418,23,30,0.767,7,30,37,8,5,1,7,18
dayton,Atlantic 10,21,1/30/24,,George Washington,REG (Conf),W,83,61,,29,60,0.483,12,24,0.5,17,36,0.472,0.583,13,16,0.813,6,31,37,18,5,4,8,13,21,65,0.323,5,29,0.172,16,36,0.444,0.362,14,17,0.824,10,24,34,8,4,4,9,15
dayton,Atlantic 10,22,2/2/24,,St. Bonaventure,REG (Conf),W,76,71,,25,51,0.49,3,15,0.2,22,36,0.611,0.52,23,29,0.793,8,22,30,11,2,7,6,11,28,66,0.424,10,30,0.333,18,36,0.5,0.5,5,8,0.625,11,22,33,13,4,1,6,22
dayton,Atlantic 10,23,2/6/24,@,Saint Joseph's,REG (Conf),W,94,79,,33,58,0.569,12,22,0.545,21,36,0.583,0.672,16,22,0.727,8,20,28,19,4,3,12,13,31,64,0.484,13,37,0.351,18,27,0.667,0.586,4,8,0.5,8,17,25,15,6,3,12,17
dayton,Atlantic 10,24,2/9/24,@,VCU,REG (Conf),L,47,49,,17,47,0.362,4,17,0.235,13,30,0.433,0.404,9,18,0.5,2,27,29,9,5,1,8,11,20,53,0.377,5,21,0.238,15,32,0.469,0.425,4,8,0.5,4,30,34,13,6,4,8,12
dayton,Atlantic 10,25,2/13/24,,Duquesne,REG (Conf),W,75,59,,26,55,0.473,7,22,0.318,19,33,0.576,0.536,16,23,0.696,7,22,29,12,6,3,4,10,26,52,0.5,6,20,0.3,20,32,0.625,0.558,1,3,0.333,4,22,26,18,4,4,11,17
dayton,Atlantic 10,26,2/17/24,,Fordham,REG (Conf),W,78,70,,27,47,0.574,7,20,0.35,20,27,0.741,0.649,17,25,0.68,5,23,28,13,3,3,6,13,24,58,0.414,9,31,0.29,15,27,0.556,0.491,13,15,0.867,9,20,29,11,3,1,10,23
dayton,Atlantic 10,27,2/21/24,@,George Mason,REG (Conf),L,67,71,,23,56,0.411,11,26,0.423,12,30,0.4,0.509,10,14,0.714,9,13,22,17,6,1,6,20,21,44,0.477,5,17,0.294,16,27,0.593,0.534,24,29,0.828,9,20,29,9,2,4,11,15
dayton,Atlantic 10,28,2/27/24,,Davidson,REG (Conf),W,80,66,,29,54,0.537,12,28,0.429,17,26,0.654,0.648,10,12,0.833,4,29,33,17,7,6,13,13,22,58,0.379,8,27,0.296,14,31,0.452,0.448,14,16,0.875,5,20,25,15,8,3,7,11
dayton,Atlantic 10,29,3/1/24,@,Loyola Chicago,REG (Conf),L,72,77,,24,46,0.522,7,15,0.467,17,31,0.548,0.598,17,20,0.85,2,25,27,10,8,7,20,16,26,59,0.441,11,27,0.407,15,32,0.469,0.534,14,19,0.737,4,20,24,20,15,7,11,19
