Team,Conference,Gtm,Date,Location,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
duke,ACC,15,1/4/23,@,NC State,REG (Conf),L,60,84,,19,48,0.396,5,15,0.333,14,33,0.424,0.448,17,26,0.654,9,26,35,10,5,2,21,18,33,70,0.471,10,26,0.385,23,44,0.523,0.543,8,15,0.533,11,23,34,14,10,9,6,20
duke,ACC,16,1/7/23,@,Boston College,REG (Conf),W,65,64,,21,53,0.396,6,17,0.353,15,36,0.417,0.453,17,19,0.895,8,24,32,15,4,7,15,9,26,63,0.413,6,17,0.353,20,46,0.435,0.46,6,7,0.857,10,21,31,14,8,3,9,15
duke,ACC,17,1/11/23,,Pittsburgh,REG (Conf),W,77,69,,24,66,0.364,6,27,0.222,18,39,0.462,0.409,23,27,0.852,20,27,47,13,5,5,17,21,25,58,0.431,6,22,0.273,19,36,0.528,0.483,13,17,0.765,7,18,25,9,9,5,13,21
duke,ACC,18,1/14/23,@,Clemson,REG (Conf),L,64,72,,24,63,0.381,3,20,0.15,21,43,0.488,0.405,13,18,0.722,13,23,36,9,4,4,11,18,27,59,0.458,3,17,0.176,24,42,0.571,0.483,15,18,0.833,8,24,32,12,4,4,9,17
duke,ACC,19,1/21/23,,Miami (FL),REG (Conf),W,68,66,,25,62,0.403,9,21,0.429,16,41,0.39,0.476,9,15,0.6,14,27,41,19,5,8,10,15,22,63,0.349,10,21,0.476,12,42,0.286,0.429,12,15,0.8,13,25,38,10,7,5,6,17
duke,ACC,20,1/23/23,@,Virginia Tech,REG (Conf),L,75,78,,29,60,0.483,9,23,0.391,20,37,0.541,0.558,8,12,0.667,8,20,28,17,4,3,7,17,28,49,0.571,10,19,0.526,18,30,0.6,0.673,12,19,0.632,5,19,24,16,5,2,10,16
duke,ACC,21,1/28/23,@,Georgia Tech,REG (Conf),W,86,43,,34,61,0.557,9,23,0.391,25,38,0.658,0.631,9,15,0.6,11,27,38,24,5,6,8,11,17,55,0.309,5,22,0.227,12,33,0.364,0.355,4,6,0.667,3,17,20,12,4,5,11,17
duke,ACC,22,1/31/23,,Wake Forest,REG (Conf),W,75,73,,27,54,0.5,6,17,0.353,21,37,0.568,0.556,15,20,0.75,8,29,37,13,4,5,13,20,24,64,0.375,9,31,0.29,15,33,0.455,0.445,16,17,0.941,6,21,27,10,7,4,9,19
duke,ACC,23,2/4/23,,North Carolina,REG (Conf),W,63,57,,24,61,0.393,4,11,0.364,20,50,0.4,0.426,11,15,0.733,13,32,45,10,4,11,11,11,24,70,0.343,7,27,0.259,17,43,0.395,0.393,2,3,0.667,11,24,35,12,3,3,7,14
duke,ACC,24,2/6/23,@,Miami (FL),REG (Conf),L,59,81,,22,54,0.407,5,19,0.263,17,35,0.486,0.454,10,13,0.769,11,18,29,16,7,6,21,10,32,67,0.478,7,17,0.412,25,50,0.5,0.53,10,11,0.909,11,20,31,21,13,4,11,11
duke,ACC,25,2/11/23,@,Virginia,REG (Conf),L,62,69,OT,22,49,0.449,9,23,0.391,13,26,0.5,0.541,9,12,0.75,8,29,37,11,3,2,18,24,28,54,0.519,4,14,0.286,24,40,0.6,0.556,9,22,0.409,3,18,21,16,10,4,9,16
duke,ACC,26,2/14/23,,Notre Dame,REG (Conf),W,68,64,,25,58,0.431,5,20,0.25,20,38,0.526,0.474,13,15,0.867,8,25,33,16,5,3,8,10,26,61,0.426,6,21,0.286,20,40,0.5,0.475,6,8,0.75,7,25,32,6,6,5,9,12
duke,ACC,27,2/18/23,@,Syracuse,REG (Conf),W,77,55,,30,55,0.545,13,26,0.5,17,29,0.586,0.664,4,4,1,10,24,34,22,8,5,12,14,19,55,0.345,6,16,0.375,13,39,0.333,0.4,11,14,0.786,8,15,23,7,9,3,11,9
duke,ACC,28,2/20/23,,Louisville,REG (Conf),W,79,62,,29,59,0.492,9,22,0.409,20,37,0.541,0.568,12,18,0.667,11,20,31,19,6,5,5,11,23,52,0.442,7,17,0.412,16,35,0.457,0.51,9,10,0.9,5,17,22,11,5,2,12,15
duke,ACC,29,2/25/23,,Virginia Tech,REG (Conf),W,81,65,,30,53,0.566,7,18,0.389,23,35,0.657,0.632,14,17,0.824,7,28,35,19,6,6,9,17,23,57,0.404,8,19,0.421,15,38,0.395,0.474,11,16,0.688,8,18,26,12,6,1,9,17
duke,ACC,30,2/28/23,,NC State,REG (Conf),W,71,67,,23,55,0.418,2,19,0.105,21,36,0.583,0.436,23,29,0.793,14,29,43,7,2,3,10,12,26,68,0.382,8,28,0.286,18,40,0.45,0.441,7,8,0.875,12,21,33,6,4,3,6,20
duke,ACC,31,3/4/23,@,North Carolina,REG (Conf),W,62,57,,22,58,0.379,4,13,0.308,18,45,0.4,0.414,14,18,0.778,10,27,37,5,6,4,8,15,17,56,0.304,5,23,0.217,12,33,0.364,0.348,18,21,0.857,9,29,38,8,4,6,8,16
duke,ACC,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
duke,ACC,32,3/9/23,N,Pittsburgh,CTOURN,W,96,69,,36,58,0.621,11,26,0.423,25,32,0.781,0.716,13,18,0.722,7,21,28,27,7,3,8,19,22,52,0.423,5,18,0.278,17,34,0.5,0.471,20,24,0.833,8,15,23,11,4,1,9,14
duke,ACC,33,3/10/23,N,Miami (FL),CTOURN,W,85,78,,28,51,0.549,8,16,0.5,20,35,0.571,0.627,21,25,0.84,7,26,33,16,4,3,12,13,29,62,0.468,8,26,0.308,21,36,0.583,0.532,12,15,0.8,5,16,21,13,8,2,5,18
duke,ACC,34,3/11/23,N,Virginia,CTOURN,W,59,49,,19,45,0.422,4,13,0.308,15,32,0.469,0.467,17,22,0.773,4,26,30,11,10,2,10,15,16,48,0.333,4,17,0.235,12,31,0.387,0.375,13,17,0.765,7,22,29,9,6,4,12,18
duke,ACC,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
duke,ACC,35,3/16/23,N,Oral Roberts,ROUND-64,W,74,51,,31,64,0.484,6,16,0.375,25,48,0.521,0.531,6,9,0.667,12,30,42,13,7,6,8,15,19,63,0.302,8,32,0.25,11,31,0.355,0.365,5,8,0.625,8,20,28,10,3,5,9,8
duke,ACC,36,3/18/23,N,Tennessee,ROUND-32,L,52,65,,21,49,0.429,6,22,0.273,15,27,0.556,0.49,4,7,0.571,3,22,25,10,3,4,14,17,23,57,0.404,9,21,0.429,14,36,0.389,0.482,10,13,0.769,10,20,30,15,8,5,8,11
duke,ACC,,,,,,27-9,2592,2290,,936,2072,0.452,245,731,0.335,691,1341,0.515,0.511,475,620,0.766,384,899,1283,526,204,163,414,549,844,2079,0.406,226,741,0.305,618,1338,0.462,0.46,376,493,0.763,281,720,1001,409,220,132,375,588
louisville,ACC,1,11/9/22,,Bellarmine,REG (Non-Conf),L,66,67,,22,52,0.423,11,28,0.393,11,24,0.458,0.529,11,14,0.786,10,22,32,12,3,3,13,19,21,43,0.488,7,15,0.467,14,28,0.5,0.57,18,22,0.818,3,23,26,9,3,1,11,15
louisville,ACC,2,11/12/22,,Wright State,REG (Non-Conf),L,72,73,,30,59,0.508,5,18,0.278,25,41,0.61,0.551,7,8,0.875,4,31,35,9,8,2,18,9,31,65,0.477,5,16,0.313,26,49,0.531,0.515,6,11,0.545,6,24,30,12,9,1,13,9
louisville,ACC,3,11/15/22,,Appalachian State,REG (Non-Conf),L,60,61,,18,46,0.391,7,22,0.318,11,24,0.458,0.467,17,23,0.739,8,31,39,6,1,3,17,21,24,63,0.381,5,19,0.263,19,44,0.432,0.421,8,12,0.667,8,21,29,8,6,2,7,21
louisville,ACC,4,11/21/22,N,Arkansas,REG (Non-Conf),L,54,80,,16,44,0.364,4,12,0.333,12,32,0.375,0.409,18,25,0.72,4,16,20,4,4,1,22,16,29,51,0.569,8,22,0.364,21,29,0.724,0.647,14,19,0.737,6,19,25,20,10,3,16,23
louisville,ACC,5,11/22/22,N,Texas Tech,REG (Non-Conf),L,38,70,,11,49,0.224,3,18,0.167,8,31,0.258,0.255,13,21,0.619,7,19,26,5,11,5,18,23,22,51,0.431,5,19,0.263,17,32,0.531,0.48,21,32,0.656,11,31,42,12,14,4,15,19
louisville,ACC,6,11/23/22,N,Cincinnati,REG (Non-Conf),L,62,81,,22,51,0.431,3,13,0.231,19,38,0.5,0.461,15,21,0.714,6,21,27,10,5,1,11,11,33,62,0.532,12,32,0.375,21,30,0.7,0.629,3,5,0.6,4,23,27,17,7,3,9,17
louisville,ACC,7,11/29/22,,Maryland,REG (Non-Conf),L,54,79,,19,56,0.339,4,16,0.25,15,40,0.375,0.375,12,17,0.706,4,26,30,6,3,3,13,19,28,56,0.5,9,24,0.375,19,32,0.594,0.58,14,25,0.56,8,27,35,14,7,3,11,19
louisville,ACC,8,12/4/22,,Miami (FL),REG (Conf),L,53,80,,17,57,0.298,3,20,0.15,14,37,0.378,0.325,16,18,0.889,8,23,31,6,6,1,18,12,32,64,0.5,6,22,0.273,26,42,0.619,0.547,10,11,0.909,10,29,39,18,10,7,16,17
louisville,ACC,9,12/10/22,@,Florida State,REG (Conf),L,53,75,,20,57,0.351,9,23,0.391,11,34,0.324,0.43,4,9,0.444,8,22,30,14,2,3,16,17,28,62,0.452,7,19,0.368,21,43,0.488,0.508,12,16,0.75,8,29,37,13,5,7,9,13
louisville,ACC,10,12/14/22,,Western Kentucky,REG (Non-Conf),W,94,83,,31,57,0.544,13,25,0.52,18,32,0.563,0.658,19,20,0.95,7,21,28,17,5,2,12,15,33,70,0.471,9,26,0.346,24,44,0.545,0.536,8,11,0.727,17,19,36,17,1,4,13,19
louisville,ACC,11,12/17/22,,Florida A&M,REG (Non-Conf),W,61,55,,19,45,0.422,3,14,0.214,16,31,0.516,0.456,20,27,0.741,12,32,44,9,7,8,21,15,22,64,0.344,6,22,0.273,16,42,0.381,0.391,5,10,0.5,11,17,28,6,11,3,13,22
louisville,ACC,12,12/20/22,,Lipscomb,REG (Non-Conf),L,67,75,,22,56,0.393,6,18,0.333,16,38,0.421,0.446,17,21,0.81,6,18,24,10,6,2,9,11,30,61,0.492,8,27,0.296,22,34,0.647,0.557,7,10,0.7,10,28,38,16,5,2,12,16
louisville,ACC,13,12/22/22,@,NC State,REG (Conf),L,64,76,,23,45,0.511,4,8,0.5,19,37,0.514,0.556,14,24,0.583,6,27,33,5,8,5,18,17,26,62,0.419,10,26,0.385,16,36,0.444,0.5,14,21,0.667,10,19,29,17,6,3,8,18
louisville,ACC,14,12/31/22,@,Kentucky,REG (Non-Conf),L,63,86,,22,47,0.468,2,13,0.154,20,34,0.588,0.489,17,23,0.739,8,12,20,5,7,2,13,18,33,55,0.6,4,13,0.308,29,42,0.69,0.636,16,25,0.64,13,18,31,18,7,1,12,18
louisville,ACC,15,1/3/23,,Syracuse,REG (Conf),L,69,70,,27,63,0.429,11,27,0.407,16,36,0.444,0.516,4,10,0.4,13,23,36,17,7,4,17,20,22,54,0.407,7,16,0.438,15,38,0.395,0.472,19,25,0.76,8,23,31,13,10,5,14,13
louisville,ACC,16,1/7/23,,Wake Forest,REG (Conf),L,72,80,,26,59,0.441,9,28,0.321,17,31,0.548,0.517,11,20,0.55,14,21,35,9,5,1,12,16,29,55,0.527,13,32,0.406,16,23,0.696,0.645,9,14,0.643,7,23,30,14,3,1,10,21
louisville,ACC,17,1/11/23,@,Clemson,REG (Conf),L,70,83,,22,54,0.407,9,20,0.45,13,34,0.382,0.491,17,23,0.739,10,16,26,10,5,1,13,21,28,53,0.528,8,21,0.381,20,32,0.625,0.604,19,23,0.826,7,25,32,11,7,4,10,20
louisville,ACC,18,1/14/23,,North Carolina,REG (Conf),L,59,80,,20,54,0.37,1,14,0.071,19,40,0.475,0.38,18,28,0.643,8,21,29,6,3,2,14,16,27,57,0.474,7,24,0.292,20,33,0.606,0.535,19,23,0.826,9,27,36,12,11,1,13,25
louisville,ACC,19,1/18/23,,Pittsburgh,REG (Conf),L,54,75,,19,56,0.339,5,20,0.25,14,36,0.389,0.384,11,13,0.846,9,23,32,6,4,1,15,15,28,57,0.491,14,34,0.412,14,23,0.609,0.614,5,7,0.714,6,25,31,21,3,3,12,16
louisville,ACC,20,1/25/23,@,Boston College,REG (Conf),L,65,75,,26,49,0.531,9,18,0.5,17,31,0.548,0.622,4,6,0.667,2,17,19,10,4,3,19,17,25,51,0.49,8,22,0.364,17,29,0.586,0.569,17,21,0.81,7,17,24,15,11,5,9,14
louisville,ACC,21,1/28/23,@,Notre Dame,REG (Conf),L,62,76,,25,54,0.463,8,23,0.348,17,31,0.548,0.537,4,7,0.571,7,25,32,13,2,3,12,14,29,64,0.453,10,28,0.357,19,36,0.528,0.531,8,10,0.8,7,21,28,16,5,0,3,13
louisville,ACC,22,2/1/23,,Georgia Tech,REG (Conf),W,68,58,,21,46,0.457,7,19,0.368,14,27,0.519,0.533,19,26,0.731,7,37,44,10,5,1,14,20,18,61,0.295,7,27,0.259,11,34,0.324,0.352,15,24,0.625,12,20,32,10,9,5,5,19
louisville,ACC,23,2/4/23,,Florida State,REG (Conf),L,78,81,,29,62,0.468,10,28,0.357,19,34,0.559,0.548,10,11,0.909,7,24,31,15,1,4,10,16,30,62,0.484,8,23,0.348,22,39,0.564,0.548,13,19,0.684,9,22,31,19,7,7,6,13
louisville,ACC,24,2/7/23,@,Pittsburgh,REG (Conf),L,57,91,,16,58,0.276,10,27,0.37,6,31,0.194,0.362,15,18,0.833,14,13,27,11,5,6,10,15,28,51,0.549,17,31,0.548,11,20,0.55,0.716,18,20,0.9,7,23,30,23,6,13,14,15
louisville,ACC,25,2/11/23,@,Miami (FL),REG (Conf),L,85,93,,33,57,0.579,10,23,0.435,23,34,0.676,0.667,9,11,0.818,6,14,20,12,3,1,11,23,31,58,0.534,8,20,0.4,23,38,0.605,0.603,23,27,0.852,11,17,28,20,5,2,6,14
louisville,ACC,26,2/15/23,,Virginia,REG (Conf),L,58,61,,21,50,0.42,8,20,0.4,13,30,0.433,0.5,8,10,0.8,4,25,29,7,4,3,9,14,23,52,0.442,6,18,0.333,17,34,0.5,0.5,9,16,0.563,6,23,29,15,8,2,6,14
louisville,ACC,27,2/18/23,,Clemson,REG (Conf),W,83,73,,26,51,0.51,5,16,0.313,21,35,0.6,0.559,26,28,0.929,5,29,34,9,3,4,12,13,29,67,0.433,4,24,0.167,25,43,0.581,0.463,11,15,0.733,8,18,26,12,7,2,5,22
louisville,ACC,28,2/20/23,@,Duke,REG (Conf),L,62,79,,23,52,0.442,7,17,0.412,16,35,0.457,0.51,9,10,0.9,5,17,22,11,5,2,12,15,29,59,0.492,9,22,0.409,20,37,0.541,0.568,12,18,0.667,11,20,31,19,6,5,5,11
louisville,ACC,29,2/25/23,@,Georgia Tech,REG (Conf),L,67,83,,27,61,0.443,4,17,0.235,23,44,0.523,0.475,9,12,0.75,9,23,32,12,3,4,14,20,27,56,0.482,12,29,0.414,15,27,0.556,0.589,17,22,0.773,7,21,28,17,7,5,10,16
louisville,ACC,30,2/28/23,,Virginia Tech,REG (Conf),L,54,71,,24,57,0.421,2,14,0.143,22,43,0.512,0.439,4,9,0.444,13,23,36,5,3,3,12,15,24,64,0.375,10,29,0.345,14,35,0.4,0.453,13,17,0.765,17,19,36,16,7,4,5,11
louisville,ACC,31,3/4/23,@,Virginia,REG (Conf),L,60,75,,20,46,0.435,4,15,0.267,16,31,0.516,0.478,16,20,0.8,8,15,23,8,5,3,10,13,29,50,0.58,6,18,0.333,23,32,0.719,0.64,11,14,0.786,5,15,20,25,8,3,7,14
louisville,ACC,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
louisville,ACC,32,3/7/23,N,Boston College,CTOURN,L,62,80,,19,50,0.38,4,14,0.286,15,36,0.417,0.42,20,26,0.769,7,21,28,10,2,3,8,21,29,62,0.468,5,19,0.263,24,43,0.558,0.508,17,24,0.708,13,23,36,17,3,1,4,19
louisville,ACC,,,,,,28-Apr,2046,2425,,716,1700,0.421,200,608,0.329,516,1092,0.473,0.48,414,559,0.741,246,708,954,299,145,90,443,527,877,1862,0.471,260,739,0.352,617,1123,0.549,0.541,411,569,0.722,282,709,991,492,224,112,309,536
clemson,ACC,1,11/7/22,,The Citadel,REG (Non-Conf),W,80,69,,30,65,0.462,7,22,0.318,23,43,0.535,0.515,13,18,0.722,13,27,40,19,8,1,8,15,24,56,0.429,11,25,0.44,13,31,0.419,0.527,10,12,0.833,5,23,28,11,1,3,12,18
clemson,ACC,2,11/11/22,@,South Carolina,REG (Non-Conf),L,58,60,,23,61,0.377,7,18,0.389,16,43,0.372,0.434,5,9,0.556,6,21,27,13,9,4,13,17,22,64,0.344,10,26,0.385,12,38,0.316,0.422,6,13,0.462,16,30,46,12,6,4,19,15
clemson,ACC,3,11/15/22,,USC Upstate,REG (Non-Conf),W,81,70,,31,55,0.564,8,21,0.381,23,34,0.676,0.636,11,18,0.611,7,21,28,18,6,1,8,18,24,46,0.522,6,15,0.4,18,31,0.581,0.587,16,22,0.727,3,20,23,9,4,2,12,21
clemson,ACC,4,11/18/22,,Bellarmine,REG (Non-Conf),W,76,66,,22,47,0.468,13,28,0.464,9,19,0.474,0.606,19,22,0.864,5,21,26,14,5,3,9,19,21,49,0.429,9,22,0.409,12,27,0.444,0.52,15,20,0.75,5,18,23,12,3,0,9,19
clemson,ACC,5,11/21/22,,Loyola (MD),REG (Non-Conf),W,72,41,,27,56,0.482,8,21,0.381,19,35,0.543,0.554,10,12,0.833,8,31,39,16,9,4,15,9,15,52,0.288,6,24,0.25,9,28,0.321,0.346,5,8,0.625,6,20,26,8,9,2,17,14
clemson,ACC,6,11/25/22,N,Iowa,REG (Non-Conf),L,71,74,,26,64,0.406,8,26,0.308,18,38,0.474,0.469,11,13,0.846,8,20,28,11,4,0,9,23,23,60,0.383,4,19,0.211,19,41,0.463,0.417,24,30,0.8,13,29,42,12,6,3,9,17
clemson,ACC,7,11/26/22,N,California,REG (Non-Conf),W,67,59,,23,43,0.535,7,17,0.412,16,26,0.615,0.616,14,19,0.737,2,20,22,15,4,2,7,17,19,48,0.396,3,20,0.15,16,28,0.571,0.427,18,20,0.9,6,17,23,9,4,3,10,16
clemson,ACC,8,11/29/22,,Penn State,REG (Non-Conf),W,101,94,2OT,32,63,0.508,11,21,0.524,21,42,0.5,0.595,26,37,0.703,4,28,32,22,2,5,10,22,29,71,0.408,11,36,0.306,18,35,0.514,0.486,25,29,0.862,8,30,38,12,5,2,9,28
clemson,ACC,9,12/2/22,,Wake Forest,REG (Conf),W,77,57,,22,43,0.512,9,22,0.409,13,21,0.619,0.616,24,25,0.96,1,34,35,15,5,2,18,16,20,59,0.339,8,28,0.286,12,31,0.387,0.407,9,14,0.643,3,19,22,8,9,1,10,17
clemson,ACC,10,12/7/22,,Towson,REG (Non-Conf),W,80,75,,28,52,0.538,14,23,0.609,14,29,0.483,0.673,10,15,0.667,7,24,31,21,1,3,13,17,28,67,0.418,9,26,0.346,19,41,0.463,0.485,10,15,0.667,14,21,35,10,8,2,7,17
clemson,ACC,11,12/10/22,N,Loyola Chicago,REG (Non-Conf),L,58,76,,21,54,0.389,3,21,0.143,18,33,0.545,0.417,13,16,0.813,4,21,25,6,9,2,14,17,27,48,0.563,12,24,0.5,15,24,0.625,0.688,10,12,0.833,1,21,22,18,6,4,18,19
clemson,ACC,12,12/17/22,N,Richmond,REG (Non-Conf),W,85,57,,32,66,0.485,12,26,0.462,20,40,0.5,0.576,9,13,0.692,10,26,36,20,9,5,8,13,21,51,0.412,7,22,0.318,14,29,0.483,0.48,8,15,0.533,1,25,26,9,5,2,15,15
clemson,ACC,13,12/21/22,@,Georgia Tech,REG (Conf),W,79,66,,31,62,0.5,5,18,0.278,26,44,0.591,0.54,12,13,0.923,8,30,38,20,3,3,10,22,25,58,0.431,5,23,0.217,20,35,0.571,0.474,11,18,0.611,5,23,28,10,4,5,10,17
clemson,ACC,14,12/30/22,,NC State,REG (Conf),W,78,64,,25,60,0.417,6,20,0.3,19,40,0.475,0.467,22,24,0.917,8,30,38,13,3,5,7,17,21,68,0.309,8,31,0.258,13,37,0.351,0.368,14,18,0.778,10,26,36,11,4,3,8,22
clemson,ACC,15,1/4/23,@,Virginia Tech,REG (Conf),W,68,65,,22,53,0.415,9,23,0.391,13,30,0.433,0.5,15,18,0.833,2,34,36,11,5,4,14,21,21,67,0.313,9,24,0.375,12,43,0.279,0.381,14,17,0.824,12,30,42,12,4,3,11,17
clemson,ACC,16,1/7/23,@,Pittsburgh,REG (Conf),W,75,74,,25,53,0.472,7,17,0.412,18,36,0.5,0.538,18,24,0.75,6,29,35,14,3,2,8,23,23,57,0.404,11,29,0.379,12,28,0.429,0.5,17,23,0.739,9,26,35,11,4,4,6,19
clemson,ACC,17,1/11/23,,Louisville,REG (Conf),W,83,70,,28,53,0.528,8,21,0.381,20,32,0.625,0.604,19,23,0.826,7,25,32,11,7,4,10,20,22,54,0.407,9,20,0.45,13,34,0.382,0.491,17,23,0.739,10,16,26,10,5,1,13,21
clemson,ACC,18,1/14/23,,Duke,REG (Conf),W,72,64,,27,59,0.458,3,17,0.176,24,42,0.571,0.483,15,18,0.833,8,24,32,12,4,4,9,17,24,63,0.381,3,20,0.15,21,43,0.488,0.405,13,18,0.722,13,23,36,9,4,4,11,18
clemson,ACC,19,1/17/23,@,Wake Forest,REG (Conf),L,77,87,,28,66,0.424,8,27,0.296,20,39,0.513,0.485,13,14,0.929,9,27,36,13,4,2,11,26,28,61,0.459,9,26,0.346,19,35,0.543,0.533,22,33,0.667,10,27,37,13,7,3,5,18
clemson,ACC,20,1/21/23,,Virginia Tech,REG (Conf),W,51,50,,18,47,0.383,3,18,0.167,15,29,0.517,0.415,12,15,0.8,3,30,33,8,10,4,17,14,18,53,0.34,6,22,0.273,12,31,0.387,0.396,8,12,0.667,4,27,31,13,9,2,13,15
clemson,ACC,21,1/24/23,,Georgia Tech,REG (Conf),W,72,51,,27,51,0.529,9,20,0.45,18,31,0.581,0.618,9,11,0.818,2,30,32,18,5,3,11,9,22,64,0.344,4,23,0.174,18,41,0.439,0.375,3,4,0.75,9,23,32,11,5,4,10,14
