Team,Conference,Gtm,Date,Location,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
memphis,American,3,11/15/24,,Ohio,REG (Non-Conf),W,94,70,,32,57,0.561,13,18,0.722,19,39,0.487,0.675,17,22,0.773,4,27,31,19,13,6,14,12,24,65,0.369,12,31,0.387,12,34,0.353,0.462,10,11,0.909,9,20,29,15,7,6,16,13
memphis,American,4,11/21/24,@,San Francisco,REG (Non-Conf),W,68,64,,19,52,0.365,7,19,0.368,12,33,0.364,0.433,23,31,0.742,8,25,33,8,10,9,15,23,20,61,0.328,6,28,0.214,14,33,0.424,0.377,18,27,0.667,14,27,41,8,9,6,15,25
memphis,American,5,11/25/24,N,Connecticut,REG (Non-Conf),W,99,97,OT,29,53,0.547,12,22,0.545,17,31,0.548,0.66,29,40,0.725,9,19,28,13,2,2,12,21,32,65,0.492,14,30,0.467,18,35,0.514,0.6,19,24,0.792,14,18,32,22,3,3,9,29
memphis,American,6,11/26/24,N,Michigan State,REG (Non-Conf),W,71,63,,26,55,0.473,8,23,0.348,18,32,0.563,0.545,11,14,0.786,6,20,26,10,4,2,8,19,22,52,0.423,7,20,0.35,15,32,0.469,0.49,12,19,0.632,8,23,31,15,1,2,13,16
memphis,American,7,11/27/24,N,Auburn,REG (Non-Conf),L,76,90,,28,56,0.5,6,9,0.667,22,47,0.468,0.554,14,19,0.737,8,18,26,7,3,0,11,17,34,60,0.567,8,24,0.333,26,36,0.722,0.633,14,17,0.824,11,20,31,23,6,5,9,17
memphis,American,8,12/4/24,,Louisiana Tech,REG (Non-Conf),W,81,71,,26,60,0.433,6,17,0.353,20,43,0.465,0.483,23,33,0.697,18,18,36,14,13,5,13,14,25,49,0.51,13,23,0.565,12,26,0.462,0.643,8,12,0.667,6,17,23,15,7,7,19,20
memphis,American,9,12/8/24,,Arkansas State,REG (Non-Conf),L,72,85,,21,59,0.356,7,22,0.318,14,37,0.378,0.415,23,34,0.676,15,21,36,9,9,3,20,21,26,71,0.366,12,36,0.333,14,35,0.4,0.451,21,27,0.778,14,26,40,16,8,4,14,25
memphis,American,10,12/14/24,@,Clemson,REG (Non-Conf),W,87,82,OT,31,60,0.517,12,25,0.48,19,35,0.543,0.617,13,17,0.765,10,20,30,17,7,5,14,16,30,67,0.448,10,31,0.323,20,36,0.556,0.522,12,15,0.8,10,19,29,16,6,3,13,16
memphis,American,11,12/18/24,@,Virginia,REG (Non-Conf),W,64,62,,21,56,0.375,5,23,0.217,16,33,0.485,0.42,17,21,0.81,14,23,37,11,3,6,12,17,21,53,0.396,6,19,0.316,15,34,0.441,0.453,14,18,0.778,7,20,27,14,8,7,8,19
memphis,American,12,12/21/24,,Mississippi State,REG (Non-Conf),L,66,79,,19,53,0.358,8,27,0.296,11,26,0.423,0.434,20,26,0.769,10,21,31,11,9,2,18,13,31,70,0.443,10,27,0.37,21,43,0.488,0.514,7,10,0.7,18,27,45,18,15,3,14,18
memphis,American,13,12/28/24,,Ole Miss,REG (Non-Conf),W,87,70,,29,61,0.475,7,19,0.368,22,42,0.524,0.533,22,31,0.71,11,32,43,15,6,9,13,18,24,66,0.364,7,28,0.25,17,38,0.447,0.417,15,21,0.714,9,22,31,13,8,6,9,22
memphis,American,14,1/2/25,@,Florida Atlantic,REG (Conf),W,90,62,,33,59,0.559,10,18,0.556,23,41,0.561,0.644,14,19,0.737,12,29,41,15,6,4,19,16,22,68,0.324,5,31,0.161,17,37,0.459,0.36,13,21,0.619,16,12,28,7,11,3,12,16
memphis,American,15,1/5/25,,North Texas,REG (Conf),W,68,64,,24,44,0.545,5,13,0.385,19,31,0.613,0.602,15,21,0.714,4,15,19,7,8,3,15,18,22,51,0.431,4,18,0.222,18,33,0.545,0.471,16,21,0.762,11,18,29,11,7,3,13,21
memphis,American,16,1/11/25,,East Carolina,REG (Conf),W,74,70,,25,61,0.41,6,23,0.261,19,38,0.5,0.459,18,23,0.783,12,22,34,17,9,6,16,19,24,61,0.393,5,20,0.25,19,41,0.463,0.434,17,23,0.739,13,26,39,10,11,7,18,16
memphis,American,17,1/16/25,@,Temple,REG (Conf),L,81,88,,27,60,0.45,6,21,0.286,21,39,0.538,0.5,21,31,0.677,8,15,23,14,10,4,9,25,29,62,0.468,9,22,0.409,20,40,0.5,0.54,21,34,0.618,18,22,40,15,4,1,15,19
memphis,American,18,1/19/25,@,Charlotte,REG (Conf),W,77,68,,28,57,0.491,10,25,0.4,18,32,0.563,0.579,11,18,0.611,8,31,39,14,7,2,14,19,22,57,0.386,9,28,0.321,13,29,0.448,0.465,15,20,0.75,4,17,21,9,10,1,11,12
memphis,American,19,1/23/25,,Wichita State,REG (Conf),W,61,53,,23,52,0.442,6,19,0.316,17,33,0.515,0.5,9,15,0.6,11,17,28,6,11,4,19,9,21,52,0.404,3,16,0.188,18,36,0.5,0.433,8,13,0.615,9,20,29,10,11,0,21,14
memphis,American,20,1/26/25,,UAB,REG (Conf),W,100,77,,38,61,0.623,9,17,0.529,29,44,0.659,0.697,15,25,0.6,6,29,35,24,11,6,13,19,25,65,0.385,8,21,0.381,17,44,0.386,0.446,19,25,0.76,9,18,27,13,10,3,16,19
memphis,American,21,1/30/25,@,Tulane,REG (Conf),W,68,56,,26,58,0.448,9,23,0.391,17,35,0.486,0.526,7,10,0.7,7,28,35,18,4,2,10,16,21,58,0.362,4,24,0.167,17,34,0.5,0.397,10,17,0.588,11,21,32,15,5,4,12,11
memphis,American,22,2/2/25,@,Rice,REG (Conf),W,86,83,,33,60,0.55,11,21,0.524,22,39,0.564,0.642,9,15,0.6,11,22,33,20,8,4,16,20,28,62,0.452,10,25,0.4,18,37,0.486,0.532,17,22,0.773,11,19,30,16,8,5,11,17
memphis,American,23,2/5/25,,Tulsa,REG (Conf),W,83,71,,34,60,0.567,9,21,0.429,25,39,0.641,0.642,6,12,0.5,10,16,26,20,10,6,8,10,30,56,0.536,8,19,0.421,22,37,0.595,0.607,3,6,0.5,9,18,27,12,6,1,13,12
memphis,American,24,2/9/25,,Temple,REG (Conf),W,90,82,,32,57,0.561,8,19,0.421,24,38,0.632,0.632,18,25,0.72,9,14,23,16,10,5,12,17,27,54,0.5,11,22,0.5,16,32,0.5,0.602,17,19,0.895,6,14,20,12,8,1,16,21
memphis,American,25,2/13/25,@,South Florida,REG (Conf),W,80,65,,27,67,0.403,9,25,0.36,18,42,0.429,0.47,17,30,0.567,13,32,45,15,9,1,12,15,23,60,0.383,7,29,0.241,16,31,0.516,0.442,12,15,0.8,3,29,32,14,6,1,14,19
memphis,American,26,2/16/25,@,Wichita State,REG (Conf),L,79,84,OT,27,75,0.36,10,26,0.385,17,49,0.347,0.427,15,20,0.75,12,26,38,22,5,8,9,18,30,75,0.4,4,21,0.19,26,54,0.481,0.427,20,26,0.769,15,30,45,14,3,9,8,18
memphis,American,27,2/23/25,,Florida Atlantic,REG (Conf),W,84,65,,33,70,0.471,5,19,0.263,28,51,0.549,0.507,13,15,0.867,16,28,44,17,9,8,9,16,26,61,0.426,8,20,0.4,18,41,0.439,0.492,5,18,0.278,10,21,31,12,4,4,11,17
memphis,American,28,2/26/25,,Rice,REG (Conf),W,84,72,,32,65,0.492,2,13,0.154,30,52,0.577,0.508,18,23,0.783,14,21,35,15,7,7,8,20,24,58,0.414,5,21,0.238,19,37,0.514,0.457,19,24,0.792,5,19,24,11,2,3,12,20
memphis,American,29,3/2/25,@,UAB,REG (Conf),W,88,81,,36,68,0.529,5,17,0.294,31,51,0.608,0.566,11,16,0.688,12,27,39,11,6,3,13,20,30,65,0.462,7,20,0.35,23,45,0.511,0.515,14,20,0.7,10,21,31,17,10,3,10,17
memphis,American,30,3/4/25,@,UTSA,REG (Conf),W,75,70,,25,54,0.463,5,12,0.417,20,42,0.476,0.509,20,27,0.741,12,29,41,12,6,6,21,16,24,62,0.387,9,31,0.29,15,31,0.484,0.46,13,18,0.722,7,17,24,16,13,5,8,17
memphis,American,31,3/7/25,,South Florida,REG (Conf),W,84,68,,31,59,0.525,10,25,0.4,21,34,0.618,0.61,12,20,0.6,9,31,40,21,7,4,14,18,24,56,0.429,7,24,0.292,17,32,0.531,0.491,13,23,0.565,7,22,29,13,11,1,9,18
memphis,American,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
memphis,American,32,3/14/25,N,Wichita State,CTOURN,W,83,80,,29,64,0.453,3,15,0.2,26,49,0.531,0.477,22,30,0.733,11,26,37,17,11,10,14,24,23,55,0.418,10,24,0.417,13,31,0.419,0.509,24,31,0.774,7,20,27,11,7,6,17,20
memphis,American,33,3/15/25,N,Tulane,CTOURN,W,78,77,,25,65,0.385,5,23,0.217,20,42,0.476,0.423,23,38,0.605,20,24,44,16,9,5,13,17,27,60,0.45,9,29,0.31,18,31,0.581,0.525,14,21,0.667,5,25,30,16,9,4,12,27
memphis,American,34,3/16/25,N,UAB,CTOURN,W,84,72,,32,68,0.471,6,13,0.462,26,55,0.473,0.515,14,23,0.609,12,27,39,13,10,7,12,18,24,69,0.348,7,27,0.259,17,42,0.405,0.399,17,23,0.739,19,21,40,10,5,4,13,21
memphis,American,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
memphis,American,35,3/21/25,N,Colorado State,ROUND-64,L,70,78,,25,59,0.424,6,23,0.261,19,36,0.528,0.475,14,20,0.7,15,25,40,8,7,6,16,20,24,57,0.421,11,30,0.367,13,27,0.481,0.518,19,25,0.76,11,18,29,14,8,1,9,13
memphis,American,,,,,,29-6,2795,2568,,981,2078,0.472,260,692,0.376,721,1386,0.52,0.535,573,816,0.702,376,831,1207,505,271,166,471,624,888,2118,0.419,281,868,0.324,607,1250,0.486,0.486,511,717,0.713,353,726,1079,481,268,128,444,650
north-texas,American,1,11/5/24,,Evansville,REG (Non-Conf),W,80,63,,26,57,0.456,9,24,0.375,17,33,0.515,0.535,19,24,0.792,13,20,33,12,10,0,8,11,22,47,0.468,8,26,0.308,14,21,0.667,0.553,11,17,0.647,3,18,21,11,4,4,13,18
north-texas,American,2,11/7/24,,Wayland Baptist,REG (Non-Conf),W,80,38,,27,59,0.458,9,19,0.474,18,40,0.45,0.534,17,24,0.708,16,31,47,14,12,2,12,7,13,50,0.26,8,25,0.32,5,25,0.2,0.34,4,7,0.571,3,19,22,9,10,3,18,20
north-texas,American,3,11/13/24,@,Minnesota,REG (Non-Conf),W,54,51,,20,53,0.377,5,17,0.294,15,36,0.417,0.425,9,16,0.563,9,23,32,9,7,2,5,20,15,48,0.313,6,23,0.261,9,25,0.36,0.375,15,22,0.682,8,25,33,9,1,4,12,17
north-texas,American,4,11/18/24,@,McNeese State,REG (Non-Conf),L,61,68,,17,54,0.315,8,22,0.364,9,32,0.281,0.389,19,23,0.826,13,20,33,8,9,2,14,23,19,43,0.442,4,17,0.235,15,26,0.577,0.488,26,39,0.667,9,20,29,12,11,6,11,21
north-texas,American,5,11/21/24,,Texas Wesleyan,REG (Non-Conf),W,73,66,,26,53,0.491,6,22,0.273,20,31,0.645,0.547,15,19,0.789,7,16,23,8,10,1,10,9,26,47,0.553,6,14,0.429,20,33,0.606,0.617,8,12,0.667,3,18,21,10,8,3,12,16
north-texas,American,6,11/25/24,,Oregon State,REG (Non-Conf),W,58,55,,18,48,0.375,8,25,0.32,10,23,0.435,0.458,14,21,0.667,7,13,20,12,14,4,9,14,18,38,0.474,9,20,0.45,9,18,0.5,0.592,10,14,0.714,5,25,30,11,7,3,19,18
north-texas,American,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
north-texas,American,7,11/28/24,N,Northern Iowa,NIT,W,68,48,,25,50,0.5,9,17,0.529,16,33,0.485,0.59,9,11,0.818,3,30,33,9,10,1,10,10,20,49,0.408,5,21,0.238,15,28,0.536,0.459,3,6,0.5,2,24,26,11,8,3,15,12
north-texas,American,8,11/29/24,N,Utah State,NIT,L,57,61,,22,61,0.361,7,30,0.233,15,31,0.484,0.418,6,9,0.667,10,17,27,11,12,5,9,17,20,46,0.435,6,17,0.353,14,29,0.483,0.5,15,21,0.714,7,27,34,9,6,1,16,8
north-texas,American,9,12/6/24,@,High Point,REG (Non-Conf),L,71,76,,21,50,0.42,7,14,0.5,14,36,0.389,0.49,22,27,0.815,6,13,19,10,9,2,13,25,20,45,0.444,8,25,0.32,12,20,0.6,0.533,28,37,0.757,10,22,32,13,7,2,16,24
north-texas,American,10,12/18/24,,Mississippi Valley State,REG (Non-Conf),W,83,42,,30,47,0.638,8,19,0.421,22,28,0.786,0.723,15,21,0.714,6,19,25,15,8,2,11,13,13,40,0.325,3,12,0.25,10,28,0.357,0.363,13,16,0.813,5,9,14,5,10,1,16,17
north-texas,American,11,12/20/24,,Appalachian State,REG (Non-Conf),W,68,64,,24,48,0.5,5,20,0.25,19,28,0.679,0.552,15,19,0.789,11,17,28,11,8,3,10,14,22,42,0.524,7,19,0.368,15,23,0.652,0.607,13,16,0.813,4,14,18,10,7,0,10,17
north-texas,American,12,12/22/24,,Houston Christian,REG (Non-Conf),W,62,46,,24,51,0.471,6,18,0.333,18,33,0.545,0.529,8,11,0.727,9,23,32,9,4,2,9,15,15,44,0.341,4,22,0.182,11,22,0.5,0.386,12,15,0.8,4,18,22,8,6,2,7,11
north-texas,American,13,12/31/24,,UAB,REG (Conf),W,78,75,,22,50,0.44,9,21,0.429,13,29,0.448,0.53,25,26,0.962,7,15,22,7,11,1,8,16,23,56,0.411,10,18,0.556,13,38,0.342,0.5,19,21,0.905,13,19,32,13,4,1,12,17
north-texas,American,14,1/5/25,@,Memphis,REG (Conf),L,64,68,,22,51,0.431,4,18,0.222,18,33,0.545,0.471,16,21,0.762,11,18,29,11,7,3,13,21,24,44,0.545,5,13,0.385,19,31,0.613,0.602,15,21,0.714,4,15,19,7,8,3,15,18
north-texas,American,15,1/8/25,,Rice,REG (Conf),W,81,59,,27,49,0.551,11,20,0.55,16,29,0.552,0.663,16,17,0.941,4,25,29,10,6,2,3,15,20,53,0.377,6,19,0.316,14,34,0.412,0.434,13,18,0.722,8,16,24,9,2,4,7,15
north-texas,American,16,1/14/25,@,East Carolina,REG (Conf),W,69,60,,21,46,0.457,8,17,0.471,13,29,0.448,0.543,19,25,0.76,9,20,29,12,5,1,10,12,24,53,0.453,8,20,0.4,16,33,0.485,0.528,4,10,0.4,7,14,21,13,4,1,11,18
north-texas,American,17,1/18/25,@,UTSA,REG (Conf),W,72,57,,22,45,0.489,9,19,0.474,13,26,0.5,0.589,19,22,0.864,9,24,33,13,5,4,13,11,19,50,0.38,6,19,0.316,13,31,0.419,0.44,13,13,1,3,12,15,11,9,3,6,18
north-texas,American,18,1/22/25,,Temple,REG (Conf),W,76,67,,25,51,0.49,3,12,0.25,22,39,0.564,0.52,23,34,0.676,7,29,36,6,3,8,7,13,23,65,0.354,7,17,0.412,16,48,0.333,0.408,14,18,0.778,14,17,31,6,2,4,7,22
north-texas,American,19,1/26/25,,Florida Atlantic,REG (Conf),W,77,64,,29,55,0.527,7,15,0.467,22,40,0.55,0.591,12,21,0.571,10,18,28,10,8,2,4,13,22,53,0.415,7,22,0.318,15,31,0.484,0.481,13,15,0.867,10,20,30,10,2,1,13,15
north-texas,American,20,1/29/25,@,Wichita State,REG (Conf),W,58,54,,22,55,0.4,3,12,0.25,19,43,0.442,0.427,11,11,1,11,22,33,8,7,3,10,13,18,50,0.36,3,15,0.2,15,35,0.429,0.39,15,18,0.833,8,19,27,10,6,7,7,12
north-texas,American,21,2/1/25,,UTSA,REG (Conf),L,50,54,,18,47,0.383,3,17,0.176,15,30,0.5,0.415,11,13,0.846,9,23,32,7,7,2,16,16,18,44,0.409,4,19,0.211,14,25,0.56,0.455,14,16,0.875,3,18,21,6,12,4,10,15
north-texas,American,22,2/3/25,@,UAB,REG (Conf),L,61,64,,25,52,0.481,4,10,0.4,21,42,0.5,0.519,7,11,0.636,8,20,28,9,8,1,15,14,26,58,0.448,2,13,0.154,24,45,0.533,0.466,10,13,0.769,12,18,30,12,8,7,10,14
north-texas,American,23,2/8/25,,Tulane,REG (Conf),W,76,66,,25,53,0.472,11,24,0.458,14,29,0.483,0.575,15,19,0.789,12,24,36,12,2,3,6,17,21,50,0.42,5,22,0.227,16,28,0.571,0.47,19,23,0.826,6,17,23,6,4,1,3,14
north-texas,American,24,2/11/25,@,Rice,REG (Conf),W,67,61,,24,55,0.436,9,27,0.333,15,28,0.536,0.518,10,14,0.714,9,20,29,17,8,1,3,15,22,50,0.44,5,16,0.313,17,34,0.5,0.49,12,23,0.522,12,22,34,8,2,2,9,12
north-texas,American,25,2/19/25,,Tulsa,REG (Conf),W,63,44,,22,53,0.415,4,20,0.2,18,33,0.545,0.453,15,21,0.714,8,28,36,10,9,1,7,17,14,42,0.333,4,23,0.174,10,19,0.526,0.381,12,19,0.632,2,22,24,8,6,0,13,15
north-texas,American,26,2/23/25,@,South Florida,REG (Conf),W,64,57,,23,51,0.451,7,20,0.35,16,31,0.516,0.52,11,15,0.733,8,28,36,12,5,2,14,18,20,58,0.345,1,13,0.077,19,45,0.422,0.353,16,23,0.696,13,19,32,11,11,4,8,14
north-texas,American,27,2/27/25,@,Florida Atlantic,REG (Conf),W,71,61,,27,51,0.529,9,24,0.375,18,27,0.667,0.618,8,9,0.889,5,20,25,16,10,1,5,14,20,48,0.417,7,21,0.333,13,27,0.481,0.49,14,16,0.875,6,18,24,9,4,2,13,10
north-texas,American,28,3/3/25,,Wichita State,REG (Conf),W,68,66,,24,47,0.511,7,17,0.412,17,30,0.567,0.585,13,14,0.929,6,18,24,9,3,7,11,13,24,52,0.462,2,7,0.286,22,45,0.489,0.481,16,19,0.842,6,15,21,3,9,5,6,13
north-texas,American,29,3/6/25,,Charlotte,REG (Conf),W,75,64,,22,43,0.512,11,22,0.5,11,21,0.524,0.64,20,25,0.8,2,21,23,10,5,6,9,16,21,55,0.382,8,20,0.4,13,35,0.371,0.455,14,15,0.933,12,19,31,11,5,2,11,19
north-texas,American,30,3/9/25,@,Temple,REG (Conf),L,61,66,,20,52,0.385,2,12,0.167,18,40,0.45,0.404,19,23,0.826,5,16,21,9,7,0,4,21,20,42,0.476,6,12,0.5,14,30,0.467,0.548,20,29,0.69,6,26,32,10,2,2,9,19
north-texas,American,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
north-texas,American,31,3/14/25,N,Tulsa,CTOURN,W,77,59,,25,53,0.472,8,24,0.333,17,29,0.586,0.547,19,24,0.792,9,22,31,14,9,2,8,16,15,44,0.341,7,25,0.28,8,19,0.421,0.42,22,26,0.846,7,17,24,6,4,2,15,17
north-texas,American,32,3/15/25,N,UAB,CTOURN,L,56,66,,20,62,0.323,4,18,0.222,16,44,0.364,0.355,12,16,0.75,17,20,37,9,6,2,9,14,24,56,0.429,4,16,0.25,20,40,0.5,0.464,14,19,0.737,13,21,34,13,4,5,8,14
north-texas,American,33,3/19/25,,Furman,NIT,W,75,64,,28,52,0.538,8,18,0.444,20,34,0.588,0.615,11,13,0.846,7,19,26,10,8,0,7,7,26,54,0.481,10,30,0.333,16,24,0.667,0.574,2,4,0.5,8,16,24,13,4,0,11,13
north-texas,American,34,3/23/25,,Arkansas State,NIT,W,65,63,,25,57,0.439,6,16,0.375,19,41,0.463,0.491,9,13,0.692,8,28,36,7,1,8,6,11,24,65,0.369,8,27,0.296,16,38,0.421,0.431,7,9,0.778,10,24,34,11,5,2,5,14
north-texas,American,35,3/25/25,@,Oklahoma State,NIT,W,61,59,,20,53,0.377,7,18,0.389,13,35,0.371,0.443,14,21,0.667,8,22,30,10,8,4,16,18,23,55,0.418,4,15,0.267,19,40,0.475,0.455,9,16,0.563,4,21,25,9,11,6,18,18
north-texas,American,36,4/1/25,N,UC Irvine,NIT,L,67,69,,24,70,0.343,7,18,0.389,17,52,0.327,0.393,12,16,0.75,13,18,31,9,10,1,5,17,24,49,0.49,9,18,0.5,15,31,0.484,0.582,12,17,0.706,8,24,32,18,4,3,17,16
north-texas,American,,,,,,27-9,2447,2165,,842,1884,0.447,248,686,0.362,594,1198,0.496,0.513,515,669,0.77,312,760,1072,375,271,91,329,536,738,1785,0.413,212,681,0.311,526,1104,0.476,0.473,477,643,0.742,258,688,946,351,217,103,409,571
alabama-birmingham,American,1,11/4/24,,Vermont,REG (Non-Conf),L,62,67,,26,68,0.382,0,10,0,26,58,0.448,0.382,10,15,0.667,14,30,44,3,4,8,7,15,22,58,0.379,10,27,0.37,12,31,0.387,0.466,13,16,0.813,6,22,28,11,4,4,5,14
alabama-birmingham,American,2,11/7/24,,Southern Mississippi,REG (Non-Conf),W,98,84,,39,76,0.513,7,25,0.28,32,51,0.627,0.559,13,18,0.722,13,20,33,23,12,2,10,15,29,57,0.509,10,22,0.455,19,35,0.543,0.596,16,21,0.762,6,24,30,15,4,6,21,17
alabama-birmingham,American,3,11/10/24,,Southeastern Louisiana,REG (Non-Conf),W,82,72,,31,62,0.5,6,18,0.333,25,44,0.568,0.548,14,22,0.636,13,26,39,16,6,3,11,16,28,62,0.452,7,21,0.333,21,41,0.512,0.508,9,16,0.563,9,23,32,14,7,2,12,19
alabama-birmingham,American,4,11/15/24,@,High Point,REG (Non-Conf),L,65,68,,19,55,0.345,7,18,0.389,12,37,0.324,0.409,20,28,0.714,14,29,43,6,5,6,14,20,24,64,0.375,6,24,0.25,18,40,0.45,0.422,14,19,0.737,11,23,34,9,3,4,8,17
alabama-birmingham,American,5,11/18/24,,Auburn Montgomery,REG (Non-Conf),W,109,64,,44,76,0.579,8,28,0.286,36,48,0.75,0.632,13,13,1,13,34,47,27,14,3,17,15,22,68,0.324,4,22,0.182,18,46,0.391,0.353,16,19,0.842,14,14,28,12,12,2,22,15
alabama-birmingham,American,6,11/22/24,N,Longwood,REG (Non-Conf),L,81,89,,32,69,0.464,3,17,0.176,29,52,0.558,0.486,14,20,0.7,13,22,35,15,4,3,11,22,31,60,0.517,4,16,0.25,27,44,0.614,0.55,23,26,0.885,4,22,26,11,3,4,7,21
alabama-birmingham,American,7,11/23/24,N,Illinois State,REG (Non-Conf),L,83,84,,31,56,0.554,8,19,0.421,23,37,0.622,0.625,13,19,0.684,5,17,22,19,7,1,16,18,30,53,0.566,11,27,0.407,19,26,0.731,0.67,13,17,0.765,5,23,28,14,10,1,16,20
alabama-birmingham,American,8,11/25/24,N,Louisiana,REG (Non-Conf),W,98,86,,36,74,0.486,8,22,0.364,28,52,0.538,0.541,18,20,0.9,19,18,37,16,8,2,8,16,33,64,0.516,8,21,0.381,25,43,0.581,0.578,12,16,0.75,9,19,28,19,5,4,9,16
alabama-birmingham,American,9,12/1/24,,Middle Tennessee,REG (Non-Conf),L,69,76,,26,70,0.371,4,22,0.182,22,48,0.458,0.4,13,22,0.591,17,21,38,7,4,3,8,16,25,61,0.41,7,24,0.292,18,37,0.486,0.467,19,24,0.792,11,27,38,13,6,3,8,16
alabama-birmingham,American,10,12/6/24,,Prairie View A&M,REG (Non-Conf),W,95,66,,34,61,0.557,10,23,0.435,24,38,0.632,0.639,17,24,0.708,12,30,42,24,6,5,14,16,23,64,0.359,5,17,0.294,18,47,0.383,0.398,15,16,0.938,9,18,27,9,7,3,12,19
alabama-birmingham,American,11,12/15/24,,Arkansas State,REG (Non-Conf),L,89,98,OT,31,75,0.413,10,31,0.323,21,44,0.477,0.48,17,24,0.708,7,29,36,20,12,5,11,19,35,79,0.443,9,27,0.333,26,52,0.5,0.5,19,24,0.792,14,32,46,15,8,8,14,20
alabama-birmingham,American,12,12/18/24,,Alabama A&M,REG (Non-Conf),W,96,67,,32,74,0.432,7,18,0.389,25,56,0.446,0.48,25,30,0.833,19,24,43,15,10,5,9,17,23,68,0.338,9,30,0.3,14,38,0.368,0.404,12,20,0.6,19,19,38,13,6,8,18,19
alabama-birmingham,American,13,12/22/24,,Alcorn State,REG (Non-Conf),W,91,74,,31,59,0.525,8,25,0.32,23,34,0.676,0.593,21,23,0.913,12,23,35,21,5,3,7,9,27,62,0.435,11,21,0.524,16,41,0.39,0.524,9,9,1,7,15,22,14,3,1,7,15
alabama-birmingham,American,14,12/31/24,@,North Texas,REG (Conf),L,75,78,,23,56,0.411,10,18,0.556,13,38,0.342,0.5,19,21,0.905,13,19,32,13,4,1,12,17,22,50,0.44,9,21,0.429,13,29,0.448,0.53,25,26,0.962,7,15,22,7,11,1,8,16
alabama-birmingham,American,15,1/4/25,,Tulsa,REG (Conf),W,83,51,,33,67,0.493,7,22,0.318,26,45,0.578,0.545,10,11,0.909,7,32,39,19,6,7,11,13,20,60,0.333,4,19,0.211,16,41,0.39,0.367,7,13,0.538,9,24,33,9,10,1,11,9
alabama-birmingham,American,16,1/7/25,,Tulane,REG (Conf),W,81,69,,32,67,0.478,9,25,0.36,23,42,0.548,0.545,8,12,0.667,11,23,34,20,12,2,9,14,26,53,0.491,5,16,0.313,21,37,0.568,0.538,12,17,0.706,4,24,28,13,7,2,14,15
alabama-birmingham,American,17,1/12/25,@,Florida Atlantic,REG (Conf),W,81,76,,31,69,0.449,5,13,0.385,26,56,0.464,0.486,14,22,0.636,15,22,37,15,4,3,6,15,29,72,0.403,8,22,0.364,21,50,0.42,0.458,10,15,0.667,17,22,39,16,3,4,11,15
alabama-birmingham,American,18,1/15/25,@,South Florida,REG (Conf),W,92,83,,33,59,0.559,8,13,0.615,25,46,0.543,0.627,18,25,0.72,13,23,36,25,6,2,12,14,32,59,0.542,8,23,0.348,24,36,0.667,0.61,11,19,0.579,5,12,17,11,7,5,6,16
alabama-birmingham,American,19,1/21/25,,UTSA,REG (Conf),W,81,78,,26,61,0.426,3,17,0.176,23,44,0.523,0.451,26,30,0.867,15,25,40,15,3,7,9,10,27,68,0.397,13,34,0.382,14,34,0.412,0.493,11,14,0.786,9,19,28,15,5,3,5,19
alabama-birmingham,American,20,1/26/25,@,Memphis,REG (Conf),L,77,100,,25,65,0.385,8,21,0.381,17,44,0.386,0.446,19,25,0.76,9,18,27,13,10,3,16,19,38,61,0.623,9,17,0.529,29,44,0.659,0.697,15,25,0.6,6,29,35,24,11,6,13,19
