Team,Conference,OppConference,Date,tipoff_datetime,Opp,Type,is_neutral,is_home,is_conf_game,team_key,opp_key,prior_games,team_points_roll,team_FG_roll,team_FGA_roll,team_FG%_roll,team_3P_roll,team_3PA_roll,team_3P%_roll,team_2P_roll,team_2PA_roll,team_2P%_roll,team_eFG%_roll,team_FT_roll,team_FTA_roll,team_FT%_roll,team_ORB_roll,team_DRB_roll,team_TRB_roll,team_AST_roll,team_STL_roll,team_BLK_roll,team_TOV_roll,team_PF_roll,opp_points_roll,opp_FG_roll,opp_FGA_roll,opp_FG%_roll,opp_3P_roll,opp_3PA_roll,opp_3P%_roll,opp_2P_roll,opp_2PA_roll,opp_2P%_roll,opp_eFG%_roll,opp_FT_roll,opp_FTA_roll,opp_FT%_roll,opp_ORB_roll,opp_DRB_roll,opp_TRB_roll,opp_AST_roll,opp_STL_roll,opp_BLK_roll,opp_TOV_roll,opp_PF_roll,team_winpct_roll,opp_winpct_roll,team_pace_roll,opp_pace_roll,delta_pace_roll,team_off_eff_roll,team_def_eff_roll,opp_off_eff_roll,opp_def_eff_roll,team_rank,team_barthag,team_adj_o,team_adj_d,opp_rank,opp_barthag,opp_adj_o,opp_adj_d,team_offensive_matchup,team_defensive_matchup,team_matchup_advantage,expected_possessions,team_expected_points,opp_expected_points,pregame_margin_projection,pregame_total_projection,bet_spread,bet_total,moneyline_a,moneyline_b,bookmakers_json,game_id,torvik_barthag_diff,torvik_barthag_ratio,torvik_adj_o_diff,torvik_adj_o_ratio,torvik_adj_d_diff,torvik_adj_d_ratio,torvik_rank_diff
Incarnate Word Cardinals,Southland Conference,Ohio Valley Conference,2025-11-20,2025-11-20T11:30:00,Southern Indiana Screaming Eagles,REG (Non-Conf),0.0,1.0,0.0,incarnate-word,southern-indiana,4.0,84.5,31.75,67.75,0.4595,10.75,27.25,0.38975,21.0,40.5,0.51525,0.5367500000000001,10.25,15.25,0.70425,13.0,24.0,37.0,14.75,6.5,2.5,8.5,18.75,74.25,25.0,65.75,0.382,8.5,26.5,0.32875,16.5,39.25,0.4187499999999999,0.4475,15.75,23.0,0.68225,11.0,25.0,36.0,12.0,7.75,5.5,13.5,21.5,0.5,0.25,69.96,78.37,-8.41000000000001,120.78330474556893,131.50371640937678,94.74288630853644,107.82187061375524,178.0,0.4347701932383289,109.15316471408244,111.67253050826668,315.0,0.2210259608489334,102.03806499223548,113.85034783231804,-4.6971831182356,-9.6344655160312,4.937282397795599,74.16499999999999,80.95344461019923,75.67653090149143,5.276913708707795,156.62997551169065,-9.5,147.5,-475.0,350.0,"{""draftkings"": {""bookmaker_key"": ""draftkings"", ""bookmaker_title"": ""DraftKings"", ""moneyline"": {}, ""spread"": {""home"": {""line"": -9.5, ""price"": -105}, ""away"": {""line"": 9.5, ""price"": -115}}, ""total"": {""over"": {""line"": 147.5, ""price"": -110}, ""under"": {""line"": 147.5, ""price"": -110}}}, ""lowvig"": {""bookmaker_key"": ""lowvig"", ""bookmaker_title"": ""LowVig.ag"", ""moneyline"": {}, ""spread"": {""home"": {""line"": -9.5, ""price"": -103}, ""away"": {""line"": 9.5, ""price"": -109}}, ""total"": {""over"": {""line"": 147.5, ""price"": -103}, ""under"": {""line"": 147.5, ""price"": -113}}}, ""betonlineag"": {""bookmaker_key"": ""betonlineag"", ""bookmaker_title"": ""BetOnline.ag"", ""moneyline"": {}, ""spread"": {""home"": {""line"": -9.5, ""price"": -107}, ""away"": {""line"": 9.5, ""price"": -113}}, ""total"": {""over"": {""line"": 147.5, ""price"": -105}, ""under"": {""line"": 147.5, ""price"": -115}}}, ""fanduel"": {""bookmaker_key"": ""fanduel"", ""bookmaker_title"": ""FanDuel"", ""moneyline"": {""home"": -550, ""away"": 400}, ""spread"": {""home"": {""line"": -9.5, ""price"": -105}, ""away"": {""line"": 9.5, ""price"": -115}}, ""total"": {""over"": {""line"": 146.5, ""price"": -110}, ""under"": {""line"": 146.5, ""price"": -110}}}, ""betrivers"": {""bookmaker_key"": ""betrivers"", ""bookmaker_title"": ""BetRivers"", ""moneyline"": {""home"": -560, ""away"": 370}, ""spread"": {""home"": {""line"": -9.5, ""price"": -114}, ""away"": {""line"": 9.5, ""price"": -117}}, ""total"": {""over"": {""line"": 147.5, ""price"": -110}, ""under"": {""line"": 147.5, ""price"": -115}}}, ""betmgm"": {""bookmaker_key"": ""betmgm"", ""bookmaker_title"": ""BetMGM"", ""moneyline"": {""home"": -475, ""away"": 350}, ""spread"": {""home"": {""line"": -9.5, ""price"": -105}, ""away"": {""line"": 9.5, ""price"": -115}}, ""total"": {""over"": {""line"": 147.5, ""price"": -105}, ""under"": {""line"": 147.5, ""price"": -115}}}}",2025-11-20_incarnate-word_southern-indiana,0.2137442323893955,1.967054872506516,7.11509972184696,1.0697298574055514,-2.177817324051361,0.9808712281910732,-137.0
High Point Panthers,Big South Conference,Missouri Valley Conference,2025-11-20,2025-11-20T13:30:00,UIC Flames,REG (Non-Conf),0.0,1.0,0.0,high-point,illinois-chicago,5.0,95.2,34.4,63.4,0.5398,8.4,23.2,0.3668,26.0,40.2,0.6456000000000001,0.6058,18.0,25.2,0.7070000000000001,8.4,24.2,32.6,19.2,14.2,4.0,8.2,19.4,82.25,27.75,56.0,0.48875,7.5,21.75,0.37275,20.25,34.25,0.5805,0.55475,19.25,24.0,0.79175,10.0,21.0,31.0,17.25,10.25,3.5,13.25,16.25,0.8,0.75,74.288,69.81,4.477999999999994,128.14990307990524,110.71774714624163,117.81979659074632,99.1978226615098,91.0,0.7069341217373871,113.21488228019489,104.86973127634384,160.0,0.4697679187746655,105.62619164382994,106.74413581090492,6.470746469289963,0.756460367486099,5.714286101803864,72.049,81.57019053405762,76.10261481746304,5.467575716594581,157.67280535152065,-8.5,158.5,-400.0,310.0,"{""fanduel"": {""bookmaker_key"": ""fanduel"", ""bookmaker_title"": ""FanDuel"", ""moneyline"": {""home"": -465, ""away"": 350}, ""spread"": {""home"": {""line"": -8.5, ""price"": -110}, ""away"": {""line"": 8.5, ""price"": -110}}, ""total"": {""over"": {""line"": 159.5, ""price"": -105}, ""under"": {""line"": 159.5, ""price"": -115}}}, ""betonlineag"": {""bookmaker_key"": ""betonlineag"", ""bookmaker_title"": ""BetOnline.ag"", ""moneyline"": {}, ""spread"": {""home"": {""line"": -8.5, ""price"": -116}, ""away"": {""line"": 8.5, ""price"": -104}}, ""total"": {""over"": {""line"": 158.0, ""price"": -115}, ""under"": {""line"": 158.0, ""price"": -105}}}, ""lowvig"": {""bookmaker_key"": ""lowvig"", ""bookmaker_title"": ""LowVig.ag"", ""moneyline"": {}, ""spread"": {""home"": {""line"": -8.5, ""price"": -112}, ""away"": {""line"": 8.5, ""price"": 100}}, ""total"": {""over"": {""line"": 158.0, ""price"": -113}, ""under"": {""line"": 158.0, ""price"": -103}}}, ""draftkings"": {""bookmaker_key"": ""draftkings"", ""bookmaker_title"": ""DraftKings"", ""moneyline"": {}, ""spread"": {""home"": {""line"": -8.5, ""price"": -108}, ""away"": {""line"": 8.5, ""price"": -112}}, ""total"": {""over"": {""line"": 158.5, ""price"": -105}, ""under"": {""line"": 158.5, ""price"": -115}}}, ""betrivers"": {""bookmaker_key"": ""betrivers"", ""bookmaker_title"": ""BetRivers"", ""moneyline"": {""home"": -435, ""away"": 295}, ""spread"": {""home"": {""line"": -9.0, ""price"": -110}, ""away"": {""line"": 9.0, ""price"": -113}}, ""total"": {""over"": {""line"": 158.0, ""price"": -113}, ""under"": {""line"": 158.0, ""price"": -110}}}, ""bovada"": {""bookmaker_key"": ""bovada"", ""bookmaker_title"": ""Bovada"", ""moneyline"": {""home"": -430, ""away"": 320}, ""spread"": {""home"": {""line"": -8.5, ""price"": -110}, ""away"": {""line"": 8.5, ""price"": -110}}, ""total"": {""over"": {""line"": 157.5, ""price"": -110}, ""under"": {""line"": 157.5, ""price"": -110}}}, ""betmgm"": {""bookmaker_key"": ""betmgm"", ""bookmaker_title"": ""BetMGM"", ""moneyline"": {""home"": -400, ""away"": 310}, ""spread"": {""home"": {""line"": -8.5, ""price"": -110}, ""away"": {""line"": 8.5, ""price"": -110}}, ""total"": {""over"": {""line"": 158.5, ""price"": -105}, ""under"": {""line"": 158.5, ""price"": -115}}}}",2025-11-20_high-point_illinois-chicago,0.2371662029627216,1.504858236342196,7.588690636364944,1.0718447812826,-1.87440453456108,0.9824402106933392,-69.0
Indiana Hoosiers,Big Ten Conference,Ohio Valley Conference,2025-11-20,2025-11-20T17:00:00,Lindenwood Lions,REG (Non-Conf),0.0,1.0,0.0,indiana,lindenwood,4.0,92.0,31.5,59.25,0.5305,10.75,26.0,0.40625,20.75,33.25,0.62775,0.61925,18.25,23.25,0.80725,8.75,25.5,34.25,22.75,6.25,3.0,8.5,18.0,78.0,28.4,62.0,0.4493999999999999,6.2,20.6,0.293,22.2,41.4,0.5332,0.4974,15.0,23.4,0.6514,9.0,23.4,32.4,15.2,10.2,2.4,13.6,17.0,1.0,0.4,69.23,76.89599999999999,-7.665999999999983,132.89036544850495,122.0569117434638,101.43570536828965,119.64211402413652,26.0,0.8899047603276377,119.2679232098617,99.4498409275891,292.0,0.2660607367188123,101.04988086818894,110.37119577719666,8.896727432665045,1.6000399405998422,7.296687492065203,73.06299999999999,87.14072273482124,73.83007445872487,13.310648276096371,160.9707971935461,-34.5,159.5,-10000.0,3300.0,"{""draftkings"": {""bookmaker_key"": ""draftkings"", ""bookmaker_title"": ""DraftKings"", ""moneyline"": {}, ""spread"": {""home"": {""line"": -34.5, ""price"": -112}, ""away"": {""line"": 34.5, ""price"": -108}}, ""total"": {""over"": {""line"": 158.5, ""price"": -110}, ""under"": {""line"": 158.5, ""price"": -110}}}, ""lowvig"": {""bookmaker_key"": ""lowvig"", ""bookmaker_title"": ""LowVig.ag"", ""moneyline"": {}, ""spread"": {""home"": {""line"": -34.5, ""price"": -106}, ""away"": {""line"": 34.5, ""price"": -106}}, ""total"": {""over"": {""line"": 157.5, ""price"": -108}, ""under"": {""line"": 157.5, ""price"": -108}}}, ""betonlineag"": {""bookmaker_key"": ""betonlineag"", ""bookmaker_title"": ""BetOnline.ag"", ""moneyline"": {}, ""spread"": {""home"": {""line"": -34.5, ""price"": -110}, ""away"": {""line"": 34.5, ""price"": -110}}, ""total"": {""over"": {""line"": 157.5, ""price"": -110}, ""under"": {""line"": 157.5, ""price"": -110}}}, ""bovada"": {""bookmaker_key"": ""bovada"", ""bookmaker_title"": ""Bovada"", ""moneyline"": {}, ""spread"": {""home"": {""line"": -34.5, ""price"": -115}, ""away"": {""line"": 34.5, ""price"": -105}}, ""total"": {""over"": {""line"": 158.0, ""price"": -110}, ""under"": {""line"": 158.0, ""price"": -110}}}, ""betmgm"": {""bookmaker_key"": ""betmgm"", ""bookmaker_title"": ""BetMGM"", ""moneyline"": {""home"": -10000, ""away"": 3300}, ""spread"": {""home"": {""line"": -34.5, ""price"": -110}, ""away"": {""line"": 34.5, ""price"": -110}}, ""total"": {""over"": {""line"": 158.5, ""price"": -105}, ""under"": {""line"": 158.5, ""price"": -115}}}, ""betus"": {""bookmaker_key"": ""betus"", ""bookmaker_title"": ""BetUS"", ""moneyline"": {}, ""spread"": {""home"": {""line"": -34.5, ""price"": -110}, ""away"": {""line"": 34.5, ""price"": -110}}, ""total"": {""over"": {""line"": 158.0, ""price"": -110}, ""under"": {""line"": 158.0, ""price"": -110}}}, ""betrivers"": {""bookmaker_key"": ""betrivers"", ""bookmaker_title"": ""BetRivers"", ""moneyline"": {}, ""spread"": {""home"": {""line"": -34.5, ""price"": -110}, ""away"": {""line"": 34.5, ""price"": -115}}, ""total"": {""over"": {""line"": 158.5, ""price"": -114}, ""under"": {""line"": 158.5, ""price"": -112}}}, ""fanduel"": {""bookmaker_key"": ""fanduel"", ""bookmaker_title"": ""FanDuel"", ""moneyline"": {}, ""spread"": {""home"": {""line"": -34.5, ""price"": -108}, ""away"": {""line"": 34.5, ""price"": -112}}, ""total"": {""over"": {""line"": 159.5, ""price"": -110}, ""under"": {""line"": 159.5, ""price"": -114}}}}",2025-11-20_indiana_lindenwood,0.6238440236088254,3.3447429008216956,18.21804234167277,1.180287618205475,-10.921354849607567,0.901048867209392,-266.0
Memphis Tigers,American Conference,Big Ten Conference,2025-11-20,2025-11-20T17:00:00,Purdue Boilermakers,REG (Non-Conf),0.0,1.0,0.0,memphis,purdue,3.0,77.0,26.333333333333332,61.666666666666664,0.4283333333333334,7.0,21.666666666666668,0.3126666666666666,19.333333333333332,40.0,0.4826666666666666,0.4843333333333333,17.333333333333332,25.333333333333332,0.6793333333333335,8.666666666666666,21.0,29.666666666666668,16.666666666666668,9.666666666666666,3.0,13.0,23.666666666666668,88.25,31.5,65.0,0.4845,11.0,27.0,0.40975,20.5,38.0,0.5389999999999999,0.56975,14.25,19.25,0.73975,13.75,25.75,39.5,20.0,4.5,4.25,8.25,12.75,0.3333333333333333,1.0,77.14666666666666,67.97,9.176666666666662,99.80988593155894,114.39249913584516,129.83669265852583,113.2852729145211,77.0,0.7422038474596373,111.90727373206988,102.07604011906308,7.0,0.9318875915523148,125.53343230826422,99.9919081822594,11.915365549810488,23.457392189201144,-11.542026639390656,72.55833333333334,81.19805269876105,91.08496625900472,-9.88691356024367,172.28301895776576,15.5,157.5,850.0,-1600.0,"{""draftkings"": {""bookmaker_key"": ""draftkings"", ""bookmaker_title"": ""DraftKings"", ""moneyline"": {""home"": 1000, ""away"": -1800}, ""spread"": {""home"": {""line"": 15.5, ""price"": -105}, ""away"": {""line"": -15.5, ""price"": -115}}, ""total"": {""over"": {""line"": 157.5, ""price"": -108}, ""under"": {""line"": 157.5, ""price"": -112}}}, ""fanduel"": {""bookmaker_key"": ""fanduel"", ""bookmaker_title"": ""FanDuel"", ""moneyline"": {""home"": 1060, ""away"": -2300}, ""spread"": {""home"": {""line"": 16.5, ""price"": -115}, ""away"": {""line"": -16.5, ""price"": -105}}, ""total"": {""over"": {""line"": 157.5, ""price"": -112}, ""under"": {""line"": 157.5, ""price"": -108}}}, ""lowvig"": {""bookmaker_key"": ""lowvig"", ""bookmaker_title"": ""LowVig.ag"", ""moneyline"": {}, ""spread"": {""home"": {""line"": 15.0, ""price"": -101}, ""away"": {""line"": -15.0, ""price"": -111}}, ""total"": {""over"": {""line"": 159.0, ""price"": 111}, ""under"": {""line"": 159.0, ""price"": -130}}}, ""betonlineag"": {""bookmaker_key"": ""betonlineag"", ""bookmaker_title"": ""BetOnline.ag"", ""moneyline"": {}, ""spread"": {""home"": {""line"": 15.0, ""price"": -105}, ""away"": {""line"": -15.0, ""price"": -115}}, ""total"": {""over"": {""line"": 159.0, ""price"": 110}, ""under"": {""line"": 159.0, ""price"": -130}}}, ""bovada"": {""bookmaker_key"": ""bovada"", ""bookmaker_title"": ""Bovada"", ""moneyline"": {}, ""spread"": {""home"": {""line"": 16.0, ""price"": -115}, ""away"": {""line"": -16.0, ""price"": -105}}, ""total"": {""over"": {""line"": 157.5, ""price"": -110}, ""under"": {""line"": 157.5, ""price"": -110}}}, ""betrivers"": {""bookmaker_key"": ""betrivers"", ""bookmaker_title"": ""BetRivers"", ""moneyline"": {""home"": 800, ""away"": -1667}, ""spread"": {""home"": {""line"": 15.5, ""price"": -109}, ""away"": {""line"": -15.5, ""price"": -117}}, ""total"": {""over"": {""line"": 157.5, ""price"": -115}, ""under"": {""line"": 157.5, ""price"": -110}}}, ""betmgm"": {""bookmaker_key"": ""betmgm"", ""bookmaker_title"": ""BetMGM"", ""moneyline"": {""home"": 850, ""away"": -1600}, ""spread"": {""home"": {""line"": 15.5, ""price"": -110}, ""away"": {""line"": -15.5, ""price"": -110}}, ""total"": {""over"": {""line"": 157.5, ""price"": -110}, ""under"": {""line"": 157.5, ""price"": -110}}}, ""betus"": {""bookmaker_key"": ""betus"", ""bookmaker_title"": ""BetUS"", ""moneyline"": {}, ""spread"": {""home"": {""line"": 15.5, ""price"": -110}, ""away"": {""line"": -15.5, ""price"": -110}}, ""total"": {""over"": {""line"": 157.5, ""price"": -110}, ""under"": {""line"": 157.5, ""price"": -110}}}}",2025-11-20_memphis_purdue,-0.1896837440926775,0.7964521195343881,-13.626158576194342,0.8914539471625895,2.0841319368036864,1.0208430059460898,70.0
St. Bonaventure Bonnies,Atlantic 10 Conference,Horizon League,2025-11-20,2025-11-20T17:00:00,Robert Morris Colonials,REG (Non-Conf),0.0,1.0,0.0,st-bonaventure,robert-morris,4.0,79.25,30.0,60.5,0.498,6.5,17.25,0.38675,23.5,43.25,0.54,0.55125,12.75,17.5,0.7275,13.75,21.25,35.0,14.75,7.5,5.25,11.5,15.5,81.0,31.75,65.0,0.4875,8.0,24.25,0.32075,23.75,40.75,0.5715,0.5529999999999999,9.5,14.25,0.7242500000000001,16.0,23.5,39.5,17.75,7.25,3.75,15.75,22.25,1.0,0.75,65.95,71.02,-5.069999999999993,120.16679302501896,122.82031842304777,114.05237961137708,111.58828499014363,126.0,0.5684237304416813,108.5970314488456,106.02705054749912,215.0,0.3940938283871675,105.14652775715504,109.15381349162963,-0.556782042784036,-0.8805227903440738,0.3237407475600378,68.485,74.3726769877419,72.00959953448762,2.3630774532542773,146.38227652222952,-12.5,146.5,-910.0,525.0,"{""fanduel"": {""bookmaker_key"": ""fanduel"", ""bookmaker_title"": ""FanDuel"", ""moneyline"": {""away"": 610, ""home"": -950}, ""spread"": {""away"": {""line"": 12.5, ""price"": -110}, ""home"": {""line"": -12.5, ""price"": -110}}, ""total"": {""over"": {""line"": 147.5, ""price"": -106}, ""under"": {""line"": 147.5, ""price"": -114}}}, ""betonlineag"": {""bookmaker_key"": ""betonlineag"", ""bookmaker_title"": ""BetOnline.ag"", ""moneyline"": {""away"": 561, ""home"": -800}, ""spread"": {""away"": {""line"": 12.0, ""price"": 100}, ""home"": {""line"": -12.0, ""price"": -120}}, ""total"": {""over"": {""line"": 147.0, ""price"": -110}, ""under"": {""line"": 147.0, ""price"": -110}}}, ""lowvig"": {""bookmaker_key"": ""lowvig"", ""bookmaker_title"": ""LowVig.ag"", ""moneyline"": {""away"": 561, ""home"": -800}, ""spread"": {""away"": {""line"": 12.0, ""price"": 104}, ""home"": {""line"": -12.0, ""price"": -116}}, ""total"": {""over"": {""line"": 147.0, ""price"": -108}, ""under"": {""line"": 147.0, ""price"": -108}}}, ""draftkings"": {""bookmaker_key"": ""draftkings"", ""bookmaker_title"": ""DraftKings"", ""moneyline"": {""away"": 455, ""home"": -625}, ""spread"": {""away"": {""line"": 11.5, ""price"": -108}, ""home"": {""line"": -11.5, ""price"": -112}}, ""total"": {""over"": {""line"": 146.5, ""price"": -112}, ""under"": {""line"": 146.5, ""price"": -108}}}, ""betmgm"": {""bookmaker_key"": ""betmgm"", ""bookmaker_title"": ""BetMGM"", ""moneyline"": {""away"": 525, ""home"": -750}, ""spread"": {""away"": {""line"": 12.5, ""price"": -110}, ""home"": {""line"": -12.5, ""price"": -110}}, ""total"": {""over"": {""line"": 146.5, ""price"": -115}, ""under"": {""line"": 146.5, ""price"": -105}}}, ""betus"": {""bookmaker_key"": ""betus"", ""bookmaker_title"": ""BetUS"", ""moneyline"": {""away"": 550, ""home"": -800}, ""spread"": {""away"": {""line"": 12.5, ""price"": -110}, ""home"": {""line"": -12.5, ""price"": -110}}, ""total"": {""over"": {""line"": 147.0, ""price"": -110}, ""under"": {""line"": 147.0, ""price"": -110}}}, ""betrivers"": {""bookmaker_key"": ""betrivers"", ""bookmaker_title"": ""BetRivers"", ""moneyline"": {""away"": 525, ""home"": -910}, ""spread"": {""away"": {""line"": 12.5, ""price"": -117}, ""home"": {""line"": -12.5, ""price"": -108}}, ""total"": {""over"": {""line"": 146.5, ""price"": -115}, ""under"": {""line"": 146.5, ""price"": -110}}}}",2025-11-20_st-bonaventure_robert-morris,0.1743299020545137,1.4423563362257168,3.4505036916905567,1.0328161449102702,-3.126762944130519,0.9713545240050612,-89.0
Stony Brook Seawolves,Coastal Athletic Association,Ivy League,2025-11-20,2025-11-20T17:31:00,Brown Bears,REG (Non-Conf),0.0,1.0,0.0,stony-brook,brown,4.0,80.75,28.75,62.5,0.46275,10.25,28.25,0.3445,18.5,34.25,0.5525,0.5467500000000001,13.0,18.75,0.7085,8.75,27.0,35.75,15.75,7.75,4.5,9.25,17.25,67.6,24.0,55.2,0.4387999999999999,8.0,24.4,0.3294,16.0,30.8,0.5302,0.5118,11.6,16.6,0.7172,7.8,20.8,28.6,15.2,6.2,6.2,13.4,18.8,0.75,0.2,71.25,68.10400000000001,3.1459999999999866,113.33333333333331,94.87719298245614,99.2599553623869,118.56865969693408,275.0,0.2848925544060894,105.416339144577,114.19934152337802,244.0,0.3430217903367215,100.73596645759493,106.59239781086475,-1.1760586662877586,-13.463375065783096,12.28731639949534,69.677,73.45094262576693,70.18979934865843,3.261143277108502,143.64074197442534,-5.5,134.5,-245.0,185.0,"{""draftkings"": {""bookmaker_key"": ""draftkings"", ""bookmaker_title"": ""DraftKings"", ""moneyline"": {""away"": 180, ""home"": -218}, ""spread"": {""away"": {""line"": 4.5, ""price"": -102}, ""home"": {""line"": -4.5, ""price"": -118}}, ""total"": {""over"": {""line"": 134.5, ""price"": -115}, ""under"": {""line"": 134.5, ""price"": -105}}}, ""lowvig"": {""bookmaker_key"": ""lowvig"", ""bookmaker_title"": ""LowVig.ag"", ""moneyline"": {""away"": 186, ""home"": -220}, ""spread"": {""away"": {""line"": 5.0, ""price"": -106}, ""home"": {""line"": -5.0, ""price"": -106}}, ""total"": {""over"": {""line"": 134.0, ""price"": -117}, ""under"": {""line"": 134.0, ""price"": 100}}}, ""betonlineag"": {""bookmaker_key"": ""betonlineag"", ""bookmaker_title"": ""BetOnline.ag"", ""moneyline"": {""away"": 186, ""home"": -220}, ""spread"": {""away"": {""line"": 5.0, ""price"": -110}, ""home"": {""line"": -5.0, ""price"": -110}}, ""total"": {""over"": {""line"": 134.0, ""price"": -118}, ""under"": {""line"": 134.0, ""price"": -102}}}, ""bovada"": {""bookmaker_key"": ""bovada"", ""bookmaker_title"": ""Bovada"", ""moneyline"": {""away"": 180, ""home"": -220}, ""spread"": {""away"": {""line"": 5.0, ""price"": -110}, ""home"": {""line"": -5.0, ""price"": -110}}, ""total"": {""over"": {""line"": 135.0, ""price"": -110}, ""under"": {""line"": 135.0, ""price"": -110}}}, ""betmgm"": {""bookmaker_key"": ""betmgm"", ""bookmaker_title"": ""BetMGM"", ""moneyline"": {""away"": 180, ""home"": -220}, ""spread"": {""away"": {""line"": 5.5, ""price"": -115}, ""home"": {""line"": -5.5, ""price"": -105}}, ""total"": {""over"": {""line"": 134.5, ""price"": -115}, ""under"": {""line"": 134.5, ""price"": -105}}}, ""betus"": {""bookmaker_key"": ""betus"", ""bookmaker_title"": ""BetUS"", ""moneyline"": {""away"": 185, ""home"": -220}, ""spread"": {""away"": {""line"": 5.0, ""price"": -110}, ""home"": {""line"": -5.0, ""price"": -110}}, ""total"": {""over"": {""line"": 135.0, ""price"": -110}, ""under"": {""line"": 135.0, ""price"": -110}}}, ""fanduel"": {""bookmaker_key"": ""fanduel"", ""bookmaker_title"": ""FanDuel"", ""moneyline"": {""away"": 198, ""home"": -250}, ""spread"": {""away"": {""line"": 5.5, ""price"": -114}, ""home"": {""line"": -5.5, ""price"": -106}}, ""total"": {""over"": {""line"": 134.5, ""price"": -114}, ""under"": {""line"": 134.5, ""price"": -110}}}, ""betrivers"": {""bookmaker_key"": ""betrivers"", ""bookmaker_title"": ""BetRivers"", ""moneyline"": {""away"": 185, ""home"": -245}, ""spread"": {""away"": {""line"": 5.5, ""price"": -117}, ""home"": {""line"": -5.5, ""price"": -109}}, ""total"": {""over"": {""line"": 134.5, ""price"": -113}, ""under"": {""line"": 134.5, ""price"": -113}}}}",2025-11-20_stony-brook_brown,-0.058129235930632,0.830537774659824,4.680372686982068,1.046461783725997,7.606943712513271,1.0713647865020437,31.0
Marshall Thundering Herd,Sun Belt Conference,Southwest Athletic Conference,2025-11-20,2025-11-20T18:00:00,Arkansas-Pine Bluff Golden Lions,REG (Non-Conf),0.0,1.0,0.0,marshall,arkansas-pine-bluff,4.0,84.25,29.25,60.0,0.487,11.75,30.75,0.37475,17.5,29.25,0.6045,0.5845,14.0,19.25,0.7195,8.75,24.25,33.0,20.5,7.25,5.0,17.0,22.0,66.66666666666667,22.833333333333332,62.666666666666664,0.3661666666666667,7.0,25.0,0.282,15.833333333333334,37.666666666666664,0.4145,0.4228333333333333,14.0,18.166666666666668,0.7738333333333333,9.666666666666666,19.333333333333332,29.0,11.333333333333334,7.0,2.5,15.0,22.0,0.75,0.0,76.72,75.99333333333334,0.7266666666666595,109.81491136600626,86.89607229753216,87.72699359592947,110.86498815685586,159.0,0.4707644256164453,106.11963619342389,107.2055059727336,354.0,0.1382615216537897,98.19885241849872,115.1353042124496,-9.01566801902571,-9.006653554234887,-0.0090144647908232,76.35666666666667,81.02941687609204,74.981370411685,6.048046464407037,156.01078728777705,-19.5,164.5,-3000.0,1200.0,"{""draftkings"": {""bookmaker_key"": ""draftkings"", ""bookmaker_title"": ""DraftKings"", ""moneyline"": {}, ""spread"": {""away"": {""line"": 19.5, ""price"": -105}, ""home"": {""line"": -19.5, ""price"": -115}}, ""total"": {""over"": {""line"": 164.5, ""price"": -115}, ""under"": {""line"": 164.5, ""price"": -105}}}, ""lowvig"": {""bookmaker_key"": ""lowvig"", ""bookmaker_title"": ""LowVig.ag"", ""moneyline"": {}, ""spread"": {""away"": {""line"": 19.5, ""price"": -109}, ""home"": {""line"": -19.5, ""price"": -103}}, ""total"": {""over"": {""line"": 164.5, ""price"": -115}, ""under"": {""line"": 164.5, ""price"": -101}}}, ""betonlineag"": {""bookmaker_key"": ""betonlineag"", ""bookmaker_title"": ""BetOnline.ag"", ""moneyline"": {}, ""spread"": {""away"": {""line"": 19.5, ""price"": -113}, ""home"": {""line"": -19.5, ""price"": -107}}, ""total"": {""over"": {""line"": 164.5, ""price"": -117}, ""under"": {""line"": 164.5, ""price"": -103}}}, ""fanduel"": {""bookmaker_key"": ""fanduel"", ""bookmaker_title"": ""FanDuel"", ""moneyline"": {""away"": 1400, ""home"": -4000}, ""spread"": {""away"": {""line"": 19.5, ""price"": -110}, ""home"": {""line"": -19.5, ""price"": -110}}, ""total"": {""over"": {""line"": 164.5, ""price"": -112}, ""under"": {""line"": 164.5, ""price"": -108}}}, ""betrivers"": {""bookmaker_key"": ""betrivers"", ""bookmaker_title"": ""BetRivers"", ""moneyline"": {""away"": 950, ""home"": -2500}, ""spread"": {""away"": {""line"": 19.5, ""price"": -110}, ""home"": {""line"": -19.5, ""price"": -115}}, ""total"": {""over"": {""line"": 165.5, ""price"": -113}, ""under"": {""line"": 165.5, ""price"": -113}}}, ""betmgm"": {""bookmaker_key"": ""betmgm"", ""bookmaker_title"": ""BetMGM"", ""moneyline"": {""away"": 1200, ""home"": -3000}, ""spread"": {""away"": {""line"": 19.5, ""price"": -110}, ""home"": {""line"": -19.5, ""price"": -110}}, ""total"": {""over"": {""line"": 164.5, ""price"": -115}, ""under"": {""line"": 164.5, ""price"": -105}}}}",2025-11-20_marshall_arkansas-pine-bluff,0.3325029039626556,3.4048838750325,7.9207837749251695,1.080660655189419,-7.929798239715993,0.9311262666654896,-195.0
