Team,Conference,Gtm,Date,Location,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
utah,Big 12,21,2019-02-02,,Oregon State,REG (Conf),L,72,81,,25,58,0.431,6,22,0.273,19,36,0.528,0.483,16,25,0.640,13,17,30,10,6,1,11,23,25,51,0.490,5,16,0.313,20,35,0.571,0.539,26,32,0.813,10,21,31,10,8,10,13,21
utah,Big 12,22,2019-02-06,@,Southern California,REG (Conf),W,77,70,,26,57,0.456,11,29,0.379,15,28,0.536,0.553,14,21,0.667,8,28,36,14,4,3,13,14,27,71,0.380,9,26,0.346,18,45,0.400,0.444,7,11,0.636,11,24,35,12,6,2,6,17
utah,Big 12,23,2019-02-09,@,UCLA,REG (Conf),W,93,92,,33,69,0.478,14,36,0.389,19,33,0.576,0.580,13,16,0.813,11,23,34,23,4,1,13,21,31,53,0.585,8,18,0.444,23,35,0.657,0.660,22,30,0.733,3,22,25,20,5,2,12,15
utah,Big 12,24,2019-02-14,,Arizona,REG (Conf),W,83,76,,26,52,0.500,10,24,0.417,16,28,0.571,0.596,21,28,0.750,4,26,30,16,4,4,9,16,28,62,0.452,8,24,0.333,20,38,0.526,0.516,12,18,0.667,7,23,30,9,5,1,7,25
utah,Big 12,25,2019-02-16,,Arizona State,REG (Conf),L,87,98,,28,52,0.538,8,23,0.348,20,29,0.690,0.615,23,36,0.639,6,18,24,14,7,8,13,21,34,63,0.540,10,22,0.455,24,41,0.585,0.619,20,24,0.833,7,23,30,13,6,3,10,26
utah,Big 12,26,2019-02-20,@,Washington,REG (Conf),L,45,62,,14,50,0.280,8,24,0.333,6,26,0.231,0.360,9,16,0.563,11,21,32,7,5,0,16,13,23,57,0.404,4,20,0.200,19,37,0.514,0.439,12,14,0.857,9,27,36,7,8,6,9,17
utah,Big 12,27,2019-02-23,@,Washington State,REG (Conf),W,92,79,,31,59,0.525,16,35,0.457,15,24,0.625,0.661,14,20,0.700,4,24,28,18,5,3,5,18,26,58,0.448,12,26,0.462,14,32,0.438,0.552,15,21,0.714,9,22,31,13,3,0,11,21
utah,Big 12,28,2019-03-02,@,Colorado,REG (Conf),L,63,71,,24,61,0.393,5,26,0.192,19,35,0.543,0.434,10,11,0.909,10,22,32,11,4,5,11,18,25,52,0.481,5,15,0.333,20,37,0.541,0.529,16,23,0.696,6,22,28,14,7,1,9,15
utah,Big 12,29,2019-03-07,,Southern California,REG (Conf),W,83,74,,31,59,0.525,11,27,0.407,20,32,0.625,0.619,10,13,0.769,7,19,26,18,8,3,10,13,30,54,0.556,7,17,0.412,23,37,0.622,0.620,7,10,0.700,2,19,21,14,6,5,11,16
utah,Big 12,30,2019-03-09,,UCLA,REG (Conf),W,92,81,,31,68,0.456,17,38,0.447,14,30,0.467,0.581,13,19,0.684,9,26,35,16,5,0,5,21,28,59,0.475,6,20,0.300,22,39,0.564,0.525,19,28,0.679,9,30,39,10,4,8,9,19
utah,Big 12,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
utah,Big 12,31,2019-03-14,N,Oregon,CTOURN,L,54,66,,18,53,0.340,2,23,0.087,16,30,0.533,0.358,16,20,0.800,8,22,30,7,3,4,12,16,25,57,0.439,4,14,0.286,21,43,0.488,0.474,12,15,0.800,8,24,32,9,6,6,8,18
utah,Big 12,,,,,,17-14,2343,2311,,805,1735,0.464,298,806,0.370,507,929,0.546,0.550,435,616,0.706,259,728,987,440,144,80,378,548,827,1805,0.458,234,657,0.356,593,1148,0.517,0.523,423,586,0.722,242,655,897,395,183,123,305,579
cincinnati,Big 12,1,2018-11-07,,Ohio State,REG (Non-Conf),L,56,64,,17,62,0.274,6,26,0.231,11,36,0.306,0.323,16,21,0.762,12,19,31,12,4,7,10,19,20,47,0.426,8,20,0.400,12,27,0.444,0.511,16,22,0.727,6,21,27,7,2,5,13,22
cincinnati,Big 12,2,2018-11-13,,North Carolina Central,REG (Non-Conf),W,73,51,,31,53,0.585,5,14,0.357,26,39,0.667,0.632,6,12,0.500,6,20,26,19,8,8,11,13,17,47,0.362,8,17,0.471,9,30,0.300,0.447,9,12,0.750,8,15,23,12,4,1,14,18
cincinnati,Big 12,3,2018-11-16,,Milwaukee,REG (Non-Conf),W,74,63,,29,58,0.500,4,19,0.211,25,39,0.641,0.534,12,20,0.600,12,24,36,16,7,3,8,7,25,56,0.446,9,23,0.391,16,33,0.485,0.527,4,7,0.571,5,18,23,11,2,0,11,19
cincinnati,Big 12,4,2018-11-19,,Western Michigan,REG (Non-Conf),W,78,52,,30,64,0.469,5,13,0.385,25,51,0.490,0.508,13,17,0.765,12,28,40,19,10,4,11,21,15,45,0.333,6,20,0.300,9,25,0.360,0.400,16,31,0.516,5,19,24,8,4,2,17,18
cincinnati,Big 12,5,2018-11-23,N,George Mason,REG (Non-Conf),W,71,55,,27,53,0.509,2,7,0.286,25,46,0.543,0.528,15,21,0.714,5,23,28,7,9,3,13,14,22,50,0.440,7,23,0.304,15,27,0.556,0.510,4,11,0.364,3,12,15,12,8,3,16,19
cincinnati,Big 12,6,2018-11-24,N,Ole Miss,REG (Non-Conf),W,71,57,,20,50,0.400,6,14,0.429,14,36,0.389,0.460,25,35,0.714,8,22,30,9,4,6,7,17,19,51,0.373,3,21,0.143,16,30,0.533,0.402,16,17,0.941,6,18,24,3,3,6,11,26
cincinnati,Big 12,7,2018-11-27,,ArkansasâPine Bluff,REG (Non-Conf),W,105,49,,41,64,0.641,11,19,0.579,30,45,0.667,0.727,12,18,0.667,8,22,30,19,13,6,14,17,16,50,0.320,4,21,0.190,12,29,0.414,0.360,13,17,0.765,9,16,25,11,7,0,29,19
cincinnati,Big 12,8,2018-12-01,@,UNLV,REG (Non-Conf),W,65,61,,24,49,0.490,6,12,0.500,18,37,0.486,0.551,11,16,0.688,8,22,30,14,7,4,16,23,18,51,0.353,7,24,0.292,11,27,0.407,0.422,18,29,0.621,14,20,34,8,6,4,12,17
cincinnati,Big 12,9,2018-12-04,,Northern Kentucky,REG (Non-Conf),W,78,65,,24,52,0.462,4,13,0.308,20,39,0.513,0.500,26,33,0.788,13,24,37,15,6,5,10,12,24,60,0.400,11,25,0.440,13,35,0.371,0.492,6,15,0.400,12,14,26,11,5,3,13,22
cincinnati,Big 12,10,2018-12-08,,Xavier,REG (Non-Conf),W,62,47,,24,59,0.407,5,18,0.278,19,41,0.463,0.449,9,13,0.692,12,21,33,16,4,4,5,14,18,51,0.353,5,25,0.200,13,26,0.500,0.402,6,9,0.667,7,20,27,8,3,2,10,14
cincinnati,Big 12,11,2018-12-15,@,Mississippi State,REG (Non-Conf),L,59,70,,19,51,0.373,3,14,0.214,16,37,0.432,0.402,18,24,0.750,10,17,27,9,6,5,13,21,22,48,0.458,12,23,0.522,10,25,0.400,0.583,14,23,0.609,10,21,31,16,5,5,13,18
cincinnati,Big 12,12,2018-12-19,,UCLA,REG (Non-Conf),W,93,64,,33,63,0.524,12,21,0.571,21,42,0.500,0.619,15,20,0.750,8,27,35,24,7,4,4,17,21,52,0.404,9,26,0.346,12,26,0.462,0.490,13,18,0.722,5,19,24,16,1,5,13,19
cincinnati,Big 12,13,2018-12-22,,South Carolina State,REG (Non-Conf),W,77,56,,26,63,0.413,9,30,0.300,17,33,0.515,0.484,16,21,0.762,15,29,44,18,7,2,13,17,18,52,0.346,6,21,0.286,12,31,0.387,0.404,14,19,0.737,6,21,27,13,6,1,13,16
cincinnati,Big 12,14,2019-01-02,,Tulane,REG (Conf),W,93,61,,32,67,0.478,10,21,0.476,22,46,0.478,0.552,19,23,0.826,12,22,34,20,5,8,5,17,21,57,0.368,9,22,0.409,12,35,0.343,0.447,10,14,0.714,9,16,25,14,1,3,12,16
cincinnati,Big 12,15,2019-01-05,@,East Carolina,REG (Conf),L,71,73,,30,62,0.484,3,19,0.158,27,43,0.628,0.508,8,18,0.444,14,19,33,11,6,7,13,21,24,47,0.511,9,22,0.409,15,25,0.600,0.606,16,23,0.696,5,20,25,11,7,4,11,16
cincinnati,Big 12,16,2019-01-10,@,Tulsa,REG (Conf),W,70,65,OT,27,65,0.415,9,31,0.290,18,34,0.529,0.485,7,9,0.778,8,22,30,13,15,4,11,19,19,46,0.413,14,23,0.609,5,23,0.217,0.565,13,21,0.619,5,28,33,17,4,2,21,16
cincinnati,Big 12,17,2019-01-12,,Connecticut,REG (Conf),W,74,72,OT,22,52,0.423,5,17,0.294,17,35,0.486,0.471,25,38,0.658,5,22,27,15,8,3,9,17,24,58,0.414,11,27,0.407,13,31,0.419,0.509,13,16,0.813,10,27,37,11,4,4,15,28
cincinnati,Big 12,18,2019-01-15,,South Florida,REG (Conf),W,82,74,,23,51,0.451,7,18,0.389,16,33,0.485,0.520,29,32,0.906,7,14,21,14,12,9,10,19,23,49,0.469,6,18,0.333,17,31,0.548,0.531,22,26,0.846,9,12,21,13,4,2,20,26
cincinnati,Big 12,19,2019-01-19,@,Wichita State,REG (Conf),W,66,55,,18,46,0.391,5,14,0.357,13,32,0.406,0.446,25,35,0.714,10,22,32,5,1,6,12,14,21,52,0.404,8,21,0.381,13,31,0.419,0.481,5,7,0.714,6,15,21,11,4,1,13,25
cincinnati,Big 12,20,2019-01-24,,Tulsa,REG (Conf),W,88,64,,32,65,0.492,14,29,0.483,18,36,0.500,0.600,10,20,0.500,12,28,40,20,4,3,6,15,24,54,0.444,8,23,0.348,16,31,0.516,0.519,8,19,0.421,6,19,25,15,4,2,10,15
cincinnati,Big 12,21,2019-01-27,@,Temple,REG (Conf),W,72,68,,22,55,0.400,3,18,0.167,19,37,0.514,0.427,25,37,0.676,16,30,46,8,5,3,8,20,20,48,0.417,9,24,0.375,11,24,0.458,0.510,19,31,0.613,3,17,20,10,4,0,8,25
cincinnati,Big 12,22,2019-02-02,,SMU,REG (Conf),W,73,68,,26,54,0.481,10,26,0.385,16,28,0.571,0.574,11,18,0.611,9,24,33,16,2,1,11,10,26,60,0.433,10,28,0.357,16,32,0.500,0.517,6,11,0.545,8,19,27,12,3,3,9,17
cincinnati,Big 12,23,2019-02-07,@,Memphis,REG (Conf),W,69,64,,23,58,0.397,11,29,0.379,12,29,0.414,0.491,12,22,0.545,14,23,37,17,6,3,9,15,25,56,0.446,10,29,0.345,15,27,0.556,0.536,4,8,0.500,7,23,30,15,5,8,13,21
cincinnati,Big 12,24,2019-02-10,@,Houston,REG (Conf),L,58,65,,22,66,0.333,8,21,0.381,14,45,0.311,0.394,6,11,0.545,13,16,29,6,9,2,4,13,26,53,0.491,7,21,0.333,19,32,0.594,0.557,6,10,0.600,13,27,40,11,3,9,12,17
cincinnati,Big 12,25,2019-02-17,,Wichita State,REG (Conf),W,72,62,,20,58,0.345,10,22,0.455,10,36,0.278,0.431,22,28,0.786,9,31,40,14,6,8,9,15,19,71,0.268,9,35,0.257,10,36,0.278,0.331,15,16,0.938,16,32,48,8,1,6,11,20
cincinnati,Big 12,26,2019-02-21,,UCF,REG (Conf),W,60,55,,21,52,0.404,7,14,0.500,14,38,0.368,0.471,11,12,0.917,10,15,25,13,3,4,13,13,21,45,0.467,9,20,0.450,12,25,0.480,0.567,4,7,0.571,4,15,19,11,4,5,15,11
cincinnati,Big 12,27,2019-02-24,@,Connecticut,REG (Conf),W,64,60,,22,53,0.415,5,16,0.313,17,37,0.459,0.462,15,16,0.938,14,23,37,11,6,4,16,23,22,56,0.393,3,17,0.176,19,39,0.487,0.420,13,21,0.619,11,12,23,7,5,5,11,14
cincinnati,Big 12,28,2019-02-27,@,SMU,REG (Conf),W,52,49,,17,64,0.266,4,21,0.190,13,43,0.302,0.297,14,15,0.933,15,28,43,10,3,4,7,11,20,57,0.351,7,24,0.292,13,33,0.394,0.412,2,3,0.667,7,26,33,10,2,10,9,15
cincinnati,Big 12,29,2019-03-02,,Memphis,REG (Conf),W,71,69,,22,57,0.386,4,19,0.211,18,38,0.474,0.421,23,36,0.639,15,21,36,11,9,4,12,15,27,56,0.482,8,20,0.400,19,36,0.528,0.554,7,10,0.700,7,23,30,16,2,4,15,24
cincinnati,Big 12,30,2019-03-07,@,UCF,REG (Conf),L,55,58,,23,62,0.371,6,18,0.333,17,44,0.386,0.419,3,6,0.500,12,17,29,11,6,2,8,16,22,53,0.415,6,18,0.333,16,35,0.457,0.472,8,13,0.615,14,22,36,7,1,7,13,13
cincinnati,Big 12,31,2019-03-10,,Houston,REG (Conf),L,69,85,,19,50,0.380,6,21,0.286,13,29,0.448,0.440,25,33,0.758,7,17,24,11,1,4,11,19,30,65,0.462,12,23,0.522,18,42,0.429,0.554,13,18,0.722,15,20,35,13,5,5,12,26
cincinnati,Big 12,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
cincinnati,Big 12,32,2019-03-15,N,SMU,CTOURN,W,82,74,,31,61,0.508,9,19,0.474,22,42,0.524,0.582,11,18,0.611,14,18,32,15,4,3,8,11,30,58,0.517,7,16,0.438,23,42,0.548,0.578,7,12,0.583,8,18,26,10,6,2,10,16
cincinnati,Big 12,33,2019-03-16,N,Wichita State,CTOURN,W,66,63,,25,64,0.391,6,16,0.375,19,48,0.396,0.438,10,21,0.476,18,22,40,13,5,7,7,14,19,53,0.358,8,25,0.320,11,28,0.393,0.434,17,20,0.850,7,23,30,7,5,2,9,17
cincinnati,Big 12,34,2019-03-17,N,Houston,CTOURN,W,69,57,,22,50,0.440,6,17,0.353,16,33,0.485,0.500,19,25,0.760,7,24,31,6,2,3,10,16,19,62,0.306,8,33,0.242,11,29,0.379,0.371,11,18,0.611,14,16,30,8,2,4,7,19
cincinnati,Big 12,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
cincinnati,Big 12,35,2019-03-22,N,Iowa,ROUND-64,L,72,79,,28,65,0.431,6,27,0.222,22,38,0.579,0.477,10,14,0.714,11,17,28,9,4,2,6,18,29,53,0.547,11,22,0.500,18,31,0.581,0.651,10,16,0.625,4,24,28,15,1,1,14,15
cincinnati,Big 12,,,,,,28-7,2510,2194,,872,2018,0.432,232,673,0.345,640,1345,0.476,0.490,534,758,0.704,381,773,1154,466,214,155,340,563,766,1869,0.410,284,800,0.355,482,1069,0.451,0.486,378,570,0.663,284,688,972,388,133,126,455,659
central-florida,Big 12,1,2018-11-06,,Rider,REG (Non-Conf),W,84,70,,27,59,0.458,5,22,0.227,22,37,0.595,0.500,25,45,0.556,11,33,44,14,5,10,11,22,27,69,0.391,7,17,0.412,20,52,0.385,0.442,9,24,0.375,10,25,35,15,6,1,17,32
central-florida,Big 12,2,2018-11-11,,Florida Atlantic,REG (Non-Conf),L,79,80,,28,56,0.500,6,20,0.300,22,36,0.611,0.554,17,26,0.654,9,20,29,14,5,2,12,19,28,67,0.418,12,34,0.353,16,33,0.485,0.507,12,18,0.667,15,21,36,14,6,1,13,27
central-florida,Big 12,3,2018-11-15,N,Cal State Fullerton,REG (Non-Conf),W,68,52,,26,60,0.433,4,15,0.267,22,45,0.489,0.467,12,19,0.632,9,30,39,12,7,5,10,17,19,55,0.345,4,17,0.235,15,38,0.395,0.382,10,18,0.556,5,20,25,12,6,4,12,20
central-florida,Big 12,4,2018-11-16,N,Saint Joseph's,REG (Non-Conf),W,77,57,,32,58,0.552,10,21,0.476,22,37,0.595,0.638,3,4,0.750,9,26,35,14,8,4,11,13,21,55,0.382,9,25,0.360,12,30,0.400,0.464,6,13,0.462,8,15,23,12,6,3,11,9
central-florida,Big 12,5,2018-11-18,N,Western Kentucky,REG (Non-Conf),W,78,62,,28,55,0.509,10,20,0.500,18,35,0.514,0.600,12,24,0.500,7,24,31,20,7,3,11,17,22,55,0.400,4,12,0.333,18,43,0.419,0.436,14,21,0.667,8,20,28,15,7,4,15,24
central-florida,Big 12,6,2018-11-24,,Northern Kentucky,REG (Non-Conf),W,66,53,,22,50,0.440,5,14,0.357,17,36,0.472,0.490,17,36,0.472,9,39,48,14,1,5,8,17,19,59,0.322,8,31,0.258,11,28,0.393,0.390,7,17,0.412,6,24,30,14,2,3,5,28
central-florida,Big 12,7,2018-11-29,,Alabama,REG (Non-Conf),W,70,64,,21,45,0.467,5,15,0.333,16,30,0.533,0.522,23,36,0.639,3,21,24,12,5,6,9,14,25,66,0.379,5,24,0.208,20,42,0.476,0.417,9,14,0.643,16,23,39,14,3,5,14,24
central-florida,Big 12,8,2018-12-02,@,Missouri,REG (Non-Conf),L,62,64,OT,19,40,0.475,6,20,0.300,13,20,0.650,0.550,18,23,0.783,7,23,30,9,5,8,13,18,23,63,0.365,12,29,0.414,11,34,0.324,0.460,6,11,0.545,15,15,30,7,6,0,10,21
central-florida,Big 12,9,2018-12-08,,Grambling State,REG (Non-Conf),W,70,45,,20,49,0.408,8,17,0.471,12,32,0.375,0.490,22,31,0.710,8,31,39,11,6,7,14,15,17,58,0.293,3,16,0.188,14,42,0.333,0.319,8,18,0.444,11,18,29,6,5,3,12,27
central-florida,Big 12,10,2018-12-11,,Georgia Southern,REG (Non-Conf),W,95,88,,33,66,0.500,12,27,0.444,21,39,0.538,0.591,17,23,0.739,9,24,33,18,1,5,11,14,37,68,0.544,7,16,0.438,30,52,0.577,0.596,7,12,0.583,4,21,25,17,7,3,9,19
central-florida,Big 12,11,2018-12-16,,Stetson,REG (Non-Conf),W,90,65,,29,62,0.468,10,28,0.357,19,34,0.559,0.548,22,31,0.710,8,32,40,18,4,7,6,15,23,69,0.333,7,26,0.269,16,43,0.372,0.384,12,16,0.750,10,25,35,10,6,1,7,24
central-florida,Big 12,12,2018-12-21,,Illinois State,REG (Non-Conf),W,77,56,,30,59,0.508,7,18,0.389,23,41,0.561,0.568,10,15,0.667,10,24,34,14,9,5,8,14,19,53,0.358,8,28,0.286,11,25,0.440,0.434,10,13,0.769,9,18,27,14,0,1,16,19
central-florida,Big 12,13,2019-01-02,,Temple,REG (Conf),W,78,73,,29,48,0.604,4,11,0.364,25,37,0.676,0.646,16,28,0.571,7,21,28,17,4,3,14,15,24,53,0.453,13,27,0.481,11,26,0.423,0.575,12,15,0.800,4,15,19,19,12,3,12,21
central-florida,Big 12,14,2019-01-05,@,Connecticut,REG (Conf),W,65,53,,20,35,0.571,5,11,0.455,15,24,0.625,0.643,20,29,0.690,0,20,20,11,12,3,16,12,19,59,0.322,6,20,0.300,13,39,0.333,0.373,9,11,0.818,13,16,29,9,5,0,17,24
central-florida,Big 12,15,2019-01-13,,East Carolina,REG (Conf),W,76,65,,24,58,0.414,6,25,0.240,18,33,0.545,0.466,22,41,0.537,14,28,42,13,11,3,11,19,23,58,0.397,5,19,0.263,18,39,0.462,0.440,14,24,0.583,8,27,35,12,5,0,14,31
central-florida,Big 12,16,2019-01-16,@,Wichita State,REG (Conf),L,67,75,,22,52,0.423,9,20,0.450,13,32,0.406,0.510,14,20,0.700,4,15,19,10,5,3,8,19,27,52,0.519,4,15,0.267,23,37,0.622,0.558,17,18,0.944,6,25,31,13,2,5,11,20
central-florida,Big 12,17,2019-01-19,,Tulsa,REG (Conf),W,64,62,,19,51,0.373,4,20,0.200,15,31,0.484,0.412,22,31,0.710,8,27,35,13,5,2,12,21,19,47,0.404,7,19,0.368,12,28,0.429,0.479,17,23,0.739,4,29,33,13,8,3,13,29
central-florida,Big 12,18,2019-01-23,@,Tulane,REG (Conf),W,75,50,,31,71,0.437,8,28,0.286,23,43,0.535,0.493,5,10,0.500,9,26,35,9,12,4,10,17,18,54,0.333,3,12,0.250,15,42,0.357,0.361,11,16,0.688,8,27,35,9,7,7,18,10
central-florida,Big 12,19,2019-01-27,@,Memphis,REG (Conf),L,57,77,,22,58,0.379,6,26,0.231,16,32,0.500,0.431,7,14,0.500,10,14,24,12,9,7,15,17,29,65,0.446,8,24,0.333,21,41,0.512,0.508,11,14,0.786,16,25,41,16,7,6,16,15
central-florida,Big 12,20,2019-01-31,,Connecticut,REG (Conf),W,73,67,,22,45,0.489,4,11,0.364,18,34,0.529,0.533,25,36,0.694,6,20,26,11,7,3,12,15,24,54,0.444,9,22,0.409,15,32,0.469,0.528,10,13,0.769,7,18,25,12,4,3,14,24
central-florida,Big 12,21,2019-02-07,,Houston,REG (Conf),L,68,77,,23,54,0.426,8,24,0.333,15,30,0.500,0.500,14,27,0.519,6,23,29,12,4,5,11,23,25,57,0.439,7,27,0.259,18,30,0.600,0.500,20,28,0.714,8,28,36,13,7,3,10,23
central-florida,Big 12,22,2019-02-10,@,SMU,REG (Conf),W,71,65,,26,50,0.520,7,16,0.438,19,34,0.559,0.590,12,13,0.923,5,22,27,16,5,4,12,12,25,63,0.397,10,37,0.270,15,26,0.577,0.476,5,10,0.500,10,18,28,16,7,6,8,14
central-florida,Big 12,23,2019-02-13,,South Florida,REG (Conf),W,78,65,,24,44,0.545,5,11,0.455,19,33,0.576,0.602,25,44,0.568,10,24,34,16,5,7,10,22,21,57,0.368,9,24,0.375,12,33,0.364,0.447,14,27,0.519,10,16,26,12,6,2,10,31
central-florida,Big 12,24,2019-02-16,,Memphis,REG (Conf),W,79,72,,24,58,0.414,6,19,0.316,18,39,0.462,0.466,25,30,0.833,8,29,37,14,7,5,9,20,27,61,0.443,5,20,0.250,22,41,0.537,0.484,13,16,0.813,7,22,29,12,5,4,14,26
central-florida,Big 12,25,2019-02-21,@,Cincinnati,REG (Conf),L,55,60,,21,45,0.467,9,20,0.450,12,25,0.480,0.567,4,7,0.571,4,15,19,11,4,5,15,11,21,52,0.404,7,14,0.500,14,38,0.368,0.471,11,12,0.917,10,15,25,13,3,4,13,13
central-florida,Big 12,26,2019-02-24,,SMU,REG (Conf),W,95,48,,34,69,0.493,11,26,0.423,23,43,0.535,0.572,16,25,0.640,12,44,56,17,2,2,4,16,17,69,0.246,7,32,0.219,10,37,0.270,0.297,7,11,0.636,8,22,30,6,3,2,4,21
central-florida,Big 12,27,2019-02-27,@,South Florida,REG (Conf),W,75,63,,25,45,0.556,5,12,0.417,20,33,0.606,0.611,20,29,0.690,7,21,28,19,6,3,12,20,21,46,0.457,6,25,0.240,15,21,0.714,0.522,15,24,0.625,6,14,20,16,4,2,14,25
central-florida,Big 12,28,2019-03-02,@,Houston,REG (Conf),W,69,64,,23,49,0.469,5,16,0.313,18,33,0.545,0.520,18,24,0.750,7,23,30,14,5,0,9,18,23,55,0.418,6,18,0.333,17,37,0.459,0.473,12,24,0.500,11,21,32,7,6,1,7,19
central-florida,Big 12,29,2019-03-07,,Cincinnati,REG (Conf),W,58,55,,22,53,0.415,6,18,0.333,16,35,0.457,0.472,8,13,0.615,14,22,36,7,1,7,13,13,23,62,0.371,6,18,0.333,17,44,0.386,0.419,3,6,0.500,12,17,29,11,6,2,8,16
central-florida,Big 12,30,2019-03-09,@,Temple,REG (Conf),L,62,67,,20,55,0.364,9,25,0.360,11,30,0.367,0.445,13,14,0.929,11,23,34,12,5,0,18,18,23,52,0.442,5,18,0.278,18,34,0.529,0.490,16,20,0.800,3,17,20,13,8,2,11,10
central-florida,Big 12,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
central-florida,Big 12,31,2019-03-15,N,Memphis,CTOURN,L,55,79,,19,53,0.358,6,20,0.300,13,33,0.394,0.415,11,19,0.579,7,21,28,7,6,6,16,21,26,57,0.456,8,27,0.296,18,30,0.600,0.526,19,29,0.655,13,24,37,16,9,2,12,19
central-florida,Big 12,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
central-florida,Big 12,32,2019-03-22,N,VCU,ROUND-64,W,73,58,,28,57,0.491,9,14,0.643,19,43,0.442,0.570,8,11,0.727,8,31,39,12,6,6,13,14,19,61,0.311,6,26,0.231,13,35,0.371,0.361,14,17,0.824,11,18,29,6,8,3,12,16
central-florida,Big 12,33,2019-03-24,N,Duke,ROUND-32,L,76,77,,26,54,0.481,9,18,0.500,17,36,0.472,0.565,15,20,0.750,7,22,29,16,5,5,11,16,30,67,0.448,10,25,0.400,20,42,0.476,0.522,7,12,0.583,13,22,35,15,8,3,8,18
central-florida,Big 12,,,,,,24-9,2385,2128,,819,1763,0.465,229,628,0.365,590,1135,0.520,0.529,518,798,0.649,263,818,1081,439,189,150,375,554,764,1938,0.394,233,744,0.313,531,1194,0.445,0.454,367,565,0.650,305,681,986,409,190,92,387,699
oklahoma-state,Big 12,1,2018-11-10,@,Charlotte,REG (Non-Conf),L,64,66,,20,50,0.400,10,23,0.435,10,27,0.370,0.500,14,18,0.778,5,19,24,11,10,4,14,17,20,46,0.435,7,16,0.438,13,30,0.433,0.511,19,21,0.905,6,26,32,8,3,8,20,19
oklahoma-state,Big 12,2,2018-11-14,,UTSA,REG (Non-Conf),W,82,60,,31,62,0.500,10,20,0.500,21,42,0.500,0.581,10,20,0.500,13,29,42,20,8,4,14,17,21,64,0.328,5,26,0.192,16,38,0.421,0.367,13,21,0.619,14,21,35,9,11,0,17,18
oklahoma-state,Big 12,3,2018-11-18,,College of Charleston,REG (Non-Conf),W,70,58,,24,51,0.471,10,22,0.455,14,29,0.483,0.569,12,19,0.632,7,28,35,13,4,6,15,13,23,60,0.383,5,26,0.192,18,34,0.529,0.425,7,11,0.636,6,22,28,12,6,1,10,16
oklahoma-state,Big 12,4,2018-11-22,N,Memphis,REG (Non-Conf),W,84,64,,28,49,0.571,8,21,0.381,20,28,0.714,0.653,20,26,0.769,6,33,39,14,9,10,20,16,24,66,0.364,5,17,0.294,19,49,0.388,0.402,11,19,0.579,7,16,23,13,12,0,15,20
oklahoma-state,Big 12,5,2018-11-23,N,Villanova,REG (Non-Conf),L,58,77,,22,54,0.407,8,25,0.320,14,29,0.483,0.481,6,11,0.545,6,15,21,12,5,0,10,17,25,55,0.455,16,40,0.400,9,15,0.600,0.600,11,15,0.733,12,24,36,18,4,0,11,11
oklahoma-state,Big 12,6,2018-11-25,N,Louisiana State,REG (Non-Conf),W,90,77,,31,53,0.585,8,16,0.500,23,37,0.622,0.660,20,25,0.800,6,25,31,16,8,6,16,15,28,68,0.412,9,27,0.333,19,41,0.463,0.478,12,20,0.600,16,17,33,15,11,3,16,17
